anom,rr,lo,hi
-12.406157292409747,0.7489703373263081,0.6929579794727568,0.8095102196838725
-12.291475357328066,0.7523561260118745,0.6971218654473199,0.8119666996593008
-12.176793422246387,0.7557376288266732,0.701283378200546,0.8144202206675341
-12.062111487164707,0.759114468214468,0.7054419108441473,0.8168706267578792
-11.947429552083028,0.7624862628503214,0.7095968479001116,0.8193177615654935
-11.832747617001347,0.7658526276709566,0.7137475653208516,0.8217614683516931
-11.718065681919667,0.7692131739066733,0.7178934305129151,0.8242015900449634
-11.603383746837988,0.7725675091148336,0.7220338023644565,0.8266379692825309
-11.488701811756307,0.7759152372149296,0.7261680312766867,0.8290704484523193
-11.374019876674627,0.7792559585252503,0.7302954591995685,0.8314988697350857
-11.259337941592948,0.7825892698011608,0.7344154196720508,0.8339230751464867
-11.144656006511267,0.7859147642750075,0.7385272378671878,0.8363429065787784
-11.029974071429589,0.789232031697661,0.7426302306425385,0.8387582058418
-10.915292136347908,0.7925406583817112,0.7467237065963028,0.8411688147028307
-10.800610201266228,0.7958402272463282,0.7508069661297243,0.8435745749248352
-10.685928266184549,0.7991303178637954,0.7548793015163605,0.8459753283025341
-10.571246331102868,0.8024105065077323,0.7589399969789233,0.84837091669564
-10.45656439602119,0.8056803662030123,0.7629883287744885,0.8507611820584958
-10.341882460939509,0.80893946677739,0.7670235652889985,0.8531459664652289
-10.227200525857828,0.8121873749148447,0.7710449671421157,0.8555251121293979
-10.11251859077615,0.8154236542106486,0.7750517873036363,0.8578984614169507
-9.997836655694469,0.8186478652281718,0.779043271222856,0.860265856851137
-9.88315472061279,0.8218595655574272,0.7830186569724692,0.8626271411078165
-9.76847278553111,0.8250583098753664,0.7869771754088151,0.86498215699938
-9.653790850449429,0.8282436500079284,0.7909180503505249,0.867330747445244
-9.539108915367748,0.8314151349938533,0.79484049877792,0.8696727554266007
-9.42442698028607,0.8345723111502589,0.798743731055809,0.8720080239227801
-9.309745045204389,0.8377147221399919,0.8026269511826996,0.8743363958262386
-9.19506311012271,0.8408419090407501,0.8064893570698082,0.8766577138327879
-9.08038117504103,0.8439534104159853,0.8103301408536987,0.8789718203032598
-8.96569923995935,0.8470487623875834,0.8141484892468267,0.8812785570923213
-8.85101730487767,0.8501274987103287,0.8179435839307929,0.8835777653396567
-8.73633536979599,0.8531891508481476,0.8217146019976385,0.8858692852181727
-8.621653434714311,0.8562332480521357,0.8254607164451123,0.8881529556333029
-8.50697149963263,0.8592593174403664,0.8291810967324497,0.890428613866868
-8.39228956455095,0.8622668840794778,0.8328749094038388,0.8926960951583022
-8.277607629469271,0.8652554710680371,0.8365413187874143,0.8949552322154041
-8.16292569438759,0.868224599621679,0.8401794877782587,0.8972058546461115
-8.048243759305912,0.8711737891600124,0.8437885787145282,0.89944778830217
-7.933561824224231,0.8741025573952929,0.8473677543563988,0.9016808545249803
-7.8188798891425515,0.8770104204228512,0.8509161789780242,0.9039048692834059
-7.704197954060871,0.8798968928132757,0.8544330195830762,0.9061196421929482
-7.589516018979191,0.8827614877063364,0.8579174472546339,0.908324975405488
-7.474834083897512,0.8856037169066451,0.8613686386501619,0.9105206623588253
-7.360152148815832,0.8884230909810394,0.8647857776519721,0.9127064863755792
-7.245470213734151,0.8912191193576837,0.8681680571828567,0.914882219101725
-7.130788278652472,0.8939913104268699,0.8715146811953869,0.9170476187762268
-7.016106343570792,0.8967391716435114,0.8748248668416314,0.9192024283249639
-6.901424408489112,0.899462209631313,0.8780978468276514,0.9213463732745455
-6.786742473407433,0.9021599302886028,0.8813328719539839,0.9234791594847395
-6.672060538325752,0.9048318388958122,0.8845292138393729,0.9256004707022074
-6.557378603244072,0.9074774402245847,0.8876861678201544,0.9277099659430643
-6.442696668162393,0.910096238648499,0.8908030560119681,0.9298072767175348
-6.328014733080713,0.9126877382553853,0.8938792305138228,0.9318920041166002
-6.2133327979990325,0.915251442961217,0.8969140767271063,0.9339637157879757
-6.098650862917353,0.917786856625555,0.8999070167540176,0.9360219428368587
-5.983968927835673,0.9202934831685262,0.9028575128313631,0.9380661766954264
-5.8692869927539935,0.9227708266893098,0.9057650707470086,0.940095866013703
-5.754605057672313,0.9252183915861084,0.9086292431779333,0.9421104136327612
-5.639923122590633,0.9276356826775825,0.9114496328812811,0.9441091737087661
-5.5252411875089535,0.9300222053257168,0.9142258956636227,0.9460914490625557
-5.410559252427274,0.9323774655600948,0.9169577430493976,0.948056488833678
-5.295877317345593,0.9347009702035535,0.9196449445678218,0.9500034865195012
-5.181195382263914,0.9369922269991865,0.9222873295789094,0.9519315784786336
-5.066513447182234,0.939250744738668,0.9248847885641004,0.9538398429730482
-4.951831512100554,0.9414760333918647,0.9274372738155259,0.9557272998147652
-4.837149577018875,0.9436676042377022,0.9299447994701565,0.9575929106707183
-4.722467641937194,0.9458249699962549,0.9324074408507396,0.9594355800637826
