window,rr,lo,hi
lag0-0,1.165454089705422,1.1354173072498916,1.196285477188126
lag1-3,0.9355083478607686,0.9037593503530186,0.9683726852456148
lag4-10,0.987316177884218,0.9406020957427678,1.0363502691774604
