tmean,rr,lo,hi
13.396380663936256,1.7605909126124062,1.6424483195136788,1.887231594898028
13.638000198232607,1.76817598651374,1.649452332820453,1.8954450862716503
13.879619732528962,1.7756321851170331,1.6563339754459545,1.9035229027253426
14.121239266825313,1.7829503794969992,1.6630839459465423,1.9114561616065748
14.362858801121668,1.7901213521311803,1.66969287315524,1.9192358707864132
14.604478335418019,1.7971358035957676,1.6761513228476097,1.9268529353775052
14.84609786971437,1.8039843597052236,1.682449804701297,1.9342981650729523
15.087717404010725,1.8106575790979096,1.688578779541769,1.941562282118923
15.329336938307076,1.8171459612689944,1.694528666866941,1.948635929931719
15.57095647260343,1.8234399550509097,1.700289852643624,1.9555096823676457
15.812576006899786,1.8295299675405674,1.7058526973691233,1.9621740536514247
16.054195541196133,1.835406373471463,1.7112075443918024,1.9686195089660952
16.295815075492488,1.8410595250276105,1.7163447284850086,1.9748364757042431
16.537434609788843,1.8464797620950504,1.7212545846694438,1.9808153553771737
16.779054144085197,1.8516574229454268,1.725927457279855,1.9865465361751609
17.020673678381545,1.856582855344793,1.7303537092727523,1.9920204061682374
17.2622932126779,1.8612464280794863,1.7345237317728184,1.9972273671331813
17.503912746974255,1.8656385428894826,1.73842795385664,2.0021578489883285
17.74553228127061,1.8697496467982377,1.7420568525734577,2.0068023248137474
17.987151815566957,1.8735702448265212,1.7454009632036782,2.0111513264300194
18.22877134986331,1.877090913076268,1.7484508897570288,2.0151954605045455
18.470390884159666,1.8803023121689197,1.7511973157133152,2.018925425149853
18.712010418456014,1.883195201021178,1.7536310150098686,2.0223320269738942
18.95362995275237,1.885760450939516,1.7557428632808472,2.025406198537842
19.195249487048724,1.8879890600131803,1.757523849354587,2.028139016172349
19.43686902134508,1.889872167783842,1.7589650870162072,2.030521718098824
19.678488555641426,1.891401571646193,1.7600583265202139,2.0325462237939096
19.92010808993778,1.892576116127926,1.7608023138393436,2.0342115223189525
20.161727624234135,1.8933998321708883,1.7612009302257292,2.0355218209005095
20.40334715853049,1.8938770675158467,1.7612583420828993,2.036481679695346
20.644966692826838,1.894012366717082,1.7609788842964909,2.037095888693951
20.886586227123193,1.8938104626459857,1.7603670547014687,2.0373694559034
21.128205761419547,1.89327626794092,1.759427508539881,2.037307595425179
21.369825295715902,1.8924148664195433,1.758165052904621,2.036915715466662
21.61144483001225,1.8912315044693748,1.7565846411649841,2.036199406323714
21.853064364308604,1.8897315824319767,1.754691367370175,2.035164428370665
22.09468389860496,1.8879206459956235,1.7524904606272655,2.033816700092501
22.336303432901314,1.8858043776109006,1.7499872794505358,2.032162286192752
22.57792296719766,1.8833885879431498,1.747187306079543,2.030207385809042
22.819542501494016,1.8806792073751726,1.7440961407637383,2.0279583208666914
23.06116203579037,1.877682277573091,1.740719496011963,2.0254215245991825
23.30278157008672,1.8744039431277102,1.7370631908056846,2.0226035302625505
23.544401104383073,1.870850443283194,1.7331331447754343,2.019510960069047
23.786020638679428,1.8670281037643028,1.7289353723404999,2.0161505143636043
24.027640172975783,1.8629433287128834,1.7244759768126072,2.012528961064774
24.26925970727213,1.8586025927437322,1.7197611444649867,2.00865312538991
24.510879241568485,1.8540124331293886,1.7147971385689373,2.004529879882447
24.75249877586484,1.8491794421228394,1.7095902934007394,2.0001661347571713
24.994118310161195,1.8441102594265517,1.7041470082224977,1.9955688285774078
25.235737844457542,1.8388115648156749,1.6984737412412507,1.990744919276089
25.477357378753897,1.8332900709226978,1.6925770035514378,1.9857013755307176
25.718976913050252,1.8275525161902821,1.6864633530665387,1.9804451685002935
25.960596447346607,1.8216056579984328,1.6801393884464184,1.9749832639303821
26.202215981642954,1.8154562659716404,1.6736117430276067,1.9693226146306533
26.44383551593931,1.8091111154710608,1.6668870787643604,1.9634701533274153
26.685455050235664,1.8025769812763017,1.659972080188981,1.9574327858919573
26.92707458453201,1.7958606314608434,1.652873448400382,1.9512173849438637
27.168694118828366,1.7889688214646269,1.6455978950903745,1.944830783826916
27.41031365312472,1.7819082883668422,1.6381521366175549,1.9382797709537372
27.651933187421076,1.7746857453614742,1.6305428881389898,1.9315710845139955
27.893552721717423,1.767307876437686,1.622776857810145,1.9247114075397416
28.135172256013778,1.759781331266682,1.6148607410636626,1.9177073633203452
28.376791790310133,1.7521127202962359,1.6068012149776632,1.9105655111584858
28.618411324606488,1.7443086100536644,1.5986049327442304,1.9032923424577917
28.860030858902835,1.7363755186576035,1.5902785182486305,1.8958942771319536
29.10165039319919,1.7283199115385677,1.581828560769641,1.8883776603245233
29.343269927495545,1.7201481973678923,1.573261609811079,1.8807487594280792
29.5848894617919,1.7118667241942975,1.5645841700742777,1.873013761391049
29.826508996088247,1.7034817757869813,1.5558026965808347,1.8651787703001939
30.0681285303846,1.6949995681838148,1.5469235899544693,1.8572498052265662
30.309748064680957,1.6864262464429225,1.5379531918702771,1.8492327983226768
30.551367598977304,1.6777678815956183,1.5288977806790613,1.8411335931585995
30.79298713327366,1.6690304677984136,1.5197635672137768,1.8329579432848369
31.034606667570014,1.660219919681564,1.5105566907844477,1.8247115110099363
31.27622620186637,1.6513420698913521,1.501283215367178,1.8163998663810497
31.517845736162716,1.6424026668231237,1.4919491259921704,1.8080284863559513
31.75946527045907,1.6334073725418494,1.482560325334882,1.7996027541553248
