country,iso3,year,tfp_M0,tfp_M2,tfp_Mobs,alpha,delta_logK,K_pct_diff,TFP_shift,TFP_shift_pct,ls_shift_pp
Australia,AUS,1980,0.9477827931696972,0.9780553925489724,0.9696259268800852,0.3611073834555489,-0.06048930238247775,-5.869616132701672,-0.02184313371038804,-2.184313371038804,2.184313371038804
Australia,AUS,1981,0.9603364574566476,0.9916117515609528,0.983058504972167,0.3611073834555489,-0.06292324266007794,-6.098445274143682,-0.022722047515519317,-2.2722047515519317,2.2722047515519317
Australia,AUS,1982,0.9296618654748086,0.9622673440581933,0.9533975454825284,0.3611073834555489,-0.06573025392221493,-6.361658401856241,-0.02373568000771986,-2.373568000771986,2.373568000771986
Australia,AUS,1983,0.9753374860707966,1.0059453157658649,0.9970831924911644,0.3611073834555489,-0.060219500948101204,-5.8442161937999675,-0.021745706420367772,-2.174570642036777,2.174570642036777
Australia,AUS,1984,0.9825543281147712,1.012504583705601,1.0036757444961673,0.3611073834555489,-0.05849067991708915,-5.681296905996891,-0.021121416381396085,-2.1121416381396085,2.1121416381396085
Australia,AUS,1985,0.9872640981730204,1.017729850111544,1.008762465905221,0.3611073834555489,-0.059534555971899626,-5.779702571082912,-0.021498367732200596,-2.1498367732200596,2.1498367732200596
Australia,AUS,1986,0.9668448438716232,0.9979015688776832,0.9886749286955664,0.3611073834555489,-0.06045316663161065,-5.866214599143104,-0.02183008482394322,-2.183008482394322,2.183008482394322
Australia,AUS,1987,0.9936412924946828,1.0241116138713782,1.0147755044046685,0.3611073834555489,-0.058526114054345296,-5.684638948656595,-0.021134211909985656,-2.1134211909985656,2.1134211909985656
Australia,AUS,1988,0.993085801347334,1.0238883404552714,1.0143842650769803,0.3611073834555489,-0.05898096994261001,-5.727529090828276,-0.021298463729646278,-2.1298463729646278,2.1298463729646278
Australia,AUS,1989,0.9813676833545192,1.0133857118662988,1.0035625460533095,0.3611073834555489,-0.0614633311742363,-5.961257199003933,-0.02219486269879034,-2.219486269879034,2.219486269879034
Australia,AUS,1990,0.9555066241247134,0.9878637220405916,0.977791894917832,0.3611073834555489,-0.06171369463527416,-5.984798117107404,-0.022285270793118594,-2.2285270793118594,2.2285270793118594
Australia,AUS,1991,0.9677370876007192,0.9971917580140328,0.987373396784073,0.3611073834555489,-0.05437803291488488,-5.292598632937517,-0.019636309183353795,-1.9636309183353795,1.9636309183353795
Australia,AUS,1992,1.002100672364378,1.0287707927755123,1.0194950893492578,0.3611073834555489,-0.048169651970079594,-4.702790023154934,-0.017394416984879868,-1.7394416984879868,1.7394416984879868
Australia,AUS,1993,1.0219436860555318,1.0472329942677998,1.0384731672003058,0.3611073834555489,-0.04577442030289797,-4.474257543167937,-0.01652948114477404,-1.6529481144774039,1.6529481144774039
Australia,AUS,1994,1.0247879657885577,1.0499220215796727,1.0414692400466468,0.3611073834555489,-0.04619477480205686,-4.514403780378295,-0.016681274258089074,-1.6681274258089074,1.6681274258089074
Australia,AUS,1995,1.0266404689994992,1.0525191821509274,1.044095309453767,0.3611073834555489,-0.04833698022797822,-4.718734605256181,-0.017454840454267817,-1.7454840454267817,1.7454840454267817
Australia,AUS,1996,1.0478542717127084,1.073499962652214,1.0651050152779362,0.3611073834555489,-0.0477717830085613,-4.664866677425039,-0.017250743565227822,-1.7250743565227822,1.7250743565227822
Australia,AUS,1997,1.0769541024555114,1.1025953730450038,1.0941817073566629,0.3611073834555489,-0.047707706046592524,-4.658757695992444,-0.017227604901151494,-1.7227604901151494,1.7227604901151494
Australia,AUS,1998,1.1077972822396571,1.1340677815901508,1.1255076208222885,0.3611073834555489,-0.04904452081027987,-4.7861261233276275,-0.01771033858263138,-1.771033858263138,1.771033858263138
Australia,AUS,1999,1.121186815090664,1.1484732750565447,1.1396178197619315,0.3611073834555489,-0.051040232118478,-4.975956042257179,-0.01843100467126746,-1.843100467126746,1.843100467126746
Australia,AUS,2000,1.1111350149709232,1.1393813921803648,1.1301629495411447,0.3611073834555489,-0.052693285825776634,-5.1329061312008655,-0.01902793457022156,-1.902793457022156,1.902793457022156
Australia,AUS,2001,1.1476144668006247,1.174815465325696,1.1655144392840162,0.3611073834555489,-0.049569666264093176,-4.836114129697966,-0.01789997248339148,-1.789997248339148,1.789997248339148
Australia,AUS,2002,1.15920860011395,1.186579157753035,1.1771544210026113,0.3611073834555489,-0.0496966323893242,-4.8481959525415,-0.017945820888661146,-1.7945820888661146,1.7945820888661146
Australia,AUS,2003,1.1773250881202555,1.2060657885757902,1.1963130205916137,0.3611073834555489,-0.05258250963925684,-5.122396534220075,-0.018987932471358215,-1.8987932471358215,1.8987932471358215
Australia,AUS,2004,1.1879882451289,1.218822817588987,1.2085141739227412,0.3611073834555489,-0.05684162034412672,-5.525631430205169,-0.020525928793841297,-2.0525928793841297,2.0525928793841297
Australia,AUS,2005,1.18235591625752,1.2150443868973992,1.2040795396498811,0.3611073834555489,-0.06015834731619474,-5.838458049591299,-0.021723623392361224,-2.1723623392361224,2.1723623392361224
Australia,AUS,2006,1.197144812839162,1.2308876054530478,1.2193613308939737,0.3611073834555489,-0.061523300471496754,-5.966896467231797,-0.02221651805481173,-2.221651805481173,2.221651805481173
Australia,AUS,2007,1.2030282929492089,1.237477014541427,1.225488089666288,0.3611073834555489,-0.06219700218299173,-6.030225395220146,-0.022459796717079206,-2.2459796717079206,2.2459796717079206
Australia,AUS,2008,1.1954371811240367,1.2307616263316137,1.218366074114163,0.3611073834555489,-0.06349605142579096,-6.152217505731672,-0.02292889299012635,-2.292889299012635,2.2928892990126344
Australia,AUS,2009,1.212407150645686,1.2466803451381034,1.2341876313506015,0.3611073834555489,-0.06031579996091846,-5.853282866268728,-0.02178048070491556,-2.178048070491556,2.178048070491556
Australia,AUS,2010,1.2121405434424988,1.2449258561446852,1.2326075503148486,0.3611073834555489,-0.05667845026178822,-5.510214781973078,-0.020467006872349813,-2.0467006872349813,2.0467006872349813
Australia,AUS,2011,1.2281813633142606,1.2587441386330278,1.2468681532864645,0.3611073834555489,-0.05174856795611363,-5.043241144991406,-0.018686789972203854,-1.8686789972203854,1.8686789972203854
Australia,AUS,2012,1.239318213867394,1.26858454069351,1.257178964856296,0.3611073834555489,-0.04946105177353916,-4.8257773913654045,-0.017860750988902163,-1.7860750988902163,1.7860750988902163
Australia,AUS,2013,1.24731985264245,1.2765030001395328,1.265411263863987,0.3611073834555489,-0.05009980978072107,-4.886551276164841,-0.0180914112215369,-1.8091411221536902,1.8091411221536902
Australia,AUS,2014,1.2534614735776284,1.2835847144508996,1.272560720976859,0.3611073834555489,-0.052890769544682234,-5.151638987921848,-0.019099247399230634,-1.9099247399230634,1.9099247399230634
Australia,AUS,2015,1.2551058369198511,1.2856699300404184,1.274619175158195,0.3611073834555489,-0.05403749447495282,-5.260341630162991,-0.01951333823834389,-1.9513338238343891,1.9513338238343891
Australia,AUS,2016,1.262093751869032,1.2916189899130783,1.280698135976908,0.3611073834555489,-0.051520364745369855,-5.021569235033196,-0.018604384107876015,-1.8604384107876015,1.8604384107876015
Australia,AUS,2017,1.268176734452414,1.2958062225715228,1.2852327393958038,0.3611073834555489,-0.047232501258145605,-4.613440314447537,-0.01705600494338988,-1.705600494338988,1.705600494338988
Australia,AUS,2018,1.268050345220752,1.2939409563199646,1.2838279916849444,0.3611073834555489,-0.043692395079854424,-4.275163350277111,-0.01577764646419233,-1.577764646419233,1.577764646419233
Australia,AUS,2019,1.246128150974057,1.269689562199062,1.2601977414321226,0.3611073834555489,-0.038962345005049116,-3.8213075453695344,-0.014069590458065662,-1.4069590458065662,1.4069590458065662
Austria,AUT,1950,0.2073502653751164,0.2073502653751164,0.2073502653751164,0.3842370382377079,0.0,0.0,0.0,0.0,-0.0
Austria,AUT,1951,0.2564153231928427,0.2577212212129405,0.2661112328291581,0.3842370382377079,-0.025234187939781657,-2.4918467047757464,-0.009695909636315392,-0.9695909636315392,0.9695909636315392
Austria,AUT,1952,0.2638708340879123,0.2657584935831334,0.2813697450956489,0.3842370382377079,-0.04554196828081657,-4.452049810156799,-0.017498911007736595,-1.7498911007736595,1.7498911007736595
Austria,AUT,1953,0.3050232029788118,0.306372243000852,0.3242921032048533,0.3842370382377079,-0.05014847166847255,-4.891179563518778,-0.019268900226041497,-1.9268900226041497,1.9268900226041497
Austria,AUT,1954,0.3726265755188986,0.3731837776136668,0.3903868307731537,0.3842370382377079,-0.04622213239960421,-4.5170160011590355,-0.01776025525425512,-1.776025525425512,1.776025525425512
Austria,AUT,1955,0.452817739386246,0.4539425877807908,0.471717990380684,0.3842370382377079,-0.0491890398726877,-4.799885348849364,-0.01890025099443804,-1.890025099443804,1.890025099443804
Austria,AUT,1956,0.4904177937677483,0.4929568825923907,0.5131510489969147,0.3842370382377079,-0.05916466391015239,-5.74484478459667,-0.02273325522916636,-2.273325522916636,2.273325522916636
Austria,AUT,1957,0.5312186826599143,0.533712376601704,0.5548839450330494,0.3842370382377079,-0.06159026855316991,-5.97319347293761,-0.023665262373135043,-2.3665262373135043,2.3665262373135043
Austria,AUT,1958,0.5593116424926761,0.5621149302066772,0.5838966617499688,0.3842370382377079,-0.0639839911582996,-6.197998397552085,-0.02458501925729273,-2.458501925729273,2.4585019257292724
Austria,AUT,1959,0.5766927949348926,0.5795030568905677,0.6012944504512845,0.3842370382377079,-0.06402728802310864,-6.2020596422140635,-0.02460165551639193,-2.460165551639193,2.4601655516391934
Austria,AUT,1960,0.6487296315196591,0.6517318698422869,0.6733547669523112,0.3842370382377079,-0.06408839591725612,-6.207791261699325,-0.0246251354326521,-2.46251354326521,2.4625135432652105
Austria,AUT,1961,0.681074062415501,0.6861144556562584,0.7089108940348234,0.3842370382377079,-0.07244702839423112,-6.988498495874918,-0.02783683161932249,-2.783683161932249,2.7836831619322493
Austria,AUT,1962,0.6895024932060698,0.6950045114621757,0.7183388127128252,0.3842370382377079,-0.07504825573040097,-7.230128153084303,-0.02883631950675536,-2.883631950675536,2.883631950675536
Austria,AUT,1963,0.7254158911135047,0.7301714595669964,0.7528926066570198,0.3842370382377079,-0.07150980464958903,-6.901285045266004,-0.027476715543515162,-2.747671554351516,2.747671554351516
Austria,AUT,1964,0.7738178478905731,0.7784745041423751,0.800395866755979,0.3842370382377079,-0.06917089249725954,-6.683280482114107,-0.026578018865405895,-2.6578018865405895,2.6578018865405895
Austria,AUT,1965,0.7885484668376002,0.7947464032502403,0.8165951122814334,0.3842370382377079,-0.07299308149070796,-7.039273849997885,-0.028046645443833285,-2.8046645443833285,2.804664544383328
Austria,AUT,1966,0.8330970439422298,0.8397799146336196,0.8613659008121441,0.3842370382377079,-0.07357140009086217,-7.093019224541441,-0.028268856869914316,-2.8268856869914316,2.8268856869914316
Austria,AUT,1967,0.8589741803523232,0.8668770636325309,0.8883696076112528,0.3842370382377079,-0.07650336728013236,-7.365020499568997,-0.02939542725892963,-2.939542725892963,2.939542725892963
Austria,AUT,1968,0.8963512004560501,0.9040783374141794,0.925001015005888,0.3842370382377079,-0.07456286536362944,-7.185087620727238,-0.02864981454983795,-2.864981454983795,2.864981454983795
Austria,AUT,1969,0.9462529211959696,0.9541109653179198,0.9743305938043204,0.3842370382377079,-0.07307383155233615,-7.046780131293073,-0.028077672608350812,-2.807767260835081,2.807767260835081
Austria,AUT,1970,1.0135259933569225,1.022189222265414,1.0418323056197265,0.3842370382377079,-0.07366888000342207,-7.102075347501435,-0.028306312262804,-2.8306312262804,2.8306312262804
Austria,AUT,1971,1.0359650060166894,1.0468003615475876,1.0662638414476202,0.3842370382377079,-0.07885454137866446,-7.582565620545479,-0.030298835430930815,-3.0298835430930815,3.0298835430930815
Austria,AUT,1972,1.06428499253638,1.076187653257155,1.095345472905973,0.3842370382377079,-0.0808367681368019,-7.7655764874479445,-0.03106048036959308,-3.106048036959308,3.106048036959308
Austria,AUT,1973,1.08304858847693,1.0964803944454768,1.1153311433514164,0.3842370382377079,-0.08401729053125459,-8.058464122230834,-0.03228255487448628,-3.228255487448628,3.228255487448628
Austria,AUT,1974,1.0634831718135027,1.0787111556619695,1.0972592905683358,0.3842370382377079,-0.0879043803526758,-8.415155435802092,-0.03377611875483311,-3.3776118754833107,3.3776118754833107
Austria,AUT,1975,1.059935298286704,1.0765117303353575,1.0946362266873937,0.3842370382377079,-0.09031125307399938,-8.635323435407383,-0.03470092840068961,-3.4700928400689612,3.4700928400689612
Austria,AUT,1976,1.0830044729310675,1.0977301664193029,1.1148904246813434,0.3842370382377079,-0.08298510704881513,-7.96351459330994,-0.031885951750275865,-3.1885951750275865,3.1885951750275865
Austria,AUT,1977,1.100647860592141,1.115954269428979,1.1322344523220238,0.3842370382377079,-0.08220600459225315,-7.891780801077919,-0.03158659172988276,-3.1586591729882763,3.1586591729882763
Austria,AUT,1978,1.0910925714121928,1.1078114632818012,1.1234093003874095,0.3842370382377079,-0.0841062306836332,-8.066641052807611,-0.032316728975216646,-3.2316728975216646,3.2316728975216646
Austria,AUT,1979,1.1098941342276092,1.1250318321581585,1.13967239158399,0.3842370382377079,-0.07749970563212191,-7.4572703187333556,-0.029778257356380733,-2.9778257356380733,2.9778257356380733
Austria,AUT,1980,1.096826004683359,1.1135359229092794,1.1273802714121617,0.3842370382377079,-0.07951931669299518,-7.643982033215413,-0.030554266728802792,-3.0554266728802792,3.0554266728802792
Austria,AUT,1981,1.0976248064068497,1.114837538873518,1.1278969798110516,0.3842370382377079,-0.07878515185065035,-7.5761525958978115,-0.030272173404201963,-3.0272173404201963,3.0272173404201963
Austria,AUT,1982,1.101160413989457,1.1177939258285994,1.130057286090092,0.3842370382377079,-0.07520584749760076,-7.244746769214528,-0.02889687210063485,-2.889687210063485,2.889687210063485
Austria,AUT,1983,1.11559804546203,1.1312156313163442,1.1426687013091312,0.3842370382377079,-0.07045300986927237,-6.802846803899265,-0.02707065584710122,-2.707065584710122,2.707065584710122
Austria,AUT,1984,1.0996687065632609,1.1144115262001115,1.125072197445859,0.3842370382377079,-0.06611411278597859,-6.397595411455715,-0.02540349088259819,-2.540349088259819,2.5403490882598185
Austria,AUT,1985,1.1039216828690908,1.1193828934034258,1.1293207752493917,0.3842370382377079,-0.06610266541922434,-6.396523904268358,-0.025399092380300914,-2.5399092380300914,2.5399092380300914
Austria,AUT,1986,1.1028828208334858,1.1201820034629888,1.1294375121256248,0.3842370382377079,-0.0691101810849141,-6.677614920296349,-0.026554691292139054,-2.6554691292139054,2.6554691292139054
Austria,AUT,1987,1.0999003858237364,1.1176598394974944,1.1262558592886132,0.3842370382377079,-0.06859170470851896,-6.62921692271865,-0.026355473464876766,-2.6355473464876766,2.6355473464876766
Austria,AUT,1988,1.1056559810600648,1.1237326048714662,1.1316822799162098,0.3842370382377079,-0.06773500799275863,-6.54919220594673,-0.026026298856145047,-2.6026298856145047,2.6026298856145043
Austria,AUT,1989,1.1098469314416128,1.1291622533204846,1.1364563975832933,0.3842370382377079,-0.06925273592500093,-6.690917529779695,-0.02660946614168047,-2.660946614168047,2.660946614168047
Austria,AUT,1990,1.1225822073102707,1.1429934713298016,1.1496262853476864,0.3842370382377079,-0.07038383952117837,-6.796400101413558,-0.02704407803741571,-2.704407803741571,2.704407803741571
Austria,AUT,1991,1.1265989934177476,1.1478824972252584,1.1538626010982824,0.3842370382377079,-0.07095517861989195,-6.849635752923766,-0.027263607680534818,-2.726360768053482,2.726360768053482
Austria,AUT,1992,1.136035092065069,1.1583529974649105,1.1637075794656289,0.3842370382377079,-0.07201931268125243,-6.948707506184714,-0.02767248740055983,-2.767248740055983,2.767248740055983
Austria,AUT,1993,1.1254345293931962,1.1480667020388378,1.1528567396013756,0.3842370382377079,-0.07136795123643089,-6.8880777380603835,-0.027422210208179365,-2.7422210208179365,2.7422210208179365
Austria,AUT,1994,1.1288825988762534,1.1511273976744834,1.1554057770521151,0.3842370382377079,-0.06902816630460584,-6.66996079151464,-0.026523178175861695,-2.6523178175861695,2.6523178175861695
Austria,AUT,1995,1.144960773497803,1.1670993201801023,1.1709803370152423,0.3842370382377079,-0.0677174788687144,-6.5475540807874655,-0.026019563517439392,-2.6019563517439392,2.6019563517439392
Austria,AUT,1996,1.1335604586310426,1.156195769497134,1.1596783969098086,0.3842370382377079,-0.0679735051013175,-6.571477295827711,-0.026117938278765962,-2.611793827876596,2.6117938278765966
Austria,AUT,1997,1.1285969787541754,1.150618072431434,1.1537427377381873,0.3842370382377079,-0.06544335001993075,-6.334789342013569,-0.025145758984011835,-2.5145758984011835,2.514575898401183
Austria,AUT,1998,1.1494442601598491,1.169789808691612,1.1726141895051052,0.3842370382377079,-0.06030113455882414,-5.851902156681799,-0.02316992934525608,-2.316992934525608,2.316992934525608
Austria,AUT,1999,1.1601262258850245,1.1786104177965218,1.1812050744117597,0.3842370382377079,-0.0548589709711817,-5.33813607524568,-0.02107884852673525,-2.107884852673525,2.107884852673525
Austria,AUT,2000,1.173661945991035,1.1909473328904552,1.193346711094471,0.3842370382377079,-0.05123078502197447,-4.99406142466392,-0.019684765103436197,-1.9684765103436197,1.9684765103436197
Austria,AUT,2001,1.1738201151123429,1.1897205860069722,1.191966272556824,0.3842370382377079,-0.04722646605779613,-4.612864635712022,-0.018146157444481226,-1.8146157444481226,1.8146157444481226
Austria,AUT,2002,1.180957050910699,1.195030520588389,1.1971780695034928,0.3842370382377079,-0.04221617641857491,-4.133748205910548,-0.01622101859279379,-1.622101859279379,1.622101859279379
Austria,AUT,2003,1.179978677195809,1.1918955695811748,1.19401426098368,0.3842370382377079,-0.03652845090687965,-3.5869336885605563,-0.014035583787870953,-1.4035583787870953,1.403558378787095
Austria,AUT,2004,1.1928630298562195,1.20406896354754,1.206135868271912,0.3842370382377079,-0.034543360204336605,-3.3953549193162624,-0.0132728384156926,-1.32728384156926,1.32728384156926
Austria,AUT,2005,1.206984626717773,1.2181082677545012,1.2200739163680296,0.3842370382377079,-0.0340656635036805,-3.3491961750310106,-0.013089289650256575,-1.3089289650256575,1.3089289650256575
Austria,AUT,2006,1.2263713240787029,1.2375691779340467,1.239393498214569,0.3842370382377079,-0.03389099134115718,-3.332312495605816,-0.013022174135866038,-1.3022174135866038,1.3022174135866038
Austria,AUT,2007,1.244957406110612,1.2564202440456835,1.258063418177592,0.3842370382377079,-0.03410918459888847,-3.353402432335073,-0.013106012066980144,-1.3106012066980144,1.3106012066980146
Austria,AUT,2008,1.2385402864131576,1.251213081428574,1.252576848444483,0.3842370382377079,-0.03653099684430138,-3.5871791498815586,-0.014036562031325417,-1.4036562031325417,1.4036562031325417
Austria,AUT,2009,1.2066440644814742,1.2205076683846112,1.2215561285410423,0.3842370382377079,-0.03880954352542869,-3.806610175993208,-0.01491206405956813,-1.491206405956813,1.491206405956813
Austria,AUT,2010,1.2117082779745836,1.22500496938442,1.2258102284128656,0.3842370382377079,-0.03670117410585972,-3.603585023720013,-0.014101950438281996,-1.4101950438281996,1.4101950438281996
Austria,AUT,2011,1.218976694002997,1.2320099296086973,1.2326052074654283,0.3842370382377079,-0.03546902590374478,-3.4847371502559787,-0.013628513462431435,-1.3628513462431435,1.3628513462431435
Austria,AUT,2012,1.216722328783148,1.2311299974509131,1.2314199025073291,0.3842370382377079,-0.03825131952815177,-3.752897727019844,-0.014697573724181234,-1.4697573724181234,1.4697573724181234
Austria,AUT,2013,1.2093913494887412,1.2251567826058816,1.2250910919242664,0.3842370382377079,-0.040859523869774775,-4.003602749949032,-0.015699742435525188,-1.5699742435525188,1.5699742435525188
Austria,AUT,2014,1.204363535498702,1.2206996374763666,1.220302939503207,0.3842370382377079,-0.04148325751627362,-4.06346026334341,-0.01593940400450511,-1.5939404004505109,1.5939404004505109
Austria,AUT,2015,1.2104224919494433,1.2263024688772086,1.2256675823053476,0.3842370382377079,-0.03967626448981971,-3.8899468835368323,-0.015245090355904267,-1.5245090355904267,1.5245090355904267
Austria,AUT,2016,1.2100224123457846,1.2257326207820265,1.2248962848121936,0.3842370382377079,-0.038710147607392616,-3.7970484705132757,-0.014873872466409033,-1.4873872466409033,1.4873872466409033
Austria,AUT,2017,1.217067287225774,1.233218176452718,1.2321488148749236,0.3842370382377079,-0.039250582708841915,-3.849025875910572,-0.015081527649149606,-1.5081527649149606,1.5081527649149606
Austria,AUT,2018,1.218277228813382,1.2352838004112687,1.2339298244072836,0.3842370382377079,-0.04073682137904172,-3.9918230302193547,-0.01565259559390153,-1.565259559390153,1.565259559390153
Austria,AUT,2019,1.2141155740161045,1.232107918419815,1.2304290669151738,0.3842370382377079,-0.04245684636205485,-4.156817555150627,-0.01631349289906936,-1.631349289906936,1.631349289906936
Belgium,BEL,1950,0.4351289813922649,0.4351289813922649,0.4351289813922649,0.3687960343701498,0.0,0.0,0.0,0.0,-0.0
Belgium,BEL,1951,0.4675353003233251,0.4689526803212027,0.4787123839912048,0.3687960343701498,-0.030306951881867623,-2.985230082151591,-0.011177083667879728,-1.1177083667879728,1.1177083667879728
Belgium,BEL,1952,0.4856875148468749,0.4873433733303658,0.5040601980329402,0.3687960343701498,-0.049818006360733275,-4.859744204042727,-0.01837268318606533,-1.837268318606533,1.837268318606533
Belgium,BEL,1953,0.5126108215730598,0.514298840525699,0.535268030328651,0.3687960343701498,-0.061435608423193636,-5.958650150211775,-0.022657208755591185,-2.2657208755591185,2.2657208755591185
Belgium,BEL,1954,0.5504652268686163,0.5521765696908076,0.575598856630541,0.3687960343701498,-0.06815048812780561,-6.58801109539211,-0.02513362976192468,-2.513362976192468,2.5133629761924685
Belgium,BEL,1955,0.5778811591794852,0.5799324150076828,0.6052961576294322,0.3687960343701498,-0.07433647841893919,-7.164073157681705,-0.027414998449946992,-2.7414998449946992,2.7414998449946997
Belgium,BEL,1956,0.6049173186586803,0.6068661613124036,0.6328609575678366,0.3687960343701498,-0.0757699007172894,-7.297050915894476,-0.0279436389091563,-2.79436389091563,2.79436389091563
Belgium,BEL,1957,0.6135918251086157,0.6161673901361153,0.6431234857787551,0.3687960343701498,-0.08007586285621335,-7.695368119973844,-0.02953166067013946,-2.953166067013946,2.953166067013946
