country,iso3,year,tfp_M0,tfp_M2,tfp_Mobs,alpha
Canada,CAN,1996,1.4099359018151372,1.4263301454653625,1.4238754569310448,0.292327287367412
Canada,CAN,1997,1.4276599581011897,1.4432687178957053,1.4408576056787652,0.292327287367412
Canada,CAN,1998,1.4377949894915858,1.4544134094121386,1.4517362907635825,0.292327287367412
Canada,CAN,1999,1.4562333390378885,1.473528337487652,1.4704436852276945,0.292327287367412
Canada,CAN,2000,1.4799652241374321,1.497880580826303,1.4943201483416058,0.292327287367412
Canada,CAN,2001,1.4854521571485577,1.5043110830606565,1.5001887881015605,0.292327287367412
Canada,CAN,2002,1.4957004593151613,1.5146290901879649,1.5100374823722653,0.292327287367412
Canada,CAN,2003,1.4915936635423037,1.5107453834478548,1.505719521109551,0.292327287367412
Canada,CAN,2004,1.494430738483592,1.5143429063122333,1.508825462809389,0.292327287367412
Canada,CAN,2005,1.5063522326773509,1.5274257294969935,1.521317483007369,0.292327287367412
Canada,CAN,2006,1.5077443091450444,1.5305346253968803,1.5236682011861173,0.292327287367412
Canada,CAN,2007,1.499020713991392,1.5235729571767749,1.515845685738304,0.292327287367412
Canada,CAN,2008,1.4861232744029316,1.5118060212047766,1.5032659719949173,0.292327287367412
Canada,CAN,2009,1.4684367364372157,1.4945854412855937,1.485395166525116,0.292327287367412
Canada,CAN,2010,1.4745022399931589,1.4991936149181182,1.4898419423341291,0.292327287367412
Canada,CAN,2011,1.4848350450869443,1.5092466422131423,1.4998012170694466,0.292327287367412
Canada,CAN,2012,1.4814679922506766,1.506030491110236,1.4964553536629257,0.292327287367412
Canada,CAN,2013,1.4868972988375226,1.512154315468905,1.5023225575846837,0.292327287367412
Canada,CAN,2014,1.5022109113725222,1.5285483668593898,1.5182962506623507,0.292327287367412
Canada,CAN,2015,1.4901298735445163,1.516735953012713,1.5061267601982014,0.292327287367412
Canada,CAN,2016,1.486778482826585,1.5122932635756658,1.5016433925608137,0.292327287367412
Canada,CAN,2017,1.502416700789949,1.5260345868455918,1.5157057371597755,0.292327287367412
Canada,CAN,2018,1.5087821798058627,1.5312974786378213,1.521357775413561,0.292327287367412
Canada,CAN,2019,1.514772117825153,1.5362240811897898,1.5266996160723991,0.292327287367412
Colombia,COL,1950,0.16319760942696604,0.16319760942696604,0.16319760942696604,0.5218912414142063
Colombia,COL,1951,0.13684397025816875,0.1571658385568213,0.17158126684745234,0.5218912414142063
Colombia,COL,1952,0.15506488691345854,0.1806647644367354,0.2078421516858402,0.5218912414142063
Colombia,COL,1953,0.18455167607945633,0.21153201684359146,0.24739368725539546,0.5218912414142063
Colombia,COL,1954,0.2093478232977839,0.2374352598963494,0.2792010035831325,0.5218912414142063
Colombia,COL,1955,0.19572942262384085,0.22578607356968483,0.27233431146178244,0.5218912414142063
Colombia,COL,1956,0.16679248385691903,0.1965204526408213,0.24554631157220452,0.5218912414142063
Colombia,COL,1957,0.12101581693139263,0.1490992828056683,0.19834455085658398,0.5218912414142063
Colombia,COL,1958,0.08729743046105032,0.11182735544864819,0.1586928186378591,0.5218912414142063
