Variable,OR,95% CI lower,95% CI upper,P-value
twin,0.6977107097623767,0.215099103233224,2.263143951787191,0.5488081354970498
年齢(歳),0.9624798198896244,0.8816671280342567,1.0506997190199998,0.3927338655517725
BMI,1.0039611933076573,0.9487407780659084,1.0623956521848947,0.8910593895459051
GA_weeks,0.9728148982101258,0.624051325845992,1.5164919726700965,0.9031555649578702
hypotension,1.2180360993069757,0.462870111439768,3.2052446302919497,0.6894888487767336
