system,measure,fn_hz,zeta,mean_ratio,n,ccc,r,C_b,v,u,bias,sd_diff,loa_lower,loa_upper,pe,prop_slope,prop_intercept,prop_slope_lo,prop_slope_hi,prop_slope_p,deming_slope,deming_lo,deming_hi,pb_slope,pb_lo,pb_hi,flag_meanbias,flag_ba_regression,flag_deming,flag_pb,flag_ccc_v
optimal,pp,25.0,0.65,1.0073686482785424,120,0.9727669016127314,0.9738942228535683,0.9988424602853339,1.0298028814750941,0.03814781472037264,0.3363199039811054,2.0395821716954794,-3.6612611525420338,4.333900960504245,8.999107405855154,0.02975358272833492,-0.9853929427963143,-0.012166815058602468,0.07167398051527231,0.1624925050196834,1.0306136288466878,0.9859021728480417,1.075325084845334,1.0352312421096117,0.9932058104129264,1.0836697126007995,False,False,False,False,False
optimal,sbp,25.0,0.65,1.0015382113523374,120,0.9940330686496057,0.9943298814001673,0.9997014946889219,1.0195271606777774,0.014939282823877463,0.20463980697417863,1.4887941099531325,-2.713396648533961,3.1226762624823188,2.405165608742165,0.019393325238926992,-2.1482306080618288,-4.553270245608379e-05,0.038832183180310065,0.05053033557443601,1.019639585634191,0.9970695632004999,1.0422096080678822,1.019198015118119,0.9996920851388883,1.0412819962493094,False,False,False,False,False
underdamped,pp,10.0,0.15,1.243091764949728,120,0.5880978560686839,0.9566548171598399,0.6147440492848355,1.2769905298629396,1.0923849235926542,10.724458927401257,3.776926458552324,3.321683068638701,18.12723478616381,14.92012561504036,0.2486034349315909,-1.6102596533983677,0.19515806623435403,0.3020488036288278,1.470124815908366e-15,1.2909192814730757,1.2142488724314962,1.3675896905146552,1.266393727777314,1.193185151438505,1.3492745596227127,True,True,True,True,True
underdamped,sbp,10.0,0.15,1.0629491799663564,120,0.8612988675945172,0.9907925550302769,0.8693029264518418,1.0549066874689121,0.5457436564248365,7.604255267404801,2.040782154585578,3.6043222444170677,11.604188290392534,3.1993441608313216,0.05368657360938612,0.8921702938567755,0.028908995880656378,0.07846415133811586,3.666650264638682e-05,1.0554303187897263,1.030683684614955,1.0801769529644976,1.0493293608715217,1.0205385929984554,1.0770890594139022,True,True,True,True,True
overdamped,pp,8.0,0.8,0.9210796567218086,120,0.8914757209995687,0.9623288943668313,0.9263732245991837,0.9893499354457707,-0.398550374028308,-3.4440071173493165,2.383676499587448,-8.116013056540716,1.2279988218420823,10.984733548977445,-0.010912619429997375,-2.9798736673956836,-0.06142751870569488,0.039602279845700125,0.6695810217828153,0.9889353620967233,0.9420809761223077,1.0357897480711389,0.9897300491704227,0.9420521923462994,1.042612472190436,False,False,False,False,False
overdamped,sbp,8.0,0.8,0.971598706777689,120,0.9584356611166184,0.9893505138311943,0.9687523761473977,0.9912391690983029,-0.2538378117840953,-3.428518608650506,1.9830545033822158,-7.315305435279649,0.4582682179786368,3.252346856017259,-0.008846480145661152,-2.371301035789957,-0.03552207503543644,0.01782911474411414,0.5126386906315913,0.9911452876811523,0.9680388258741593,1.0142517494881453,0.9942084212863375,0.969104853854022,1.0194285270418824,False,False,False,False,False
