scenario,gain_true,offset_true,n,ccc,r,C_b,v,u,bias,sd_diff,loa_lower,loa_upper,pe,prop_slope,prop_intercept,prop_slope_lo,prop_slope_hi,prop_slope_p,deming_slope,deming_lo,deming_hi,pb_slope,pb_lo,pb_hi,flag_meanbias,flag_ba_regression,flag_deming,flag_pb,flag_ccc_v
R1_offset_only,1.0,12.0,1874,0.8936404940479057,0.9929663992665816,0.8999705274095484,1.00637465726369,0.47143888000437895,11.963622823322794,3.0149456434060715,6.054329362246894,17.872916284398695,4.478988339618678,0.00637682950081265,11.122304337667694,0.0009911498336190152,0.011762509168006283,0.020330789795193746,1.0064199556759683,1.0009818992080524,1.0118580121438843,1.0055743489841595,0.9999221399794065,1.0113171256271842,True,True,True,False,False
R2_zeroed_ideal,1.0,0.0,1874,0.9929453320849214,0.9929663992665818,0.9999787835905868,1.00637465726369,-0.001433480115821663,-0.03637717667720684,3.014945643406072,-5.945670637753108,5.872916284398694,4.692385846050438,0.006376829500812645,-0.8394346853274245,0.0009911498336190108,0.01176250916800628,0.02033078979519383,1.006419955675968,1.0009818992080521,1.011858012143884,1.0055743489841593,0.9999221399794074,1.0113171256271842,False,True,True,False,False
R3_gain_uncompensated,1.1,0.0,1874,0.8904322744711356,0.9941772055687551,0.8956474454287368,1.1057346855054622,0.4721342314969872,12.558808159147747,3.9245683752361593,4.866654143684874,20.25096217461062,5.817197964013777,0.10071794900666164,-0.7592528845616882,0.09583153420195868,0.10560436381136461,2.2312439686231752e-257,1.1063835939302629,1.1009491243888214,1.1118180634717043,1.1052200733392024,1.0995767314339613,1.1109851182411385,True,True,True,True,True
R4_gain_masked,1.1,-12.59518533582495,1874,0.9891756193940785,0.9941772055687551,0.9949691200455403,1.105734685505462,-0.0013675589384660456,-0.03637717667720772,3.9245683752361584,-7.728531192140078,7.655776838785663,6.1080998710844705,0.1007179490066616,-12.720157603195101,0.09583153420195864,0.10560436381136457,2.231243968624444e-257,1.1063835939302629,1.1009491243888214,1.1118180634717043,1.1052200733392028,1.0995767314339613,1.1109851182411385,False,True,True,True,True
