species,event_year,kind,obs_redist,env_pred_redist,hist_pred_redist,n_routes
3520,2016,hot,0.0,1.0,0.6181818181818182,55
3520,2008,cold,0.0,1.0,0.6833333333333333,60
3520,2009,cold,0.0,1.0,0.7735849056603774,53
3600,2012,hot,0.0,1.0,0.6270096463022508,311
3600,2016,hot,0.0,1.0,0.6759002770083102,361
3600,1997,cold,0.0,1.0,0.0,408
3600,2008,cold,0.0,1.0,0.6608695652173913,345
3600,2009,cold,0.0,1.0,0.6737160120845922,331
3600,2014,cold,0.0,1.0,0.6410256410256411,312
3640,2012,hot,0.0,1.0,0.7195121951219512,82
3640,2016,hot,0.0,1.0,0.7407407407407407,81
3640,2008,cold,0.0,1.0,0.8061224489795918,98
3640,2009,cold,0.0,1.0,0.7628865979381443,97
3640,2014,cold,0.0,1.0,0.75,76
3870,2012,hot,0.0,1.0,0.8365384615384616,520
3870,2016,hot,0.0,1.0,0.7596330275229358,545
3870,1997,cold,0.0,1.0,0.0,520
3870,2008,cold,0.0,1.0,0.8515901060070671,566
3870,2009,cold,0.0,1.0,0.7772108843537415,588
3870,2014,cold,0.0,1.0,0.7757201646090535,486
3880,2012,hot,0.0,1.0,0.578125,64
3880,2016,hot,0.0,1.0,0.5849056603773585,53
3880,2008,cold,0.0,1.0,0.6144578313253012,83
3880,2009,cold,0.0,1.0,0.6037735849056604,53
3880,2014,cold,0.0,1.0,0.5245901639344263,61
3900,2012,hot,0.0,1.0,0.42105263157894735,114
3900,2016,hot,0.0,1.0,0.4642857142857143,84
3900,1997,cold,0.0,1.0,0.0,182
3900,2008,cold,0.0,1.0,0.4766355140186916,107
3900,2009,cold,0.0,1.0,0.4700854700854701,117
3900,2014,cold,0.0,1.0,0.5131578947368421,76
3930,2012,hot,0.0,1.0,0.6555891238670695,331
3930,2016,hot,0.0,1.0,0.6782334384858044,317
3930,1997,cold,0.0,1.0,0.0,292
3930,2008,cold,0.0,1.0,0.7084468664850136,367
3930,2009,cold,0.0,1.0,0.7142857142857143,343
3930,2014,cold,0.0,1.0,0.66,300
3940,2012,hot,0.0,1.0,0.7798507462686567,804
3940,2016,hot,0.0,1.0,0.7445652173913043,736
3940,1997,cold,0.0,1.0,0.0,737
3940,2008,cold,0.0,1.0,0.7924050632911392,790
3940,2009,cold,0.0,1.0,0.7666263603385731,827
3940,2014,cold,0.0,1.0,0.7845934379457917,701
4020,2012,hot,0.0,1.0,0.8653061224489796,245
4020,2016,hot,0.0,1.0,0.8135593220338984,236
4020,1997,cold,0.0,1.0,0.0,191
4020,2008,cold,0.0,1.0,0.8653846153846154,260
4020,2009,cold,0.0,1.0,0.8192307692307692,260
4020,2014,cold,0.0,1.0,0.8189655172413793,232
4050,2012,hot,0.0,1.0,0.7748478701825557,493
4050,2016,hot,0.0,1.0,0.7188118811881188,505
4050,1997,cold,0.0,1.0,0.0,401
4050,2008,cold,0.0,1.0,0.7896907216494845,485
4050,2009,cold,0.0,1.0,0.690566037735849,530
4050,2014,cold,0.0,1.0,0.7773109243697479,476
4090,2012,hot,0.0,1.0,0.8888888888888888,864
4090,2016,hot,0.0,1.0,0.8689320388349514,824
4090,1997,cold,0.0,1.0,0.0,713
4090,2008,cold,0.0,1.0,0.8947368421052632,855
4090,2009,cold,0.0,1.0,0.8470982142857143,896
4090,2014,cold,0.0,1.0,0.91125,800
4120,2012,hot,0.0,1.0,0.7853025936599424,694
4120,2016,hot,0.0,1.0,0.7685714285714286,700
4120,1997,cold,0.0,1.0,0.0,805
4120,2008,cold,0.0,1.0,0.8161073825503355,745
4120,2009,cold,0.0,1.0,0.7809139784946236,744
4120,2014,cold,0.0,1.0,0.7872648335745297,691
4130,2012,hot,0.0,1.0,0.7418181818181818,275
4130,2016,hot,0.0,1.0,0.8041958041958042,286
4130,1997,cold,0.0,1.0,0.0,293
4130,2008,cold,0.0,1.0,0.8725490196078431,306
4130,2009,cold,0.0,1.0,0.8338870431893688,301
4130,2014,cold,0.0,1.0,0.8057553956834532,278
4200,2012,hot,0.0,1.0,0.6955017301038062,289
4200,2016,hot,0.0,1.0,0.7773851590106007,283
4200,1997,cold,0.0,1.0,0.0,339
4200,2008,cold,0.0,1.0,0.7687296416938111,307
4200,2009,cold,0.0,1.0,0.7231270358306189,307
4200,2014,cold,0.0,1.0,0.7744107744107744,297
4230,2012,hot,0.0,1.0,0.8449367088607594,632
4230,2016,hot,0.0,1.0,0.7879282218597063,613
4230,1997,cold,0.0,1.0,0.0,780
4230,2008,cold,0.0,1.0,0.8156748911465893,689
4230,2009,cold,0.0,1.0,0.8044692737430168,716
4230,2014,cold,0.0,1.0,0.8277027027027027,592
4280,2012,hot,0.0,1.0,0.6652360515021459,233
4280,2016,hot,0.0,1.0,0.6048780487804878,205
4280,1997,cold,0.0,1.0,0.0,240
4280,2008,cold,0.0,1.0,0.6481481481481481,270
4280,2009,cold,0.0,1.0,0.6397058823529411,272
4280,2014,cold,0.0,1.0,0.7004608294930875,217
4440,2012,hot,0.0,1.0,0.830546265328874,897
4440,2016,hot,0.0,1.0,0.7908045977011494,870
4440,1997,cold,0.0,1.0,0.0,985
4440,2008,cold,0.0,1.0,0.8585858585858586,990
4440,2009,cold,0.0,1.0,0.8145491803278688,976
4440,2014,cold,0.0,1.0,0.8303030303030303,825
4520,2012,hot,0.0,1.0,0.8602409638554217,830
4520,2016,hot,0.0,1.0,0.8226600985221675,812
4520,1997,cold,0.0,1.0,0.0,850
4520,2008,cold,0.0,1.0,0.8642533936651584,884
4520,2009,cold,0.0,1.0,0.8271889400921659,868
4520,2014,cold,0.0,1.0,0.8650693568726355,793
4560,2012,hot,0.0,1.0,0.8541176470588235,850
4560,2016,hot,0.0,1.0,0.8105263157894737,855
4560,1997,cold,0.0,1.0,0.0,745
4560,2008,cold,0.0,1.0,0.8528735632183908,870
4560,2009,cold,0.0,1.0,0.8314606741573034,890
4560,2014,cold,0.0,1.0,0.8779527559055118,762
4590,2012,hot,0.0,1.0,0.6311475409836066,122
4590,2016,hot,0.0,1.0,0.768595041322314,121
4590,1997,cold,0.0,1.0,0.0,152
4590,2008,cold,0.0,1.0,0.8129032258064516,155
4590,2009,cold,0.0,1.0,0.8203125,128
4590,2014,cold,0.0,1.0,0.8067226890756303,119
4610,2012,hot,0.0,1.0,0.878140703517588,796
4610,2016,hot,0.0,1.0,0.8343949044585988,785
4610,1997,cold,0.0,1.0,0.0,822
4610,2008,cold,0.0,1.0,0.8929440389294404,822
4610,2009,cold,0.0,1.0,0.8280329799764429,849
4610,2014,cold,0.0,1.0,0.8643617021276596,752
4620,2012,hot,0.0,1.0,0.7518248175182481,274
4620,2016,hot,0.0,1.0,0.8345588235294118,272
4620,1997,cold,0.0,1.0,0.0,265
4620,2008,cold,0.0,1.0,0.8333333333333334,294
4620,2009,cold,0.0,1.0,0.8652482269503546,282
4620,2014,cold,0.0,1.0,0.8262548262548263,259
4650,2012,hot,0.0,1.0,0.8504983388704319,301
4650,2016,hot,0.0,1.0,0.8333333333333334,294
4650,1997,cold,0.0,1.0,0.0,310
4650,2008,cold,0.0,1.0,0.8456375838926175,298
4650,2009,cold,0.0,1.0,0.8092105263157895,304
4650,2014,cold,0.0,1.0,0.8392857142857143,280
4660,2012,hot,0.0,1.0,0.8165467625899281,278
4660,2016,hot,0.0,1.0,0.810077519379845,258
4660,1997,cold,0.0,1.0,0.0,317
4660,2008,cold,0.0,1.0,0.8063492063492064,315
4660,2009,cold,0.0,1.0,0.8333333333333334,300
4660,2014,cold,0.0,1.0,0.7948717948717948,273
4661,2012,hot,0.0,1.0,0.8643533123028391,317
4661,2016,hot,0.0,1.0,0.8393939393939394,330
4661,2008,cold,0.0,1.0,0.8394736842105263,380
4661,2009,cold,0.0,1.0,0.8653295128939829,349
4661,2014,cold,0.0,1.0,0.8456591639871383,311
4670,2012,hot,0.0,1.0,0.8016528925619835,363
4670,2016,hot,0.0,1.0,0.8328611898016998,353
4670,1997,cold,0.0,1.0,0.0,431
4670,2008,cold,0.0,1.0,0.8768472906403941,406
4670,2009,cold,0.0,1.0,0.8370927318295739,399
4670,2014,cold,0.0,1.0,0.8441926345609065,353
4740,2012,hot,0.0,1.0,0.8471810089020771,674
4740,2016,hot,0.0,1.0,0.8515742128935532,667
4740,1997,cold,0.0,1.0,0.0,663
4740,2008,cold,0.0,1.0,0.875,696
4740,2009,cold,0.0,1.0,0.829817158931083,711
4740,2014,cold,0.0,1.0,0.8641390205371248,633
4750,2012,hot,0.0,1.0,0.8228346456692913,254
4750,2016,hot,0.0,1.0,0.8054607508532423,293
4750,2008,cold,0.0,1.0,0.8697183098591549,284
4750,2009,cold,0.0,1.0,0.8426573426573427,286
4750,2014,cold,0.0,1.0,0.8156862745098039,255
4770,2012,hot,0.0,1.0,0.8979591836734694,1225
4770,2016,hot,0.0,1.0,0.865874363327674,1178
4770,1997,cold,0.0,1.0,0.0,1168
4770,2008,cold,0.0,1.0,0.9068825910931174,1235
4770,2009,cold,0.0,1.0,0.8639937106918238,1272
4770,2014,cold,0.0,1.0,0.901840490797546,1141
4860,2012,hot,0.0,1.0,0.8012519561815337,639
4860,2016,hot,0.0,1.0,0.8239339752407153,727
4860,1997,cold,0.0,1.0,0.0,566
4860,2008,cold,0.0,1.0,0.8432732316227461,721
4860,2009,cold,0.0,1.0,0.8267045454545454,704
4860,2014,cold,0.0,1.0,0.806966618287373,689
4880,2012,hot,0.0,1.0,0.8899803536345776,1527
4880,2016,hot,0.0,1.0,0.8661735036987223,1487
4880,1997,cold,0.0,1.0,0.0,1498
4880,2008,cold,0.0,1.0,0.9075255102040817,1568
4880,2009,cold,0.0,1.0,0.8746081504702194,1595
4880,2014,cold,0.0,1.0,0.902127659574468,1410
4930,2012,hot,0.0,1.0,0.8760623229461756,1412
4930,2016,hot,0.0,1.0,0.8485507246376811,1380
4930,1997,cold,0.0,1.0,0.0,1455
4930,2008,cold,0.0,1.0,0.8835800807537012,1486
4930,2009,cold,0.0,1.0,0.8590425531914894,1504
4930,2014,cold,0.0,1.0,0.8849085365853658,1312
4940,2012,hot,0.0,1.0,0.8663366336633663,404
4940,2016,hot,0.0,1.0,0.8846153846153846,364
4940,1997,cold,0.0,1.0,0.0,453
4940,2008,cold,0.0,1.0,0.8874172185430463,453
4940,2009,cold,0.0,1.0,0.8752997601918465,417
4940,2014,cold,0.0,1.0,0.8652849740932642,386
4950,2012,hot,0.0,1.0,0.864256480218281,1466
4950,2016,hot,0.0,1.0,0.8470670391061452,1432
4950,1997,cold,0.0,1.0,0.0,1562
4950,2008,cold,0.0,1.0,0.882842509603073,1562
4950,2009,cold,0.0,1.0,0.8404984423676013,1605
4950,2014,cold,0.0,1.0,0.8731884057971014,1380
4980,2012,hot,0.0,1.0,0.8827930174563591,1604
4980,2016,hot,0.0,1.0,0.8616155291170946,1597
4980,1997,cold,0.0,1.0,0.0,1633
4980,2008,cold,0.0,1.0,0.8993525603296056,1699
4980,2009,cold,0.0,1.0,0.8600347021399652,1729
4980,2014,cold,0.0,1.0,0.8943569553805775,1524
5010,2012,hot,0.0,1.0,0.8792029887920298,803
5010,2016,hot,0.0,1.0,0.8461538461538461,741
5010,1997,cold,0.0,1.0,0.0,882
5010,2008,cold,0.0,1.0,0.8859138533178114,859
5010,2009,cold,0.0,1.0,0.8466898954703833,861
5010,2014,cold,0.0,1.0,0.8838797814207651,732
5011,2012,hot,0.0,1.0,0.822550831792976,541
5011,2016,hot,0.0,1.0,0.8603066439522998,587
5011,1997,cold,0.0,1.0,0.0,605
5011,2008,cold,0.0,1.0,0.86709886547812,617
5011,2009,cold,0.0,1.0,0.8627450980392157,612
5011,2014,cold,0.0,1.0,0.8542435424354243,542
5060,2012,hot,0.0,1.0,0.832967032967033,455
5060,2016,hot,0.0,1.0,0.7769953051643192,426
5060,1997,cold,0.0,1.0,0.0,443
5060,2008,cold,0.0,1.0,0.8262626262626263,495
5060,2009,cold,0.0,1.0,0.8110236220472441,508
5060,2014,cold,0.0,1.0,0.8141809290953546,409
5070,2012,hot,0.0,1.0,0.8213660245183888,571
5070,2016,hot,0.0,1.0,0.8020477815699659,586
5070,1997,cold,0.0,1.0,0.0,662
5070,2008,cold,0.0,1.0,0.8575851393188855,646
5070,2009,cold,0.0,1.0,0.8492706645056726,617
5070,2014,cold,0.0,1.0,0.8351648351648352,546
5100,2012,hot,0.0,1.0,0.806282722513089,382
5100,2016,hot,0.0,1.0,0.8372093023255814,387
5100,1997,cold,0.0,1.0,0.0,461
5100,2008,cold,0.0,1.0,0.8388520971302428,453
5100,2009,cold,0.0,1.0,0.8584686774941995,431
5100,2014,cold,0.0,1.0,0.8310626702997275,367
5110,2012,hot,0.0,1.0,0.8949511400651465,1228
5110,2016,hot,0.0,1.0,0.8593220338983051,1180
5110,1997,cold,0.0,1.0,0.0,1214
5110,2008,cold,0.0,1.0,0.8796875,1280
5110,2009,cold,0.0,1.0,0.8535469107551488,1311
5110,2014,cold,0.0,1.0,0.8930112165660051,1159
5170,2012,hot,0.0,1.0,0.7676767676767676,198
5170,2016,hot,0.0,1.0,0.7184466019417476,206
5170,1997,cold,0.0,1.0,0.0,219
5170,2008,cold,0.0,1.0,0.8680851063829788,235
5170,2009,cold,0.0,1.0,0.8294930875576036,217
5170,2014,cold,0.0,1.0,0.842391304347826,184
5190,2012,hot,0.0,1.0,0.8144927536231884,690
5190,2016,hot,0.0,1.0,0.8155339805825242,721
5190,1997,cold,0.0,1.0,0.0,770
5190,2008,cold,0.0,1.0,0.8314917127071824,724
5190,2009,cold,0.0,1.0,0.7944827586206896,725
5190,2014,cold,0.0,1.0,0.8410104011887073,673
5290,2012,hot,0.0,1.0,0.8760907504363001,1146
5290,2016,hot,0.0,1.0,0.864816472694718,1117
5290,1997,cold,0.0,1.0,0.0,1088
5290,2008,cold,0.0,1.0,0.9070990359333918,1141
5290,2009,cold,0.0,1.0,0.8562822719449226,1162
5290,2014,cold,0.0,1.0,0.8955223880597015,1072
5330,2012,hot,0.0,1.0,0.7468354430379747,158
5330,2016,hot,0.0,1.0,0.8248175182481752,137
5330,2008,cold,0.0,1.0,0.8272251308900523,191
5330,2009,cold,0.0,1.0,0.8134715025906736,193
5330,2014,cold,0.0,1.0,0.7931034482758621,116
540,2012,hot,0.0,1.0,0.7520661157024794,121
540,2016,hot,0.0,1.0,0.7787610619469026,113
540,2008,cold,0.0,1.0,0.8157894736842105,152
540,2009,cold,0.0,1.0,0.8,135
540,2014,cold,0.0,1.0,0.7452830188679245,106
5400,2012,hot,0.0,1.0,0.8004434589800443,451
5400,2016,hot,0.0,1.0,0.8673913043478261,460
5400,1997,cold,0.0,1.0,0.0,497
5400,2008,cold,0.0,1.0,0.8556485355648535,478
5400,2009,cold,0.0,1.0,0.8404255319148937,470
5400,2014,cold,0.0,1.0,0.8452655889145496,433
5420,2012,hot,0.0,1.0,0.846830985915493,568
5420,2016,hot,0.0,1.0,0.8232142857142857,560
5420,1997,cold,0.0,1.0,0.0,657
5420,2008,cold,0.0,1.0,0.8521870286576169,663
5420,2009,cold,0.0,1.0,0.8759811616954474,637
5420,2014,cold,0.0,1.0,0.8333333333333334,528
5460,2012,hot,0.0,1.0,0.7973421926910299,301
5460,2016,hot,0.0,1.0,0.7817589576547231,307
5460,1997,cold,0.0,1.0,0.0,368
5460,2008,cold,0.0,1.0,0.8072625698324022,358
5460,2009,cold,0.0,1.0,0.7506775067750677,369
5460,2014,cold,0.0,1.0,0.7649122807017544,285
5580,2012,hot,0.0,1.0,0.8384615384615385,260
5580,2016,hot,0.0,1.0,0.8576779026217228,267
5580,1997,cold,0.0,1.0,0.0,281
5580,2008,cold,0.0,1.0,0.8986486486486487,296
5580,2009,cold,0.0,1.0,0.8576388888888888,288
5580,2014,cold,0.0,1.0,0.8414634146341463,246
5600,2012,hot,0.0,1.0,0.8805409466566492,1331
5600,2016,hot,0.0,1.0,0.8721633888048411,1322
5600,1997,cold,0.0,1.0,0.0,1232
5600,2008,cold,0.0,1.0,0.9074475777295734,1383
5600,2009,cold,0.0,1.0,0.8786791098348887,1393
5600,2014,cold,0.0,1.0,0.8927444794952681,1268
5630,2012,hot,0.0,1.0,0.8546875,640
5630,2016,hot,0.0,1.0,0.8496835443037974,632
5630,1997,cold,0.0,1.0,0.0,664
5630,2008,cold,0.0,1.0,0.8830584707646177,667
5630,2009,cold,0.0,1.0,0.8328313253012049,664
5630,2014,cold,0.0,1.0,0.884083044982699,578
5670,2012,hot,0.0,1.0,0.8651685393258427,178
5670,2016,hot,0.0,1.0,0.7988826815642458,179
5670,1997,cold,0.0,1.0,0.0,188
5670,2008,cold,0.0,1.0,0.8316831683168316,202
5670,2009,cold,0.0,1.0,0.8333333333333334,198
5670,2014,cold,0.0,1.0,0.8484848484848485,165
5810,2012,hot,0.0,1.0,0.8889867841409692,1135
5810,2016,hot,0.0,1.0,0.8807017543859649,1140
5810,1997,cold,0.0,1.0,0.0,1153
5810,2008,cold,0.0,1.0,0.9134377576257213,1213
5810,2009,cold,0.0,1.0,0.8876961189099918,1211
5810,2014,cold,0.0,1.0,0.8926296633303002,1099
5830,2012,hot,0.0,1.0,0.8040540540540541,148
5830,2016,hot,0.0,1.0,0.8181818181818182,165
5830,2008,cold,0.0,1.0,0.8390804597701149,174
5830,2009,cold,0.0,1.0,0.834319526627219,169
5830,2014,cold,0.0,1.0,0.7919463087248322,149
5840,2012,hot,0.0,1.0,0.8630705394190872,241
5840,2016,hot,0.0,1.0,0.8083333333333333,240
5840,1997,cold,0.0,1.0,0.0,211
5840,2008,cold,0.0,1.0,0.8257575757575758,264
5840,2009,cold,0.0,1.0,0.8594377510040161,249
5840,2014,cold,0.0,1.0,0.8394495412844036,218
5870,2012,hot,0.0,1.0,0.8765060240963856,664
5870,2016,hot,0.0,1.0,0.8466353677621283,639
5870,1997,cold,0.0,1.0,0.0,638
5870,2008,cold,0.0,1.0,0.8665689149560117,682
5870,2009,cold,0.0,1.0,0.8491379310344828,696
5870,2014,cold,0.0,1.0,0.8851132686084142,618
5930,2012,hot,0.0,1.0,0.9150507848568791,1083
5930,2016,hot,0.0,1.0,0.8809293320425944,1033
5930,1997,cold,0.0,1.0,0.0,1001
5930,2008,cold,0.0,1.0,0.9110091743119266,1090
5930,2009,cold,0.0,1.0,0.8553900087642419,1141
5930,2014,cold,0.0,1.0,0.9173228346456693,1016
5950,2012,hot,0.0,1.0,0.8585365853658536,410
5950,2016,hot,0.0,1.0,0.7975308641975308,405
5950,1997,cold,0.0,1.0,0.0,410
5950,2008,cold,0.0,1.0,0.8524229074889867,454
5950,2009,cold,0.0,1.0,0.8275862068965517,435
5950,2014,cold,0.0,1.0,0.8293963254593176,381
5970,2012,hot,0.0,1.0,0.8816067653276956,473
5970,2016,hot,0.0,1.0,0.8177966101694916,472
5970,1997,cold,0.0,1.0,0.0,428
5970,2008,cold,0.0,1.0,0.8585858585858586,495
5970,2009,cold,0.0,1.0,0.8185404339250493,507
5970,2014,cold,0.0,1.0,0.8590021691973969,461
5980,2012,hot,0.0,1.0,0.9139676113360324,988
5980,2016,hot,0.0,1.0,0.8737967914438503,935
5980,1997,cold,0.0,1.0,0.0,892
5980,2008,cold,0.0,1.0,0.9068384539147671,1009
5980,2009,cold,0.0,1.0,0.8633776091081594,1054
5980,2014,cold,0.0,1.0,0.8969631236442517,922
6080,2012,hot,0.0,1.0,0.8546365914786967,399
6080,2016,hot,0.0,1.0,0.8184210526315789,380
6080,1997,cold,0.0,1.0,0.0,425
6080,2008,cold,0.0,1.0,0.8633093525179856,417
6080,2009,cold,0.0,1.0,0.8257756563245824,419
6080,2014,cold,0.0,1.0,0.8342105263157895,380
6110,2012,hot,0.0,1.0,0.8654708520179372,446
6110,2016,hot,0.0,1.0,0.7933884297520661,363
6110,1997,cold,0.0,1.0,0.0,447
6110,2008,cold,0.0,1.0,0.8661087866108786,478
6110,2009,cold,0.0,1.0,0.8028169014084507,497
6110,2014,cold,0.0,1.0,0.8126649076517151,379
6120,2012,hot,0.0,1.0,0.8,550
6120,2016,hot,0.0,1.0,0.8250460405156538,543
6120,1997,cold,0.0,1.0,0.0,557
6120,2008,cold,0.0,1.0,0.8234265734265734,572
6120,2009,cold,0.0,1.0,0.8122807017543859,570
6120,2014,cold,0.0,1.0,0.8333333333333334,510
6130,2012,hot,0.0,1.0,0.8825938566552901,1465
6130,2016,hot,0.0,1.0,0.853185595567867,1444
6130,1997,cold,0.0,1.0,0.0,1537
6130,2008,cold,0.0,1.0,0.88433575677462,1513
6130,2009,cold,0.0,1.0,0.8358778625954199,1572
6130,2014,cold,0.0,1.0,0.8756363636363637,1375
6140,2012,hot,0.0,1.0,0.8181818181818182,715
6140,2016,hot,0.0,1.0,0.8105849582172702,718
6140,1997,cold,0.0,1.0,0.0,760
6140,2008,cold,0.0,1.0,0.8417639429312581,771
6140,2009,cold,0.0,1.0,0.8285340314136126,764
6140,2014,cold,0.0,1.0,0.8091042584434655,681
6160,2012,hot,0.0,1.0,0.7368421052631579,95
6160,2016,hot,0.0,1.0,0.7441860465116279,86
6160,2008,cold,0.0,1.0,0.782608695652174,115
6160,2009,cold,0.0,1.0,0.7090909090909091,110
6160,2014,cold,0.0,1.0,0.7261904761904762,84
6170,2012,hot,0.0,1.0,0.6714801444043321,277
6170,2016,hot,0.0,1.0,0.6784452296819788,283
6170,1997,cold,0.0,1.0,0.0,349
6170,2008,cold,0.0,1.0,0.7450980392156863,306
6170,2009,cold,0.0,1.0,0.693069306930693,303
6170,2014,cold,0.0,1.0,0.7093425605536332,289
6190,2012,hot,0.0,1.0,0.837593984962406,665
6190,2016,hot,0.0,1.0,0.8056379821958457,674
6190,1997,cold,0.0,1.0,0.0,669
6190,2008,cold,0.0,1.0,0.8267045454545454,704
6190,2009,cold,0.0,1.0,0.7898259705488622,747
6190,2014,cold,0.0,1.0,0.8226299694189603,654
6240,2012,hot,0.0,1.0,0.8912621359223301,1030
6240,2016,hot,0.0,1.0,0.8424182358771061,1009
6240,1997,cold,0.0,1.0,0.0,983
6240,2008,cold,0.0,1.0,0.8997214484679665,1077
6240,2009,cold,0.0,1.0,0.8677150786308974,1081
6240,2014,cold,0.0,1.0,0.8944099378881988,966
6270,2012,hot,0.0,1.0,0.841886269070735,721
6270,2016,hot,0.0,1.0,0.8433242506811989,734
6270,1997,cold,0.0,1.0,0.0,709
6270,2008,cold,0.0,1.0,0.893167701863354,805
6270,2009,cold,0.0,1.0,0.8515228426395939,788
6270,2014,cold,0.0,1.0,0.8406432748538012,684
6280,2012,hot,0.0,1.0,0.7784615384615384,325
6280,2016,hot,0.0,1.0,0.7573770491803279,305
6280,2008,cold,0.0,1.0,0.7660256410256411,312
6280,2009,cold,0.0,1.0,0.7532894736842105,304
6280,2014,cold,0.0,1.0,0.8039867109634552,301
6290,2012,hot,0.0,1.0,0.7216494845360825,194
6290,2016,hot,0.0,1.0,0.7604166666666666,192
6290,1997,cold,0.0,1.0,0.0,175
6290,2008,cold,0.0,1.0,0.8490566037735849,212
