species,event_year,speed_bias_env,speed_bias_hist
4930,2014,1.0,0.8849085365853658
4940,2012,1.0,0.8663366336633663
4940,2016,1.0,0.8846153846153846
4940,1997,1.0,0.0
4940,2008,1.0,0.8874172185430463
4940,2009,1.0,0.8752997601918465
4940,2014,1.0,0.8652849740932642
4950,2012,1.0,0.864256480218281
4950,2016,1.0,0.8470670391061452
4950,1997,1.0,0.0
4950,2008,1.0,0.882842509603073
4950,2009,1.0,0.8404984423676013
4950,2014,1.0,0.8731884057971014
4980,2012,1.0,0.8827930174563591
4980,2016,1.0,0.8616155291170946
4980,1997,1.0,0.0
4980,2008,1.0,0.8993525603296056
4980,2009,1.0,0.8600347021399652
4980,2014,1.0,0.8943569553805775
5010,2012,1.0,0.8792029887920298
5010,2016,1.0,0.8461538461538461
5010,1997,1.0,0.0
5010,2008,1.0,0.8859138533178114
5010,2009,1.0,0.8466898954703833
5010,2014,1.0,0.8838797814207651
5011,2012,1.0,0.822550831792976
5011,2016,1.0,0.8603066439522998
5011,1997,1.0,0.0
5011,2008,1.0,0.86709886547812
5011,2009,1.0,0.8627450980392157
5011,2014,1.0,0.8542435424354243
5060,2012,1.0,0.832967032967033
5060,2016,1.0,0.7769953051643192
5060,1997,1.0,0.0
5060,2008,1.0,0.8262626262626263
5060,2009,1.0,0.8110236220472441
5060,2014,1.0,0.8141809290953546
5070,2012,1.0,0.8213660245183888
5070,2016,1.0,0.8020477815699659
5070,1997,1.0,0.0
5070,2008,1.0,0.8575851393188855
5070,2009,1.0,0.8492706645056726
5070,2014,1.0,0.8351648351648352
5100,2012,1.0,0.806282722513089
5100,2016,1.0,0.8372093023255814
5100,1997,1.0,0.0
5100,2008,1.0,0.8388520971302428
5100,2009,1.0,0.8584686774941995
5100,2014,1.0,0.8310626702997275
5110,2012,1.0,0.8949511400651465
5110,2016,1.0,0.8593220338983051
5110,1997,1.0,0.0
5110,2008,1.0,0.8796875
5110,2009,1.0,0.8535469107551488
5110,2014,1.0,0.8930112165660051
5170,2012,1.0,0.7676767676767676
5170,2016,1.0,0.7184466019417476
5170,1997,1.0,0.0
5170,2008,1.0,0.8680851063829788
5170,2009,1.0,0.8294930875576036
5170,2014,1.0,0.842391304347826
5190,2012,1.0,0.8144927536231884
5190,2016,1.0,0.8155339805825242
5190,1997,1.0,0.0
5190,2008,1.0,0.8314917127071824
5190,2009,1.0,0.7944827586206896
5190,2014,1.0,0.8410104011887073
5290,2012,1.0,0.8760907504363001
5290,2016,1.0,0.864816472694718
5290,1997,1.0,0.0
5290,2008,1.0,0.9070990359333918
5290,2009,1.0,0.8562822719449226
5290,2014,1.0,0.8955223880597015
5330,2012,1.0,0.7468354430379747
5330,2016,1.0,0.8248175182481752
5330,2008,1.0,0.8272251308900523
5330,2009,1.0,0.8134715025906736
5330,2014,1.0,0.7931034482758621
540,2012,1.0,0.7520661157024794
540,2016,1.0,0.7787610619469026
540,2008,1.0,0.8157894736842105
540,2009,1.0,0.8
540,2014,1.0,0.7452830188679245
5400,2012,1.0,0.8004434589800443
5400,2016,1.0,0.8673913043478261
5400,1997,1.0,0.0
5400,2008,1.0,0.8556485355648535
5400,2009,1.0,0.8404255319148937
5400,2014,1.0,0.8452655889145496
5420,2012,1.0,0.846830985915493
5420,2016,1.0,0.8232142857142857
5420,1997,1.0,0.0
5420,2008,1.0,0.8521870286576169
5420,2009,1.0,0.8759811616954474
5420,2014,1.0,0.8333333333333334
5460,2012,1.0,0.7973421926910299
5460,2016,1.0,0.7817589576547231
5460,1997,1.0,0.0
5460,2008,1.0,0.8072625698324022
5460,2009,1.0,0.7506775067750677
5460,2014,1.0,0.7649122807017544
5580,2012,1.0,0.8384615384615385
5580,2016,1.0,0.8576779026217228
5580,1997,1.0,0.0
5580,2008,1.0,0.8986486486486487
5580,2009,1.0,0.8576388888888888
5580,2014,1.0,0.8414634146341463
5600,2012,1.0,0.8805409466566492
5600,2016,1.0,0.8721633888048411
5600,1997,1.0,0.0
5600,2008,1.0,0.9074475777295734
5600,2009,1.0,0.8786791098348887
5600,2014,1.0,0.8927444794952681
5630,2012,1.0,0.8546875
5630,2016,1.0,0.8496835443037974
5630,1997,1.0,0.0
5630,2008,1.0,0.8830584707646177
5630,2009,1.0,0.8328313253012049
5630,2014,1.0,0.884083044982699
5670,2012,1.0,0.8651685393258427
5670,2016,1.0,0.7988826815642458
5670,1997,1.0,0.0
5670,2008,1.0,0.8316831683168316
5670,2009,1.0,0.8333333333333334
5670,2014,1.0,0.8484848484848485
5810,2012,1.0,0.8889867841409692
5810,2016,1.0,0.8807017543859649
5810,1997,1.0,0.0
5810,2008,1.0,0.9134377576257213
5810,2009,1.0,0.8876961189099918
5810,2014,1.0,0.8926296633303002
5830,2012,1.0,0.8040540540540541
5830,2016,1.0,0.8181818181818182
5830,2008,1.0,0.8390804597701149
5830,2009,1.0,0.834319526627219
5830,2014,1.0,0.7919463087248322
5840,2012,1.0,0.8630705394190872
5840,2016,1.0,0.8083333333333333
5840,1997,1.0,0.0
5840,2008,1.0,0.8257575757575758
5840,2009,1.0,0.8594377510040161
5840,2014,1.0,0.8394495412844036
5870,2012,1.0,0.8765060240963856
5870,2016,1.0,0.8466353677621283
5870,1997,1.0,0.0
5870,2008,1.0,0.8665689149560117
5870,2009,1.0,0.8491379310344828
5870,2014,1.0,0.8851132686084142
5930,2012,1.0,0.9150507848568791
5930,2016,1.0,0.8809293320425944
5930,1997,1.0,0.0
5930,2008,1.0,0.9110091743119266
5930,2009,1.0,0.8553900087642419
5930,2014,1.0,0.9173228346456693
5950,2012,1.0,0.8585365853658536
5950,2016,1.0,0.7975308641975308
5950,1997,1.0,0.0
5950,2008,1.0,0.8524229074889867
5950,2009,1.0,0.8275862068965517
5950,2014,1.0,0.8293963254593176
5970,2012,1.0,0.8816067653276956
5970,2016,1.0,0.8177966101694916
5970,1997,1.0,0.0
5970,2008,1.0,0.8585858585858586
5970,2009,1.0,0.8185404339250493
5970,2014,1.0,0.8590021691973969
5980,2012,1.0,0.9139676113360324
5980,2016,1.0,0.8737967914438503
5980,1997,1.0,0.0
5980,2008,1.0,0.9068384539147671
5980,2009,1.0,0.8633776091081594
5980,2014,1.0,0.8969631236442517
6080,2012,1.0,0.8546365914786967
6080,2016,1.0,0.8184210526315789
6080,1997,1.0,0.0
6080,2008,1.0,0.8633093525179856
6080,2009,1.0,0.8257756563245824
6080,2014,1.0,0.8342105263157895
6110,2012,1.0,0.8654708520179372
6110,2016,1.0,0.7933884297520661
6110,1997,1.0,0.0
6110,2008,1.0,0.8661087866108786
6110,2009,1.0,0.8028169014084507
6110,2014,1.0,0.8126649076517151
6120,2012,1.0,0.8
6120,2016,1.0,0.8250460405156538
6120,1997,1.0,0.0
6120,2008,1.0,0.8234265734265734
6120,2009,1.0,0.8122807017543859
6120,2014,1.0,0.8333333333333334
6130,2012,1.0,0.8825938566552901
6130,2016,1.0,0.853185595567867
6130,1997,1.0,0.0
6130,2008,1.0,0.88433575677462
6130,2009,1.0,0.8358778625954199
6130,2014,1.0,0.8756363636363637
6140,2012,1.0,0.8181818181818182
6140,2016,1.0,0.8105849582172702
6140,1997,1.0,0.0
6140,2008,1.0,0.8417639429312581
6140,2009,1.0,0.8285340314136126
6140,2014,1.0,0.8091042584434655
6160,2012,1.0,0.7368421052631579
6160,2016,1.0,0.7441860465116279
6160,2008,1.0,0.782608695652174
6160,2009,1.0,0.7090909090909091
6160,2014,1.0,0.7261904761904762
6170,2012,1.0,0.6714801444043321
6170,2016,1.0,0.6784452296819788
6170,1997,1.0,0.0
6170,2008,1.0,0.7450980392156863
6170,2009,1.0,0.693069306930693
6170,2014,1.0,0.7093425605536332
6190,2012,1.0,0.837593984962406
6190,2016,1.0,0.8056379821958457
6190,1997,1.0,0.0
6190,2008,1.0,0.8267045454545454
6190,2009,1.0,0.7898259705488622
6190,2014,1.0,0.8226299694189603
6240,2012,1.0,0.8912621359223301
6240,2016,1.0,0.8424182358771061
6240,1997,1.0,0.0
6240,2008,1.0,0.8997214484679665
6240,2009,1.0,0.8677150786308974
6240,2014,1.0,0.8944099378881988
6270,2012,1.0,0.841886269070735
6270,2016,1.0,0.8433242506811989
6270,1997,1.0,0.0
6270,2008,1.0,0.893167701863354
6270,2009,1.0,0.8515228426395939
6270,2014,1.0,0.8406432748538012
6280,2012,1.0,0.7784615384615384
6280,2016,1.0,0.7573770491803279
6280,2008,1.0,0.7660256410256411
6280,2009,1.0,0.7532894736842105
6280,2014,1.0,0.8039867109634552
6290,2012,1.0,0.7216494845360825
6290,2016,1.0,0.7604166666666666
6290,1997,1.0,0.0
6290,2008,1.0,0.8490566037735849
6290,2009,1.0,0.7688679245283019
6290,2014,1.0,0.8095238095238095
6310,2012,1.0,0.8808933002481389
6310,2016,1.0,0.7964376590330788
6310,1997,1.0,0.0
6310,2008,1.0,0.8527472527472527
6310,2009,1.0,0.8393234672304439
6310,2014,1.0,0.856396866840731
6360,2012,1.0,0.8118811881188119
6360,2016,1.0,0.7664473684210527
6360,1997,1.0,0.0
6360,2008,1.0,0.8738461538461538
6360,2009,1.0,0.7861635220125787
6360,2014,1.0,0.8267148014440433
6450,2012,1.0,0.7910447761194029
6450,2016,1.0,0.7846153846153846
6450,1997,1.0,0.0
6450,2008,1.0,0.8844444444444445
6450,2009,1.0,0.8301886792452831
6450,2014,1.0,0.8359788359788359
6480,2012,1.0,0.8401084010840109
6480,2016,1.0,0.8133704735376045
6480,1997,1.0,0.0
6480,2008,1.0,0.8549618320610687
6480,2009,1.0,0.811704834605598
6480,2014,1.0,0.846820809248555
6520,2012,1.0,0.8484848484848485
6520,2016,1.0,0.8176972281449894
6520,1997,1.0,0.0
6520,2008,1.0,0.8637295081967213
6520,2009,1.0,0.8578947368421053
6520,2014,1.0,0.8640661938534279
6550,2012,1.0,0.8484848484848485
6550,2016,1.0,0.7887931034482759
6550,1997,1.0,0.0
6550,2008,1.0,0.8514056224899599
6550,2009,1.0,0.8211382113821138
6550,2014,1.0,0.8518518518518519
6590,2012,1.0,0.8726114649681529
6590,2016,1.0,0.8713826366559485
6590,1997,1.0,0.0
6590,2008,1.0,0.8816568047337278
6590,2009,1.0,0.8698224852071006
6590,2014,1.0,0.8697068403908795
6670,2012,1.0,0.8186046511627907
6670,2016,1.0,0.8251121076233184
6670,1997,1.0,0.0
6670,2008,1.0,0.9008264462809917
6670,2009,1.0,0.8493723849372385
6670,2014,1.0,0.8190045248868778
6710,2012,1.0,0.8597883597883598
6710,2016,1.0,0.7987987987987988
6710,1997,1.0,0.0
6710,2008,1.0,0.8746803069053708
6710,2009,1.0,0.8270676691729323
6710,2014,1.0,0.8746268656716418
6740,2012,1.0,0.8733333333333333
6740,2016,1.0,0.8678929765886287
6740,1997,1.0,0.0
6740,2008,1.0,0.8987341772151899
6740,2009,1.0,0.8683788121990369
6740,2014,1.0,0.8804713804713805
6750,2012,1.0,0.7851239669421488
6750,2016,1.0,0.8292682926829268
6750,2008,1.0,0.7808219178082192
6750,2009,1.0,0.7555555555555555
6750,2014,1.0,0.753968253968254
6810,2012,1.0,0.8841166936790924
6810,2016,1.0,0.8601455133387227
6810,1997,1.0,0.0
6810,2008,1.0,0.8956254796623178
6810,2009,1.0,0.8592814371257484
6810,2014,1.0,0.8952702702702703
6830,2012,1.0,0.865909090909091
6830,2016,1.0,0.7883211678832117
6830,1997,1.0,0.0
6830,2008,1.0,0.8925619834710744
6830,2009,1.0,0.8439425051334702
6830,2014,1.0,0.87468671679198
6850,2012,1.0,0.7899159663865546
6850,2016,1.0,0.75
6850,2008,1.0,0.7986111111111112
6850,2009,1.0,0.8244274809160306
6850,2014,1.0,0.8166666666666667
6870,2012,1.0,0.854679802955665
6870,2016,1.0,0.8169642857142857
6870,1997,1.0,0.0
6870,2008,1.0,0.8637362637362638
6870,2009,1.0,0.8496583143507973
6870,2014,1.0,0.8376470588235294
6882,2012,1.0,0.8592150170648464
6882,2016,1.0,0.8628318584070797
6882,1997,1.0,0.0
6882,2008,1.0,0.8768233387358185
6882,2009,1.0,0.8465266558966075
6882,2014,1.0,0.8908256880733945
70,2012,1.0,0.8395061728395061
70,2016,1.0,0.7439024390243902
70,2008,1.0,0.7216494845360825
70,2009,1.0,0.6979166666666666
70,2014,1.0,0.7045454545454546
7030,2012,1.0,0.8922018348623854
7030,2016,1.0,0.8440145102781137
7030,1997,1.0,0.0
7030,2008,1.0,0.8877665544332211
7030,2009,1.0,0.8333333333333334
7030,2014,1.0,0.8769987699876999
7040,2012,1.0,0.8506731946144431
7040,2016,1.0,0.8541666666666666
7040,1997,1.0,0.0
7040,2008,1.0,0.8685446009389671
7040,2009,1.0,0.8306818181818182
7040,2014,1.0,0.8671775223499362
7050,2012,1.0,0.8402515723270441
7050,2016,1.0,0.8223684210526315
7050,1997,1.0,0.0
7050,2008,1.0,0.8508014796547472
7050,2009,1.0,0.8170731707317073
7050,2014,1.0,0.8385772913816689
7180,2012,1.0,0.8868778280542986
7180,2016,1.0,0.8223270440251572
7180,1997,1.0,0.0
7180,2008,1.0,0.9042709867452136
7180,2009,1.0,0.847041847041847
7180,2014,1.0,0.8952702702702703
7210,2012,1.0,0.854006586169045
7210,2016,1.0,0.8792372881355932
7210,1997,1.0,0.0
7210,2008,1.0,0.8830769230769231
7210,2009,1.0,0.8568527918781725
7210,2014,1.0,0.8706411698537683
7280,2012,1.0,0.7429467084639498
7280,2016,1.0,0.7764705882352941
7280,1997,1.0,0.0
7280,2008,1.0,0.8337874659400545
7280,2009,1.0,0.8287292817679558
7280,2014,1.0,0.7973856209150327
7310,2012,1.0,0.9135959339263025
7310,2016,1.0,0.8580814717477004
7310,1997,1.0,0.0
7310,2008,1.0,0.8980099502487562
7310,2009,1.0,0.8579952267303103
7310,2014,1.0,0.9111111111111111
7350,2012,1.0,0.8547655068078669
7350,2016,1.0,0.843609022556391
7350,1997,1.0,0.0
7350,2008,1.0,0.888243831640058
7350,2009,1.0,0.8571428571428571
7350,2014,1.0,0.847926267281106
7360,2012,1.0,0.8858267716535433
7360,2016,1.0,0.820675105485232
7360,1997,1.0,0.0
7360,2008,1.0,0.8978388998035364
7360,2009,1.0,0.8288973384030418
7360,2014,1.0,0.8816964285714286
7480,2012,1.0,0.697986577181208
7480,2016,1.0,0.7133333333333334
7480,1997,1.0,0.0
7480,2008,1.0,0.8043478260869565
7480,2009,1.0,0.7112676056338029
7480,2014,1.0,0.7874015748031497
7490,2012,1.0,0.7729468599033816
7490,2016,1.0,0.8538812785388128
7490,2008,1.0,0.8508771929824561
7490,2009,1.0,0.8133333333333334
7490,2014,1.0,0.8277511961722488
7510,2012,1.0,0.8562992125984252
7510,2016,1.0,0.8313725490196079
7510,1997,1.0,0.0
7510,2008,1.0,0.820952380952381
7510,2009,1.0,0.7922077922077922
7510,2014,1.0,0.845691382765531
7550,2012,1.0,0.865814696485623
7550,2016,1.0,0.8267326732673267
7550,1997,1.0,0.0
7550,2008,1.0,0.8718703976435935
7550,2009,1.0,0.8301886792452831
7550,2014,1.0,0.8547297297297297
7560,2012,1.0,0.8815426997245179
7560,2016,1.0,0.867816091954023
7560,1997,1.0,0.0
7560,2008,1.0,0.8844221105527639
7560,2009,1.0,0.8653366583541147
7560,2014,1.0,0.8815028901734104
7580,2012,1.0,0.8007662835249042
7580,2016,1.0,0.8407407407407408
7580,1997,1.0,0.0
7580,2008,1.0,0.8741721854304636
7580,2009,1.0,0.8689655172413793
7580,2014,1.0,0.8554216867469879
7590,2012,1.0,0.8093994778067886
7590,2016,1.0,0.8260869565217391
7590,1997,1.0,0.0
7590,2008,1.0,0.8786516853932584
7590,2009,1.0,0.8367816091954023
7590,2014,1.0,0.8186666666666667
7610,2012,1.0,0.8773301262778112
7610,2016,1.0,0.8765727980826843
7610,1997,1.0,0.0
7610,2008,1.0,0.9099883855981417
7610,2009,1.0,0.8795811518324608
7610,2014,1.0,0.8935361216730038
7660,2012,1.0,0.8627684964200477
7660,2016,1.0,0.8156565656565656
7660,1997,1.0,0.0
7660,2008,1.0,0.8725961538461539
7660,2009,1.0,0.8112128146453089
7660,2014,1.0,0.8726027397260274
