time,pressure
0.28,238.05459594726562
0.28200000000000003,238.05459594726562
0.28400000000000003,238.05459594726562
0.28600000000000003,238.05459594726562
0.28800000000000003,238.05459594726562
0.29,238.05459594726562
0.292,238.05459594726562
0.294,238.05459594726562
0.296,238.05459594726562
0.298,238.05459594726562
0.3,238.05459594726562
0.302,238.05459594726562
0.304,238.05459594726562
0.306,238.05459594726562
0.308,237.06710815429688
0.31,237.06710815429688
0.312,238.05459594726562
0.314,238.05459594726562
0.316,237.06710815429688
0.318,237.06710815429688
0.32,237.06710815429688
0.322,238.05459594726562
0.324,238.05459594726562
0.326,237.06710815429688
0.328,237.06710815429688
0.33,238.05459594726562
0.332,238.05459594726562
0.334,238.05459594726562
0.336,238.05459594726562
0.338,239.04202270507812
0.34,239.04202270507812
0.342,240.02951049804688
0.34400000000000003,240.02951049804688
0.34600000000000003,241.01693725585938
0.34800000000000003,240.02951049804688
0.35000000000000003,241.01693725585938
0.352,241.01693725585938
0.354,242.00442504882812
0.356,241.01693725585938
0.358,241.01693725585938
0.36,242.00442504882812
0.362,241.01693725585938
0.364,242.00442504882812
0.366,242.00442504882812
0.368,242.99185180664062
0.37,242.99185180664062
0.372,242.99185180664062
0.374,243.97933959960938
0.376,243.97933959960938
0.378,243.97933959960938
0.38,243.97933959960938
0.382,244.96676635742188
0.384,243.97933959960938
0.386,244.96676635742188
0.388,244.96676635742188
0.39,244.96676635742188
0.392,244.96676635742188
0.394,245.95425415039062
0.396,245.95425415039062
0.398,245.95425415039062
0.4,245.95425415039062
0.402,245.95425415039062
0.404,246.94168090820312
0.406,246.94168090820312
0.40800000000000003,246.94168090820312
0.41000000000000003,246.94168090820312
0.41200000000000003,246.94168090820312
0.41400000000000003,247.92916870117188
0.41600000000000004,247.92916870117188
0.418,247.92916870117188
0.42,247.92916870117188
0.422,246.94168090820312
0.424,246.94168090820312
0.426,246.94168090820312
0.428,246.94168090820312
0.43,246.94168090820312
0.432,246.94168090820312
0.434,246.94168090820312
0.436,247.92916870117188
0.438,246.94168090820312
0.44,247.92916870117188
0.442,246.94168090820312
0.444,247.92916870117188
0.446,247.92916870117188
0.448,247.92916870117188
0.45,247.92916870117188
0.452,247.92916870117188
0.454,247.92916870117188
0.456,246.94168090820312
0.458,246.94168090820312
0.46,246.94168090820312
0.462,247.92916870117188
0.464,246.94168090820312
0.466,246.94168090820312
0.468,246.94168090820312
0.47000000000000003,246.94168090820312
0.47200000000000003,246.94168090820312
0.47400000000000003,246.94168090820312
0.47600000000000003,246.94168090820312
0.47800000000000004,246.94168090820312
0.48,246.94168090820312
0.482,246.94168090820312
0.484,246.94168090820312
0.486,245.95425415039062
0.488,246.94168090820312
0.49,246.94168090820312
0.492,246.94168090820312
0.494,246.94168090820312
0.496,246.94168090820312
0.498,247.92916870117188
0.5,247.92916870117188
0.502,246.94168090820312
0.504,247.92916870117188
0.506,247.92916870117188
0.508,246.94168090820312
0.51,246.94168090820312
0.512,246.94168090820312
0.514,246.94168090820312
0.516,246.94168090820312
0.518,246.94168090820312
0.52,247.92916870117188
0.522,246.94168090820312
0.524,246.94168090820312
0.526,246.94168090820312
0.528,246.94168090820312
0.53,246.94168090820312
0.532,246.94168090820312
0.534,246.94168090820312
0.536,246.94168090820312
0.538,246.94168090820312
0.54,246.94168090820312
0.542,246.94168090820312
0.544,247.92916870117188
0.546,246.94168090820312
0.548,246.94168090820312
0.55,246.94168090820312
0.552,246.94168090820312
0.554,246.94168090820312
0.556,246.94168090820312
0.558,245.95425415039062
0.56,245.95425415039062
0.562,246.94168090820312
0.5640000000000001,246.94168090820312
0.5660000000000001,246.94168090820312
0.5680000000000001,245.95425415039062
0.5700000000000001,245.95425415039062
0.5720000000000001,245.95425415039062
0.5740000000000001,245.95425415039062
0.5760000000000001,245.95425415039062
0.578,245.95425415039062
0.58,245.95425415039062
0.582,245.95425415039062
0.584,245.95425415039062
0.586,245.95425415039062
0.588,245.95425415039062
0.59,244.96676635742188
0.592,244.96676635742188
0.594,244.96676635742188
0.596,244.96676635742188
0.598,243.97933959960938
0.6,243.97933959960938
0.602,243.97933959960938
0.604,244.96676635742188
0.606,243.97933959960938
0.608,242.99185180664062
0.61,242.99185180664062
0.612,242.99185180664062
0.614,242.99185180664062
0.616,242.99185180664062
0.618,242.00442504882812
0.62,242.99185180664062
0.622,242.00442504882812
0.624,242.00442504882812
0.626,242.00442504882812
0.628,242.00442504882812
0.63,241.01693725585938
0.632,242.00442504882812
0.634,241.01693725585938
0.636,241.01693725585938
0.638,241.01693725585938
0.64,241.01693725585938
0.642,240.02951049804688
0.644,240.02951049804688
0.646,241.01693725585938
0.648,240.02951049804688
0.65,240.02951049804688
0.652,240.02951049804688
0.654,240.02951049804688
0.656,240.02951049804688
0.658,240.02951049804688
0.66,240.02951049804688
0.662,240.02951049804688
0.664,239.04202270507812
0.666,239.04202270507812
0.668,240.02951049804688
0.67,240.02951049804688
0.672,240.02951049804688
0.674,240.02951049804688
0.676,240.02951049804688
0.678,240.02951049804688
0.68,239.04202270507812
0.682,239.04202270507812
0.684,239.04202270507812
0.686,240.02951049804688
0.6880000000000001,239.04202270507812
0.6900000000000001,239.04202270507812
0.6920000000000001,240.02951049804688
0.6940000000000001,240.02951049804688
0.6960000000000001,239.04202270507812
0.6980000000000001,240.02951049804688
0.7000000000000001,239.04202270507812
0.7020000000000001,240.02951049804688
0.704,240.02951049804688
0.706,240.02951049804688
0.708,239.04202270507812
0.71,240.02951049804688
0.712,240.02951049804688
0.714,240.02951049804688
0.716,241.01693725585938
0.718,240.02951049804688
0.72,240.02951049804688
0.722,240.02951049804688
0.724,239.04202270507812
0.726,240.02951049804688
0.728,240.02951049804688
0.73,240.02951049804688
0.732,240.02951049804688
0.734,240.02951049804688
0.736,241.01693725585938
0.738,240.02951049804688
0.74,240.02951049804688
0.742,240.02951049804688
0.744,240.02951049804688
0.746,240.02951049804688
0.748,240.02951049804688
0.75,240.02951049804688
0.752,240.02951049804688
0.754,240.02951049804688
0.756,240.02951049804688
0.758,240.02951049804688
0.76,240.02951049804688
0.762,240.02951049804688
0.764,240.02951049804688
0.766,240.02951049804688
0.768,240.02951049804688
0.77,240.02951049804688
0.772,240.02951049804688
0.774,240.02951049804688
0.776,240.02951049804688
0.778,240.02951049804688
0.78,239.04202270507812
0.782,240.02951049804688
0.784,240.02951049804688
0.786,240.02951049804688
0.788,239.04202270507812
0.79,240.02951049804688
0.792,239.04202270507812
0.794,240.02951049804688
0.796,239.04202270507812
0.798,239.04202270507812
0.8,239.04202270507812
0.802,240.02951049804688
0.804,240.02951049804688
0.806,239.04202270507812
0.808,240.02951049804688
0.81,239.04202270507812
0.812,239.04202270507812
0.8140000000000001,239.04202270507812
0.8160000000000001,239.04202270507812
0.8180000000000001,239.04202270507812
0.8200000000000001,238.05459594726562
0.8220000000000001,238.05459594726562
0.8240000000000001,239.04202270507812
0.8260000000000001,239.04202270507812
0.8280000000000001,238.05459594726562
0.8300000000000001,238.05459594726562
0.8320000000000001,238.05459594726562
0.834,239.04202270507812
0.836,239.04202270507812
0.838,239.04202270507812
0.84,238.05459594726562
0.842,239.04202270507812
0.844,237.06710815429688
0.846,238.05459594726562
0.848,238.05459594726562
0.85,237.06710815429688
0.852,238.05459594726562
0.854,238.05459594726562
0.856,238.05459594726562
0.858,238.05459594726562
0.86,238.05459594726562
0.862,238.05459594726562
0.864,238.05459594726562
0.866,238.05459594726562
0.868,238.05459594726562
0.87,238.05459594726562
0.872,238.05459594726562
0.874,238.05459594726562
0.876,238.05459594726562
0.878,237.06710815429688
0.88,237.06710815429688
0.882,237.06710815429688
0.884,237.06710815429688
0.886,237.06710815429688
0.888,237.06710815429688
0.89,236.07968139648438
0.892,238.05459594726562
0.894,237.06710815429688
0.896,237.06710815429688
0.898,237.06710815429688
0.9,237.06710815429688
0.902,237.06710815429688
0.904,237.06710815429688
0.906,237.06710815429688
0.908,237.06710815429688
0.91,237.06710815429688
0.912,237.06710815429688
0.914,237.06710815429688
0.916,237.06710815429688
0.918,237.06710815429688
0.92,237.06710815429688
0.922,236.07968139648438
0.924,237.06710815429688
0.926,237.06710815429688
0.928,237.06710815429688
0.93,237.06710815429688
0.932,237.06710815429688
0.934,237.06710815429688
0.936,237.06710815429688
0.9380000000000001,238.05459594726562
0.9400000000000001,237.06710815429688
0.9420000000000001,237.06710815429688
0.9440000000000001,237.06710815429688
0.9460000000000001,237.06710815429688
0.9480000000000001,238.05459594726562
0.9500000000000001,238.05459594726562
0.9520000000000001,237.06710815429688
0.9540000000000001,237.06710815429688
0.9560000000000001,237.06710815429688
0.9580000000000001,238.05459594726562
0.96,237.06710815429688
0.962,237.06710815429688
0.964,237.06710815429688
0.966,237.06710815429688
0.968,237.06710815429688
0.97,237.06710815429688
0.972,237.06710815429688
0.974,237.06710815429688
0.976,237.06710815429688
0.978,237.06710815429688
0.98,237.06710815429688
0.982,236.07968139648438
0.984,236.07968139648438
0.986,236.07968139648438
0.988,236.07968139648438
0.99,236.07968139648438
0.992,236.07968139648438
0.994,237.06710815429688
0.996,237.06710815429688
0.998,237.06710815429688
1.0,236.07968139648438
1.002,236.07968139648438
1.004,236.07968139648438
1.006,236.07968139648438
1.008,236.07968139648438
1.01,236.07968139648438
1.012,236.07968139648438
1.014,236.07968139648438
1.016,236.07968139648438
1.018,236.07968139648438
1.02,237.06710815429688
1.022,236.07968139648438
1.024,236.07968139648438
1.026,236.07968139648438
1.028,237.06710815429688
1.03,236.07968139648438
1.032,236.07968139648438
1.034,235.09219360351562
1.036,235.09219360351562
1.038,236.07968139648438
1.04,236.07968139648438
1.042,236.07968139648438
1.044,236.07968139648438
1.046,236.07968139648438
1.048,236.07968139648438
1.05,236.07968139648438
1.052,236.07968139648438
1.054,236.07968139648438
1.056,236.07968139648438
1.058,236.07968139648438
1.06,236.07968139648438
1.062,236.07968139648438
1.064,236.07968139648438
1.066,236.07968139648438
1.068,236.07968139648438
1.07,236.07968139648438
1.072,236.07968139648438
1.074,236.07968139648438
1.076,236.07968139648438
1.078,236.07968139648438
1.08,235.09219360351562
1.082,236.07968139648438
1.084,236.07968139648438
1.086,236.07968139648438
1.088,236.07968139648438
1.09,236.07968139648438
1.092,236.07968139648438
1.094,236.07968139648438
1.096,236.07968139648438
1.098,235.09219360351562
1.1,235.09219360351562
1.102,236.07968139648438
1.104,235.09219360351562
1.106,236.07968139648438
1.108,236.07968139648438
1.11,235.09219360351562
1.112,236.07968139648438
1.114,236.07968139648438
1.116,235.09219360351562
1.118,235.09219360351562
1.12,235.09219360351562
1.122,235.09219360351562
1.124,235.09219360351562
1.1260000000000001,235.09219360351562
1.1280000000000001,235.09219360351562
1.1300000000000001,235.09219360351562
1.1320000000000001,235.09219360351562
1.1340000000000001,235.09219360351562
1.1360000000000001,235.09219360351562
1.1380000000000001,235.09219360351562
1.1400000000000001,235.09219360351562
1.1420000000000001,235.09219360351562
1.1440000000000001,235.09219360351562
1.1460000000000001,235.09219360351562
1.1480000000000001,235.09219360351562
1.1500000000000001,235.09219360351562
1.1520000000000001,235.09219360351562
1.154,236.07968139648438
1.156,235.09219360351562
1.158,235.09219360351562
1.16,235.09219360351562
1.162,235.09219360351562
1.164,235.09219360351562
1.166,235.09219360351562
1.168,234.10476684570312
1.17,235.09219360351562
1.172,236.07968139648438
1.174,235.09219360351562
1.176,235.09219360351562
1.178,235.09219360351562
1.18,234.10476684570312
1.182,235.09219360351562
1.184,235.09219360351562
1.186,235.09219360351562
1.188,236.07968139648438
1.19,235.09219360351562
1.192,236.07968139648438
1.194,235.09219360351562
1.196,235.09219360351562
1.198,235.09219360351562
1.2,234.10476684570312
1.202,235.09219360351562
1.204,235.09219360351562
1.206,235.09219360351562
1.208,234.10476684570312
1.21,234.10476684570312
1.212,234.10476684570312
1.214,235.09219360351562
1.216,235.09219360351562
1.218,235.09219360351562
1.22,234.10476684570312
1.222,234.10476684570312
1.224,235.09219360351562
1.226,234.10476684570312
1.228,235.09219360351562
1.23,234.10476684570312
1.232,234.10476684570312
1.234,234.10476684570312
1.236,234.10476684570312
1.238,235.09219360351562
1.24,235.09219360351562
1.242,234.10476684570312
1.244,234.10476684570312
1.246,235.09219360351562
1.248,235.09219360351562
1.25,235.09219360351562
1.252,234.10476684570312
1.254,235.09219360351562
1.256,235.09219360351562
1.258,235.09219360351562
1.26,235.09219360351562
1.262,234.10476684570312
1.264,234.10476684570312
1.266,234.10476684570312
1.268,234.10476684570312
1.27,235.09219360351562
1.272,235.09219360351562
1.274,234.10476684570312
1.276,234.10476684570312
1.278,234.10476684570312
1.28,234.10476684570312
1.282,235.09219360351562
1.284,235.09219360351562
1.286,235.09219360351562
1.288,234.10476684570312
1.29,234.10476684570312
1.292,234.10476684570312
1.294,235.09219360351562
1.296,235.09219360351562
1.298,234.10476684570312
1.3,234.10476684570312
1.302,234.10476684570312
1.304,234.10476684570312
1.306,234.10476684570312
1.308,235.09219360351562
1.31,234.10476684570312
1.312,234.10476684570312
1.314,235.09219360351562
1.316,235.09219360351562
1.318,235.09219360351562
1.32,234.10476684570312
1.322,234.10476684570312
1.324,235.09219360351562
1.326,235.09219360351562
1.328,235.09219360351562
1.33,235.09219360351562
1.332,235.09219360351562
1.334,234.10476684570312
1.336,234.10476684570312
1.338,236.07968139648438
1.34,236.07968139648438
1.342,235.09219360351562
1.344,235.09219360351562
1.346,236.07968139648438
1.348,236.07968139648438
1.35,235.09219360351562
1.352,236.07968139648438
1.354,236.07968139648438
1.356,236.07968139648438
1.358,236.07968139648438
1.36,237.06710815429688
1.362,237.06710815429688
1.364,237.06710815429688
1.366,237.06710815429688
1.368,237.06710815429688
1.37,238.05459594726562
1.372,238.05459594726562
1.374,238.05459594726562
1.3760000000000001,238.05459594726562
1.3780000000000001,238.05459594726562
1.3800000000000001,238.05459594726562
1.3820000000000001,239.04202270507812
1.3840000000000001,239.04202270507812
1.3860000000000001,240.02951049804688
1.3880000000000001,240.02951049804688
1.3900000000000001,240.02951049804688
1.3920000000000001,240.02951049804688
1.3940000000000001,241.01693725585938
1.3960000000000001,241.01693725585938
1.3980000000000001,241.01693725585938
1.4000000000000001,242.00442504882812
1.4020000000000001,241.01693725585938
1.4040000000000001,242.00442504882812
1.4060000000000001,242.00442504882812
1.408,242.00442504882812
1.41,242.00442504882812
1.412,242.99185180664062
1.414,242.00442504882812
1.416,242.99185180664062
1.418,242.99185180664062
1.42,242.99185180664062
1.422,242.99185180664062
1.424,243.97933959960938
1.426,243.97933959960938
1.428,244.96676635742188
1.43,243.97933959960938
1.432,243.97933959960938
1.434,243.97933959960938
1.436,243.97933959960938
1.438,244.96676635742188
1.44,244.96676635742188
1.442,244.96676635742188
1.444,244.96676635742188
1.446,244.96676635742188
1.448,244.96676635742188
1.45,244.96676635742188
1.452,244.96676635742188
1.454,244.96676635742188
1.456,244.96676635742188
1.458,244.96676635742188
1.46,244.96676635742188
1.462,244.96676635742188
1.464,244.96676635742188
1.466,244.96676635742188
1.468,244.96676635742188
1.47,244.96676635742188
1.472,244.96676635742188
1.474,244.96676635742188
1.476,244.96676635742188
1.478,244.96676635742188
1.48,244.96676635742188
1.482,244.96676635742188
1.484,244.96676635742188
1.486,244.96676635742188
1.488,244.96676635742188
1.49,244.96676635742188
1.492,244.96676635742188
1.494,244.96676635742188
1.496,244.96676635742188
1.498,244.96676635742188
1.5,244.96676635742188
1.502,244.96676635742188
1.504,244.96676635742188
1.506,244.96676635742188
1.508,244.96676635742188
1.51,244.96676635742188
1.512,244.96676635742188
1.514,244.96676635742188
1.516,243.97933959960938
1.518,244.96676635742188
1.52,244.96676635742188
1.522,244.96676635742188
1.524,244.96676635742188
1.526,244.96676635742188
1.528,244.96676635742188
1.53,244.96676635742188
1.532,244.96676635742188
1.534,244.96676635742188
1.536,244.96676635742188
1.538,243.97933959960938
1.54,244.96676635742188
1.542,244.96676635742188
1.544,244.96676635742188
1.546,244.96676635742188
1.548,244.96676635742188
1.55,245.95425415039062
1.552,244.96676635742188
1.554,245.95425415039062
1.556,244.96676635742188
1.558,244.96676635742188
1.56,244.96676635742188
1.562,244.96676635742188
1.564,244.96676635742188
1.566,244.96676635742188
1.568,244.96676635742188
1.57,244.96676635742188
1.572,244.96676635742188
1.574,245.95425415039062
1.576,244.96676635742188
1.578,244.96676635742188
1.58,244.96676635742188
1.582,244.96676635742188
1.584,244.96676635742188
1.586,244.96676635742188
1.588,244.96676635742188
1.59,244.96676635742188
1.592,244.96676635742188
1.594,244.96676635742188
1.596,244.96676635742188
1.598,243.97933959960938
1.6,243.97933959960938
1.602,243.97933959960938
1.604,243.97933959960938
1.606,243.97933959960938
1.608,243.97933959960938
1.61,243.97933959960938
1.612,242.99185180664062
1.614,243.97933959960938
1.616,242.99185180664062
1.618,242.99185180664062
1.62,242.00442504882812
1.622,242.00442504882812
1.624,242.99185180664062
1.6260000000000001,242.00442504882812
1.6280000000000001,242.00442504882812
1.6300000000000001,242.00442504882812
1.6320000000000001,242.00442504882812
1.6340000000000001,241.01693725585938
1.6360000000000001,242.00442504882812
1.6380000000000001,241.01693725585938
1.6400000000000001,241.01693725585938
1.6420000000000001,240.02951049804688
1.6440000000000001,240.02951049804688
1.6460000000000001,240.02951049804688
1.6480000000000001,240.02951049804688
1.6500000000000001,239.04202270507812
1.6520000000000001,240.02951049804688
1.6540000000000001,239.04202270507812
1.6560000000000001,238.05459594726562
1.6580000000000001,239.04202270507812
1.6600000000000001,238.05459594726562
1.6620000000000001,239.04202270507812
1.6640000000000001,238.05459594726562
1.666,238.05459594726562
1.668,238.05459594726562
1.67,238.05459594726562
1.672,238.05459594726562
1.674,237.06710815429688
1.676,237.06710815429688
1.678,238.05459594726562
1.68,238.05459594726562
1.682,237.06710815429688
1.684,238.05459594726562
1.686,238.05459594726562
1.688,237.06710815429688
1.69,237.06710815429688
1.692,237.06710815429688
1.694,238.05459594726562
1.696,238.05459594726562
1.698,238.05459594726562
1.7,238.05459594726562
1.702,238.05459594726562
1.704,238.05459594726562
1.706,238.05459594726562
1.708,238.05459594726562
1.71,237.06710815429688
1.712,238.05459594726562
1.714,237.06710815429688
1.716,238.05459594726562
1.718,239.04202270507812
1.72,238.05459594726562
1.722,238.05459594726562
1.724,238.05459594726562
1.726,238.05459594726562
1.728,238.05459594726562
1.73,238.05459594726562
1.732,238.05459594726562
1.734,238.05459594726562
1.736,238.05459594726562
1.738,238.05459594726562
1.74,238.05459594726562
1.742,238.05459594726562
1.744,238.05459594726562
1.746,238.05459594726562
1.748,238.05459594726562
1.75,238.05459594726562
1.752,238.05459594726562
1.754,238.05459594726562
1.756,238.05459594726562
1.758,239.04202270507812
1.76,239.04202270507812
1.762,238.05459594726562
1.764,239.04202270507812
1.766,238.05459594726562
1.768,238.05459594726562
1.77,239.04202270507812
1.772,238.05459594726562
1.774,239.04202270507812
1.776,239.04202270507812
1.778,238.05459594726562
1.78,238.05459594726562
1.782,238.05459594726562
1.784,238.05459594726562
1.786,238.05459594726562
1.788,238.05459594726562
1.79,238.05459594726562
1.792,238.05459594726562
1.794,238.05459594726562
1.796,238.05459594726562
1.798,238.05459594726562
1.8,238.05459594726562
1.802,238.05459594726562
1.804,239.04202270507812
1.806,238.05459594726562
1.808,238.05459594726562
1.81,238.05459594726562
1.812,238.05459594726562
1.814,238.05459594726562
1.816,238.05459594726562
1.818,238.05459594726562
1.82,238.05459594726562
1.822,237.06710815429688
1.824,238.05459594726562
1.826,237.06710815429688
1.828,238.05459594726562
1.83,238.05459594726562
1.832,238.05459594726562
1.834,237.06710815429688
1.836,238.05459594726562
1.838,238.05459594726562
1.84,238.05459594726562
1.842,237.06710815429688
1.844,238.05459594726562
1.846,238.05459594726562
1.848,238.05459594726562
1.85,238.05459594726562
1.852,237.06710815429688
1.854,237.06710815429688
1.856,237.06710815429688
1.858,237.06710815429688
1.86,237.06710815429688
1.862,237.06710815429688
1.864,236.07968139648438
1.866,237.06710815429688
1.868,237.06710815429688
1.87,237.06710815429688
1.872,237.06710815429688
1.874,237.06710815429688
1.8760000000000001,236.07968139648438
1.8780000000000001,236.07968139648438
1.8800000000000001,237.06710815429688
1.8820000000000001,236.07968139648438
1.8840000000000001,236.07968139648438
1.8860000000000001,236.07968139648438
1.8880000000000001,236.07968139648438
1.8900000000000001,236.07968139648438
1.8920000000000001,236.07968139648438
1.8940000000000001,236.07968139648438
1.8960000000000001,236.07968139648438
1.8980000000000001,236.07968139648438
1.9000000000000001,236.07968139648438
1.9020000000000001,236.07968139648438
1.9040000000000001,237.06710815429688
1.9060000000000001,236.07968139648438
1.9080000000000001,236.07968139648438
1.9100000000000001,235.09219360351562
1.9120000000000001,236.07968139648438
1.9140000000000001,235.09219360351562
1.9160000000000001,236.07968139648438
1.9180000000000001,236.07968139648438
1.92,236.07968139648438
1.922,236.07968139648438
1.924,236.07968139648438
1.926,236.07968139648438
1.928,236.07968139648438
1.93,235.09219360351562
1.932,236.07968139648438
1.934,235.09219360351562
1.936,236.07968139648438
1.938,236.07968139648438
1.94,235.09219360351562
1.942,235.09219360351562
1.944,236.07968139648438
1.946,236.07968139648438
1.948,236.07968139648438
1.95,236.07968139648438
1.952,236.07968139648438
1.954,236.07968139648438
1.956,235.09219360351562
1.958,236.07968139648438
1.96,236.07968139648438
1.962,236.07968139648438
1.964,236.07968139648438
1.966,236.07968139648438
1.968,235.09219360351562
1.97,235.09219360351562
1.972,235.09219360351562
1.974,235.09219360351562
1.976,235.09219360351562
1.978,235.09219360351562
1.98,236.07968139648438
1.982,236.07968139648438
1.984,235.09219360351562
1.986,236.07968139648438
1.988,236.07968139648438
1.99,236.07968139648438
1.992,236.07968139648438
1.994,236.07968139648438
1.996,236.07968139648438
1.998,236.07968139648438
2.0,235.09219360351562
2.0020000000000002,236.07968139648438
2.004,236.07968139648438
2.0060000000000002,236.07968139648438
2.008,235.09219360351562
2.0100000000000002,236.07968139648438
2.012,234.10476684570312
2.0140000000000002,235.09219360351562
2.016,235.09219360351562
2.0180000000000002,235.09219360351562
2.02,235.09219360351562
2.0220000000000002,234.10476684570312
2.024,235.09219360351562
2.0260000000000002,235.09219360351562
2.028,235.09219360351562
2.0300000000000002,234.10476684570312
2.032,234.10476684570312
2.0340000000000003,234.10476684570312
2.036,234.10476684570312
2.0380000000000003,235.09219360351562
2.04,235.09219360351562
2.0420000000000003,234.10476684570312
2.044,234.10476684570312
2.0460000000000003,235.09219360351562
2.048,234.10476684570312
2.05,234.10476684570312
2.052,235.09219360351562
2.054,235.09219360351562
2.056,235.09219360351562
2.058,236.07968139648438
2.06,235.09219360351562
2.062,235.09219360351562
2.064,234.10476684570312
2.066,235.09219360351562
2.068,235.09219360351562
2.07,234.10476684570312
2.072,235.09219360351562
2.074,234.10476684570312
2.076,234.10476684570312
2.078,234.10476684570312
2.08,235.09219360351562
2.082,234.10476684570312
2.084,235.09219360351562
2.086,234.10476684570312
2.088,235.09219360351562
2.09,234.10476684570312
2.092,235.09219360351562
2.094,235.09219360351562
2.096,234.10476684570312
2.098,234.10476684570312
2.1,234.10476684570312
2.102,234.10476684570312
2.104,235.09219360351562
2.106,234.10476684570312
2.108,234.10476684570312
2.11,234.10476684570312
2.112,234.10476684570312
2.114,234.10476684570312
2.116,234.10476684570312
2.118,234.10476684570312
2.12,234.10476684570312
2.122,234.10476684570312
2.124,234.10476684570312
2.126,234.10476684570312
2.128,234.10476684570312
2.13,234.10476684570312
2.132,234.10476684570312
2.134,234.10476684570312
2.136,234.10476684570312
2.138,234.10476684570312
2.14,234.10476684570312
2.142,234.10476684570312
2.144,234.10476684570312
2.146,234.10476684570312
2.148,233.11727905273438
2.15,234.10476684570312
2.152,234.10476684570312
2.154,233.11727905273438
2.156,233.11727905273438
2.158,233.11727905273438
2.16,234.10476684570312
2.162,234.10476684570312
2.164,233.11727905273438
2.166,233.11727905273438
2.168,234.10476684570312
2.17,234.10476684570312
2.172,234.10476684570312
2.174,234.10476684570312
2.176,234.10476684570312
2.178,234.10476684570312
2.18,234.10476684570312
2.182,233.11727905273438
2.184,234.10476684570312
2.186,234.10476684570312
2.188,234.10476684570312
2.19,234.10476684570312
2.192,234.10476684570312
2.194,234.10476684570312
2.196,234.10476684570312
2.198,233.11727905273438
