caseid,scenario,reference,device,gain_true,offset_true
944,R4_gain_masked,153.13327026367188,155.16635346302016,1.1,-12.59518533582495
944,R4_gain_masked,155.10818481445312,158.61100668021373,1.1,-12.59518533582495
944,R4_gain_masked,158.07052612304688,158.89606240964355,1.1,-12.59518533582495
944,R4_gain_masked,157.08309936523438,161.93958013930558,1.1,-12.59518533582495
944,R4_gain_masked,151.15835571289062,156.0366366078622,1.1,-12.59518533582495
944,R4_gain_masked,147.20852661132812,144.33110010643327,1.1,-12.59518533582495
944,R4_gain_masked,147.20852661132812,150.74498173884461,1.1,-12.59518533582495
944,R4_gain_masked,150.17086791992188,152.60953283395156,1.1,-12.59518533582495
944,R4_gain_masked,152.14578247070312,153.35809097546024,1.1,-12.59518533582495
944,R4_gain_masked,154.12069702148438,156.44256846814102,1.1,-12.59518533582495
944,R4_gain_masked,158.07052612304688,156.30226540716623,1.1,-12.59518533582495
944,R4_gain_masked,160.04544067382812,163.59424158311364,1.1,-12.59518533582495
944,R4_gain_masked,159.05801391601562,165.5271376174961,1.1,-12.59518533582495
944,R4_gain_masked,154.12069702148438,162.9224042117005,1.1,-12.59518533582495
944,R4_gain_masked,149.18344116210938,149.48079547332046,1.1,-12.59518533582495
944,R4_gain_masked,149.18344116210938,153.56358487991537,1.1,-12.59518533582495
944,R4_gain_masked,152.14578247070312,155.95026891666424,1.1,-12.59518533582495
944,R4_gain_masked,153.13327026367188,160.46667584409292,1.1,-12.59518533582495
944,R4_gain_masked,155.10818481445312,157.88643596121088,1.1,-12.59518533582495
944,R4_gain_masked,158.07052612304688,160.04030378780988,1.1,-12.59518533582495
944,R4_gain_masked,162.02035522460938,170.318926346483,1.1,-12.59518533582495
944,R4_gain_masked,162.02035522460938,162.68862083821642,1.1,-12.59518533582495
944,R4_gain_masked,157.08309936523438,160.8896293872613,1.1,-12.59518533582495
944,R4_gain_masked,155.10818481445312,151.26877941714784,1.1,-12.59518533582495
944,R4_gain_masked,155.10818481445312,155.41411800110657,1.1,-12.59518533582495
944,R4_gain_masked,157.08309936523438,161.15361983842328,1.1,-12.59518533582495
944,R4_gain_masked,158.07052612304688,161.0021223017473,1.1,-12.59518533582495
944,R4_gain_masked,159.05801391601562,161.08430901916577,1.1,-12.59518533582495
944,R4_gain_masked,162.02035522460938,161.34455119682306,1.1,-12.59518533582495
944,R4_gain_masked,163.00784301757812,166.5157057863751,1.1,-12.59518533582495
944,R4_gain_masked,161.03292846679688,166.99742330145943,1.1,-12.59518533582495
944,R4_gain_masked,152.14578247070312,155.72998418816584,1.1,-12.59518533582495
944,R4_gain_masked,149.18344116210938,154.30098993995117,1.1,-12.59518533582495
969,R1_offset_only,161.03292846679688,170.75288726507966,1.0,12.0
969,R1_offset_only,174.85733032226562,184.5281791070661,1.0,12.0
969,R1_offset_only,167.94509887695312,180.9048570697218,1.0,12.0
969,R1_offset_only,166.95767211914062,180.88129541551217,1.0,12.0
969,R1_offset_only,166.95767211914062,180.58877641508093,1.0,12.0
969,R1_offset_only,170.90750122070312,182.411984791557,1.0,12.0
969,R1_offset_only,172.88241577148438,183.72353343439863,1.0,12.0
969,R1_offset_only,180.78207397460938,187.47330124373747,1.0,12.0
969,R1_offset_only,174.85733032226562,183.9940653882578,1.0,12.0
969,R1_offset_only,177.81967163085938,188.6311068631107,1.0,12.0
969,R1_offset_only,174.85733032226562,185.66388487091726,1.0,12.0
969,R1_offset_only,177.81967163085938,192.28140965232157,1.0,12.0
969,R1_offset_only,175.84475708007812,184.00283547526345,1.0,12.0
969,R1_offset_only,177.81967163085938,188.56924650532596,1.0,12.0
969,R1_offset_only,171.89492797851562,183.0956275015536,1.0,12.0
969,R1_offset_only,172.88241577148438,179.6273946398293,1.0,12.0
969,R1_offset_only,181.76950073242188,192.19819705503178,1.0,12.0
969,R1_offset_only,180.78207397460938,193.1987554523571,1.0,12.0
969,R1_offset_only,169.92001342773438,183.75546419730455,1.0,12.0
969,R1_offset_only,182.75698852539062,200.39777256951717,1.0,12.0
969,R1_offset_only,176.83224487304688,183.35808890800013,1.0,12.0
969,R1_offset_only,179.79458618164062,195.16861625657836,1.0,12.0
969,R1_offset_only,178.80715942382812,186.63746385135386,1.0,12.0
969,R1_offset_only,177.81967163085938,183.39479558954773,1.0,12.0
969,R1_offset_only,174.85733032226562,184.73090344006806,1.0,12.0
969,R1_offset_only,174.85733032226562,184.98716748766074,1.0,12.0
969,R1_offset_only,166.95767211914062,181.7931140629918,1.0,12.0
969,R1_offset_only,171.89492797851562,180.59405251475283,1.0,12.0
969,R1_offset_only,181.76950073242188,193.36377021441731,1.0,12.0
969,R1_offset_only,184.73190307617188,195.64130051310678,1.0,12.0
969,R1_offset_only,175.84475708007812,192.0383256710239,1.0,12.0
969,R1_offset_only,173.86984252929688,190.2698340348522,1.0,12.0
969,R1_offset_only,181.76950073242188,189.8434126299926,1.0,12.0
969,R1_offset_only,168.93258666992188,180.51816448236949,1.0,12.0
969,R1_offset_only,175.84475708007812,187.76024936532946,1.0,12.0
969,R1_offset_only,179.79458618164062,193.68587063289138,1.0,12.0
969,R1_offset_only,179.79458618164062,191.35356748739278,1.0,12.0
969,R1_offset_only,176.83224487304688,190.3283668648593,1.0,12.0
969,R1_offset_only,174.85733032226562,186.86965461715306,1.0,12.0
969,R1_offset_only,178.80715942382812,186.2972236215668,1.0,12.0
969,R1_offset_only,173.86984252929688,182.1663757802246,1.0,12.0
969,R1_offset_only,174.85733032226562,187.49046094011538,1.0,12.0
969,R1_offset_only,173.86984252929688,182.66237003693726,1.0,12.0
969,R1_offset_only,169.92001342773438,179.29954525248445,1.0,12.0
969,R1_offset_only,174.85733032226562,185.95324345335837,1.0,12.0
969,R1_offset_only,166.95767211914062,180.5457046192687,1.0,12.0
969,R1_offset_only,169.92001342773438,181.27721621172344,1.0,12.0
969,R1_offset_only,171.89492797851562,187.7613854649353,1.0,12.0
969,R1_offset_only,174.85733032226562,183.5603957801019,1.0,12.0
969,R1_offset_only,171.89492797851562,185.41334482492994,1.0,12.0
969,R1_offset_only,168.93258666992188,177.06634433261559,1.0,12.0
969,R1_offset_only,171.89492797851562,184.7868878718394,1.0,12.0
969,R1_offset_only,167.94509887695312,181.63109127779617,1.0,12.0
969,R1_offset_only,178.80715942382812,194.8851855633124,1.0,12.0
969,R1_offset_only,174.85733032226562,187.83177639853267,1.0,12.0
969,R1_offset_only,172.88241577148438,187.89715222129075,1.0,12.0
969,R1_offset_only,176.83224487304688,192.06774480427555,1.0,12.0
969,R1_offset_only,172.88241577148438,185.55021969821314,1.0,12.0
969,R1_offset_only,172.88241577148438,189.07187320993913,1.0,12.0
969,R1_offset_only,171.89492797851562,188.30420069302875,1.0,12.0
969,R1_offset_only,170.90750122070312,178.97312595430628,1.0,12.0
969,R1_offset_only,174.85733032226562,187.75144588581287,1.0,12.0
969,R1_offset_only,175.84475708007812,186.78721935433165,1.0,12.0
969,R1_offset_only,170.90750122070312,187.8278626676869,1.0,12.0
969,R1_offset_only,167.94509887695312,182.48811018913892,1.0,12.0
969,R1_offset_only,166.95767211914062,182.74320397851147,1.0,12.0
969,R1_offset_only,168.93258666992188,183.46040489124343,1.0,12.0
969,R1_offset_only,173.86984252929688,187.69838797679594,1.0,12.0
969,R1_offset_only,177.81967163085938,187.05325082856774,1.0,12.0
969,R1_offset_only,152.14578247070312,161.58590624809864,1.0,12.0
969,R1_offset_only,157.08309936523438,165.00805126503818,1.0,12.0
969,R1_offset_only,180.78207397460938,184.51172156222273,1.0,12.0
969,R1_offset_only,170.90750122070312,182.5511314317939,1.0,12.0
969,R1_offset_only,176.83224487304688,186.2870543646845,1.0,12.0
969,R1_offset_only,180.78207397460938,190.6385348025463,1.0,12.0
969,R1_offset_only,188.68173217773438,200.73503736045262,1.0,12.0
969,R1_offset_only,175.84475708007812,187.46725999160213,1.0,12.0
969,R2_zeroed_ideal,161.03292846679688,158.75288726507966,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,172.5281791070661,1.0,0.0
969,R2_zeroed_ideal,167.94509887695312,168.9048570697218,1.0,0.0
969,R2_zeroed_ideal,166.95767211914062,168.88129541551217,1.0,0.0
969,R2_zeroed_ideal,166.95767211914062,168.58877641508093,1.0,0.0
969,R2_zeroed_ideal,170.90750122070312,170.411984791557,1.0,0.0
969,R2_zeroed_ideal,172.88241577148438,171.72353343439863,1.0,0.0
969,R2_zeroed_ideal,180.78207397460938,175.47330124373747,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,171.9940653882578,1.0,0.0
969,R2_zeroed_ideal,177.81967163085938,176.6311068631107,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,173.66388487091726,1.0,0.0
969,R2_zeroed_ideal,177.81967163085938,180.28140965232157,1.0,0.0
969,R2_zeroed_ideal,175.84475708007812,172.00283547526345,1.0,0.0
969,R2_zeroed_ideal,177.81967163085938,176.56924650532596,1.0,0.0
969,R2_zeroed_ideal,171.89492797851562,171.0956275015536,1.0,0.0
969,R2_zeroed_ideal,172.88241577148438,167.6273946398293,1.0,0.0
969,R2_zeroed_ideal,181.76950073242188,180.19819705503178,1.0,0.0
969,R2_zeroed_ideal,180.78207397460938,181.1987554523571,1.0,0.0
969,R2_zeroed_ideal,169.92001342773438,171.75546419730455,1.0,0.0
969,R2_zeroed_ideal,182.75698852539062,188.39777256951717,1.0,0.0
969,R2_zeroed_ideal,176.83224487304688,171.35808890800013,1.0,0.0
969,R2_zeroed_ideal,179.79458618164062,183.16861625657836,1.0,0.0
969,R2_zeroed_ideal,178.80715942382812,174.63746385135386,1.0,0.0
969,R2_zeroed_ideal,177.81967163085938,171.39479558954773,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,172.73090344006806,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,172.98716748766074,1.0,0.0
969,R2_zeroed_ideal,166.95767211914062,169.7931140629918,1.0,0.0
969,R2_zeroed_ideal,171.89492797851562,168.59405251475283,1.0,0.0
969,R2_zeroed_ideal,181.76950073242188,181.36377021441731,1.0,0.0
969,R2_zeroed_ideal,184.73190307617188,183.64130051310678,1.0,0.0
969,R2_zeroed_ideal,175.84475708007812,180.0383256710239,1.0,0.0
969,R2_zeroed_ideal,173.86984252929688,178.2698340348522,1.0,0.0
969,R2_zeroed_ideal,181.76950073242188,177.8434126299926,1.0,0.0
969,R2_zeroed_ideal,168.93258666992188,168.51816448236949,1.0,0.0
969,R2_zeroed_ideal,175.84475708007812,175.76024936532946,1.0,0.0
969,R2_zeroed_ideal,179.79458618164062,181.68587063289138,1.0,0.0
969,R2_zeroed_ideal,179.79458618164062,179.35356748739278,1.0,0.0
969,R2_zeroed_ideal,176.83224487304688,178.3283668648593,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,174.86965461715306,1.0,0.0
969,R2_zeroed_ideal,178.80715942382812,174.2972236215668,1.0,0.0
969,R2_zeroed_ideal,173.86984252929688,170.1663757802246,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,175.49046094011538,1.0,0.0
969,R2_zeroed_ideal,173.86984252929688,170.66237003693726,1.0,0.0
969,R2_zeroed_ideal,169.92001342773438,167.29954525248445,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,173.95324345335837,1.0,0.0
969,R2_zeroed_ideal,166.95767211914062,168.5457046192687,1.0,0.0
969,R2_zeroed_ideal,169.92001342773438,169.27721621172344,1.0,0.0
969,R2_zeroed_ideal,171.89492797851562,175.7613854649353,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,171.5603957801019,1.0,0.0
969,R2_zeroed_ideal,171.89492797851562,173.41334482492994,1.0,0.0
969,R2_zeroed_ideal,168.93258666992188,165.06634433261559,1.0,0.0
969,R2_zeroed_ideal,171.89492797851562,172.7868878718394,1.0,0.0
969,R2_zeroed_ideal,167.94509887695312,169.63109127779617,1.0,0.0
969,R2_zeroed_ideal,178.80715942382812,182.8851855633124,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,175.83177639853267,1.0,0.0
969,R2_zeroed_ideal,172.88241577148438,175.89715222129075,1.0,0.0
969,R2_zeroed_ideal,176.83224487304688,180.06774480427555,1.0,0.0
969,R2_zeroed_ideal,172.88241577148438,173.55021969821314,1.0,0.0
969,R2_zeroed_ideal,172.88241577148438,177.07187320993913,1.0,0.0
969,R2_zeroed_ideal,171.89492797851562,176.30420069302875,1.0,0.0
969,R2_zeroed_ideal,170.90750122070312,166.97312595430628,1.0,0.0
969,R2_zeroed_ideal,174.85733032226562,175.75144588581287,1.0,0.0
969,R2_zeroed_ideal,175.84475708007812,174.78721935433165,1.0,0.0
969,R2_zeroed_ideal,170.90750122070312,175.8278626676869,1.0,0.0
969,R2_zeroed_ideal,167.94509887695312,170.48811018913892,1.0,0.0
969,R2_zeroed_ideal,166.95767211914062,170.74320397851147,1.0,0.0
969,R2_zeroed_ideal,168.93258666992188,171.46040489124343,1.0,0.0
969,R2_zeroed_ideal,173.86984252929688,175.69838797679594,1.0,0.0
969,R2_zeroed_ideal,177.81967163085938,175.05325082856774,1.0,0.0
969,R2_zeroed_ideal,152.14578247070312,149.58590624809864,1.0,0.0
969,R2_zeroed_ideal,157.08309936523438,153.00805126503818,1.0,0.0
969,R2_zeroed_ideal,180.78207397460938,172.51172156222273,1.0,0.0
969,R2_zeroed_ideal,170.90750122070312,170.5511314317939,1.0,0.0
969,R2_zeroed_ideal,176.83224487304688,174.2870543646845,1.0,0.0
969,R2_zeroed_ideal,180.78207397460938,178.6385348025463,1.0,0.0
969,R2_zeroed_ideal,188.68173217773438,188.73503736045262,1.0,0.0
969,R2_zeroed_ideal,175.84475708007812,175.46725999160213,1.0,0.0
969,R3_gain_uncompensated,161.03292846679688,174.85618011175936,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,190.0139121392927,1.1,0.0
969,R3_gain_uncompensated,167.94509887695312,185.69936695741714,1.1,0.0
969,R3_gain_uncompensated,166.95767211914062,185.57706262742624,1.1,0.0
969,R3_gain_uncompensated,166.95767211914062,185.284543626995,1.1,0.0
969,R3_gain_uncompensated,170.90750122070312,187.5027349136273,1.1,0.0
969,R3_gain_uncompensated,172.88241577148438,189.0117750115471,1.1,0.0
969,R3_gain_uncompensated,180.78207397460938,193.5515086411984,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,189.4797984204844,1.1,0.0
969,R3_gain_uncompensated,177.81967163085938,194.41307402619665,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,191.14961790314385,1.1,0.0
969,R3_gain_uncompensated,177.81967163085938,198.06337681540754,1.1,0.0
969,R3_gain_uncompensated,175.84475708007812,189.58731118327128,1.1,0.0
969,R3_gain_uncompensated,177.81967163085938,194.35121366841193,1.1,0.0
969,R3_gain_uncompensated,171.89492797851562,188.28512029940518,1.1,0.0
969,R3_gain_uncompensated,172.88241577148438,184.91563621697776,1.1,0.0
969,R3_gain_uncompensated,181.76950073242188,198.375147128274,1.1,0.0
969,R3_gain_uncompensated,180.78207397460938,199.27696284981803,1.1,0.0
969,R3_gain_uncompensated,169.92001342773438,188.747465540078,1.1,0.0
969,R3_gain_uncompensated,182.75698852539062,206.67347142205625,1.1,0.0
969,R3_gain_uncompensated,176.83224487304688,189.04131339530483,1.1,0.0
969,R3_gain_uncompensated,179.79458618164062,201.14807487474243,1.1,0.0
969,R3_gain_uncompensated,178.80715942382812,192.5181797937367,1.1,0.0
969,R3_gain_uncompensated,177.81967163085938,189.1767627526337,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,190.21663647229465,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,190.47290051988733,1.1,0.0
969,R3_gain_uncompensated,166.95767211914062,186.48888127490588,1.1,0.0
969,R3_gain_uncompensated,171.89492797851562,185.78354531260442,1.1,0.0
969,R3_gain_uncompensated,181.76950073242188,199.54072028765952,1.1,0.0
969,R3_gain_uncompensated,184.73190307617188,202.114490820724,1.1,0.0
969,R3_gain_uncompensated,175.84475708007812,197.62280137903173,1.1,0.0
969,R3_gain_uncompensated,173.86984252929688,195.6568182877819,1.1,0.0
969,R3_gain_uncompensated,181.76950073242188,196.0203627032348,1.1,0.0
969,R3_gain_uncompensated,168.93258666992188,185.4114231493617,1.1,0.0
969,R3_gain_uncompensated,175.84475708007812,193.3447250733373,1.1,0.0
969,R3_gain_uncompensated,179.79458618164062,199.66532925105545,1.1,0.0
969,R3_gain_uncompensated,179.79458618164062,197.33302610555685,1.1,0.0
969,R3_gain_uncompensated,176.83224487304688,196.011591352164,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,192.35538764937965,1.1,0.0
969,R3_gain_uncompensated,178.80715942382812,192.17793956394962,1.1,0.0
969,R3_gain_uncompensated,173.86984252929688,187.5533600331543,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,192.97619397234197,1.1,0.0
969,R3_gain_uncompensated,173.86984252929688,188.04935428986695,1.1,0.0
969,R3_gain_uncompensated,169.92001342773438,184.2915465952579,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,191.43897648558496,1.1,0.0
969,R3_gain_uncompensated,166.95767211914062,185.24147183118276,1.1,0.0
969,R3_gain_uncompensated,169.92001342773438,186.2692175544969,1.1,0.0
969,R3_gain_uncompensated,171.89492797851562,192.9508782627869,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,189.0461288123285,1.1,0.0
969,R3_gain_uncompensated,171.89492797851562,190.60283762278152,1.1,0.0
969,R3_gain_uncompensated,168.93258666992188,181.9596029996078,1.1,0.0
969,R3_gain_uncompensated,171.89492797851562,189.976380669691,1.1,0.0
969,R3_gain_uncompensated,167.94509887695312,186.4256011654915,1.1,0.0
969,R3_gain_uncompensated,178.80715942382812,200.76590150569524,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,193.31750943075926,1.1,0.0
969,R3_gain_uncompensated,172.88241577148438,193.1853937984392,1.1,0.0
969,R3_gain_uncompensated,176.83224487304688,197.75096929158025,1.1,0.0
969,R3_gain_uncompensated,172.88241577148438,190.8384612753616,1.1,0.0
969,R3_gain_uncompensated,172.88241577148438,194.36011478708758,1.1,0.0
969,R3_gain_uncompensated,171.89492797851562,193.49369349088033,1.1,0.0
969,R3_gain_uncompensated,170.90750122070312,184.0638760763766,1.1,0.0
969,R3_gain_uncompensated,174.85733032226562,193.23717891803946,1.1,0.0
969,R3_gain_uncompensated,175.84475708007812,192.37169506233948,1.1,0.0
969,R3_gain_uncompensated,170.90750122070312,192.91861278975722,1.1,0.0
969,R3_gain_uncompensated,167.94509887695312,187.28262007683426,1.1,0.0
969,R3_gain_uncompensated,166.95767211914062,187.43897119042555,1.1,0.0
969,R3_gain_uncompensated,168.93258666992188,188.35366355823564,1.1,0.0
969,R3_gain_uncompensated,173.86984252929688,193.08537222972564,1.1,0.0
969,R3_gain_uncompensated,177.81967163085938,192.8352179916537,1.1,0.0
969,R3_gain_uncompensated,152.14578247070312,164.80048449516897,1.1,0.0
969,R3_gain_uncompensated,157.08309936523438,168.71636120156163,1.1,0.0
969,R3_gain_uncompensated,180.78207397460938,190.58992895968368,1.1,0.0
969,R3_gain_uncompensated,170.90750122070312,187.6418815538642,1.1,0.0
969,R3_gain_uncompensated,176.83224487304688,191.9702788519892,1.1,0.0
969,R3_gain_uncompensated,180.78207397460938,196.71674220000725,1.1,0.0
969,R3_gain_uncompensated,188.68173217773438,207.60321057822608,1.1,0.0
969,R3_gain_uncompensated,175.84475708007812,193.05173569960996,1.1,0.0
969,R4_gain_masked,161.03292846679688,162.26099477593442,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,177.41872680346776,1.1,-12.59518533582495
969,R4_gain_masked,167.94509887695312,173.1041816215922,1.1,-12.59518533582495
969,R4_gain_masked,166.95767211914062,172.98187729160128,1.1,-12.59518533582495
969,R4_gain_masked,166.95767211914062,172.68935829117004,1.1,-12.59518533582495
969,R4_gain_masked,170.90750122070312,174.90754957780237,1.1,-12.59518533582495
969,R4_gain_masked,172.88241577148438,176.41658967572215,1.1,-12.59518533582495
969,R4_gain_masked,180.78207397460938,180.95632330537347,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,176.88461308465946,1.1,-12.59518533582495
969,R4_gain_masked,177.81967163085938,181.81788869037172,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,178.5544325673189,1.1,-12.59518533582495
969,R4_gain_masked,177.81967163085938,185.4681914795826,1.1,-12.59518533582495
969,R4_gain_masked,175.84475708007812,176.99212584744635,1.1,-12.59518533582495
969,R4_gain_masked,177.81967163085938,181.756028332587,1.1,-12.59518533582495
969,R4_gain_masked,171.89492797851562,175.6899349635802,1.1,-12.59518533582495
969,R4_gain_masked,172.88241577148438,172.32045088115282,1.1,-12.59518533582495
969,R4_gain_masked,181.76950073242188,185.77996179244903,1.1,-12.59518533582495
969,R4_gain_masked,180.78207397460938,186.6817775139931,1.1,-12.59518533582495
969,R4_gain_masked,169.92001342773438,176.15228020425303,1.1,-12.59518533582495
969,R4_gain_masked,182.75698852539062,194.07828608623132,1.1,-12.59518533582495
969,R4_gain_masked,176.83224487304688,176.44612805947986,1.1,-12.59518533582495
969,R4_gain_masked,179.79458618164062,188.55288953891747,1.1,-12.59518533582495
969,R4_gain_masked,178.80715942382812,179.92299445791173,1.1,-12.59518533582495
969,R4_gain_masked,177.81967163085938,176.58157741680876,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,177.62145113646972,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,177.8777151840624,1.1,-12.59518533582495
969,R4_gain_masked,166.95767211914062,173.8936959390809,1.1,-12.59518533582495
969,R4_gain_masked,171.89492797851562,173.18835997677945,1.1,-12.59518533582495
969,R4_gain_masked,181.76950073242188,186.94553495183456,1.1,-12.59518533582495
969,R4_gain_masked,184.73190307617188,189.51930548489906,1.1,-12.59518533582495
969,R4_gain_masked,175.84475708007812,185.0276160432068,1.1,-12.59518533582495
969,R4_gain_masked,173.86984252929688,183.06163295195697,1.1,-12.59518533582495
969,R4_gain_masked,181.76950073242188,183.42517736740984,1.1,-12.59518533582495
969,R4_gain_masked,168.93258666992188,172.81623781353673,1.1,-12.59518533582495
969,R4_gain_masked,175.84475708007812,180.74953973751235,1.1,-12.59518533582495
969,R4_gain_masked,179.79458618164062,187.0701439152305,1.1,-12.59518533582495
969,R4_gain_masked,179.79458618164062,184.7378407697319,1.1,-12.59518533582495
969,R4_gain_masked,176.83224487304688,183.41640601633904,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,179.76020231355471,1.1,-12.59518533582495
969,R4_gain_masked,178.80715942382812,179.58275422812466,1.1,-12.59518533582495
969,R4_gain_masked,173.86984252929688,174.95817469732935,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,180.38100863651704,1.1,-12.59518533582495
969,R4_gain_masked,173.86984252929688,175.45416895404202,1.1,-12.59518533582495
969,R4_gain_masked,169.92001342773438,171.69636125943293,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,178.84379114976002,1.1,-12.59518533582495
969,R4_gain_masked,166.95767211914062,172.6462864953578,1.1,-12.59518533582495
969,R4_gain_masked,169.92001342773438,173.67403221867193,1.1,-12.59518533582495
969,R4_gain_masked,171.89492797851562,180.35569292696192,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,176.45094347650357,1.1,-12.59518533582495
969,R4_gain_masked,171.89492797851562,178.00765228695656,1.1,-12.59518533582495
969,R4_gain_masked,168.93258666992188,169.36441766378283,1.1,-12.59518533582495
969,R4_gain_masked,171.89492797851562,177.38119533386603,1.1,-12.59518533582495
969,R4_gain_masked,167.94509887695312,173.83041582966658,1.1,-12.59518533582495
969,R4_gain_masked,178.80715942382812,188.17071616987027,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,180.72232409493432,1.1,-12.59518533582495
969,R4_gain_masked,172.88241577148438,180.59020846261427,1.1,-12.59518533582495
969,R4_gain_masked,176.83224487304688,185.15578395575528,1.1,-12.59518533582495
969,R4_gain_masked,172.88241577148438,178.24327593953666,1.1,-12.59518533582495
969,R4_gain_masked,172.88241577148438,181.76492945126265,1.1,-12.59518533582495
969,R4_gain_masked,171.89492797851562,180.89850815505537,1.1,-12.59518533582495
969,R4_gain_masked,170.90750122070312,171.46869074055166,1.1,-12.59518533582495
969,R4_gain_masked,174.85733032226562,180.64199358221452,1.1,-12.59518533582495
969,R4_gain_masked,175.84475708007812,179.77650972651455,1.1,-12.59518533582495
969,R4_gain_masked,170.90750122070312,180.32342745393228,1.1,-12.59518533582495
969,R4_gain_masked,167.94509887695312,174.68743474100933,1.1,-12.59518533582495
969,R4_gain_masked,166.95767211914062,174.84378585460058,1.1,-12.59518533582495
969,R4_gain_masked,168.93258666992188,175.75847822241067,1.1,-12.59518533582495
969,R4_gain_masked,173.86984252929688,180.4901868939007,1.1,-12.59518533582495
969,R4_gain_masked,177.81967163085938,180.24003265582877,1.1,-12.59518533582495
969,R4_gain_masked,152.14578247070312,152.205299159344,1.1,-12.59518533582495
969,R4_gain_masked,157.08309936523438,156.12117586573666,1.1,-12.59518533582495
969,R4_gain_masked,180.78207397460938,177.99474362385874,1.1,-12.59518533582495
969,R4_gain_masked,170.90750122070312,175.04669621803927,1.1,-12.59518533582495
969,R4_gain_masked,176.83224487304688,179.37509351616424,1.1,-12.59518533582495
969,R4_gain_masked,180.78207397460938,184.1215568641823,1.1,-12.59518533582495
969,R4_gain_masked,188.68173217773438,195.00802524240112,1.1,-12.59518533582495
969,R4_gain_masked,175.84475708007812,180.45655036378503,1.1,-12.59518533582495
976,R1_offset_only,128.44686889648438,137.12816554939582,1.0,12.0
976,R1_offset_only,135.35903930664062,150.7168682705435,1.0,12.0
976,R1_offset_only,140.29629516601562,158.07329517904918,1.0,12.0
976,R1_offset_only,132.39669799804688,139.95576436086614,1.0,12.0
976,R1_offset_only,128.44686889648438,140.47419258715968,1.0,12.0
976,R1_offset_only,132.39669799804688,149.62385618946445,1.0,12.0
976,R1_offset_only,140.29629516601562,149.6865669975323,1.0,12.0
976,R1_offset_only,141.28378295898438,156.19525111990777,1.0,12.0
976,R1_offset_only,134.37161254882812,145.28484677091424,1.0,12.0
976,R1_offset_only,133.38412475585938,145.0767898324252,1.0,12.0
976,R1_offset_only,134.37161254882812,140.48528881702745,1.0,12.0
976,R1_offset_only,141.28378295898438,151.16176091822408,1.0,12.0
976,R1_offset_only,140.29629516601562,151.2255611417915,1.0,12.0
976,R1_offset_only,131.40921020507812,142.0493229944923,1.0,12.0
976,R1_offset_only,130.42178344726562,135.85679171774962,1.0,12.0
976,R1_offset_only,133.38412475585938,148.24591747949094,1.0,12.0
976,R1_offset_only,138.32138061523438,148.35832158337453,1.0,12.0
976,R1_offset_only,135.35903930664062,150.289452063867,1.0,12.0
976,R1_offset_only,123.50955200195312,129.70344047885942,1.0,12.0
976,R1_offset_only,127.45938110351562,142.6160165342774,1.0,12.0
976,R1_offset_only,131.40921020507812,140.27693275492766,1.0,12.0
976,R1_offset_only,137.33395385742188,145.1416429157852,1.0,12.0
976,R1_offset_only,133.38412475585938,142.8384386702224,1.0,12.0
976,R1_offset_only,128.44686889648438,138.39491661310552,1.0,12.0
976,R1_offset_only,127.45938110351562,137.4688037437574,1.0,12.0
976,R1_offset_only,130.42178344726562,137.55192641461727,1.0,12.0
976,R1_offset_only,141.28378295898438,148.15002516427361,1.0,12.0
976,R1_offset_only,134.37161254882812,146.79899494599033,1.0,12.0
976,R1_offset_only,129.43429565429688,141.994552124608,1.0,12.0
976,R1_offset_only,128.44686889648438,135.71891688430065,1.0,12.0
976,R1_offset_only,130.42178344726562,145.14404781560336,1.0,12.0
976,R1_offset_only,137.33395385742188,150.6566883208674,1.0,12.0
