pop1,pop2,region1,region2,continent1,continent2,dataset1,dataset2,n1,n2,nean_corr,deni_corr,nean_spearman,deni_spearman,nean_cosine,deni_cosine,nean_full_corr,deni_full_corr,nean_jaccard,deni_jaccard,nean_nonzero_union_bins,deni_nonzero_union_bins,geo_dist_km,same_dataset,same_continent,any_admixed,max_admix_eur,geo_dist_1000km,nean_predicted,nean_resid_corrected,nean_resid_z,nean_perm_pval,nean_fdr_pval,deni_predicted,deni_resid_corrected,deni_resid_z,deni_perm_pval,deni_fdr_pval
BergamoItalian,CEU,EUROPE,EUROPE,EUR,EUR,HGDP,1000 Genomes,12,179,0.8525942096451735,0.7796199655637301,0.7932132516497807,0.5181088227548466,0.9155230522155762,0.8328992128372192,0.8877430755335676,0.8283119516001842,0.6899131996408261,0.3463949843260188,3341,638,388.6240027207615,0,1,0,0.0,0.3886240027207615,0.8883586435737285,-0.035764433928554995,-0.2220809502643806,0.5302,0.7830218994413408,0.7234748478879846,0.05614511767574559,0.29396998237764266,0.4087,0.818065592064476
BergamoItalian,CHB,EUROPE,EAST_ASIA,EUR,EAS,HGDP,1000 Genomes,12,103,0.2100465030678024,0.1731967459834686,0.0483607609266579,-0.1821330576636143,0.5131611227989197,0.3327245414257049,0.3661459465082207,0.3080379340626759,0.5022975301550833,0.1410138248847926,3482,1085,8032.168962191045,0,0,0,0.0,8.032168962191044,0.4375942851132546,-0.2275477820454522,-1.4129687546056438,0.76,0.7857627118644068,0.24904082726505425,-0.07584408128158565,-0.3971117019748974,0.5176,0.818065592064476
BergamoItalian,CHS,EUROPE,EAST_ASIA,EUR,EAS,HGDP,1000 Genomes,12,163,0.1950280465598278,0.1772744332153152,0.0308412930220736,-0.1713509861630333,0.5039010643959045,0.3331303596496582,0.354543671341202,0.3087846507005418,0.4784110535405872,0.1239669421487603,3474,1089,9178.675386065222,0,0,0,0.0,9.178675386065223,0.4143771058549547,-0.21934905929512688,-1.3620583964832775,0.7472,0.7832345898004435,0.22733661642057487,-0.05006218320525968,-0.2621203717058746,0.4876,0.818065592064476
BergamoItalian,CLM,EUROPE,AMERICA,EUR,AMR,HGDP,1000 Genomes,12,132,0.7489894377214895,0.6471951482062168,0.6545712791894363,0.3087340236171602,0.8567375540733337,0.7277490496635437,0.8078415296772964,0.7196243276070123,0.6625730994152047,0.2903663500678426,3420,737,9152.426540855384,0,0,1,0.57,9.152426540855384,,,,,,,,,,
BergamoItalian,Cambodian,EUROPE,EAST_ASIA,EUR,EAS,HGDP,HGDP,12,9,0.1482048510463317,0.0131919340371118,-0.0332105953766504,-0.3551296429984672,0.5122765302658081,0.3239352405071258,0.3651839046838806,0.2989336162642498,0.4393211655459494,0.1504424778761062,3123,678,9500.71664006851,1,0,0,0.0,9.500716640068509,0.3301195066816667,-0.181914655635335,-1.1296076898971077,0.6813,0.7830218994413408,0.11576368051441094,-0.10257174647729914,-0.5370549702739621,0.5701,0.818065592064476
BergamoItalian,Colombian,EUROPE,AMERICA,EUR,AMR,HGDP,HGDP,12,7,0.1330779893233605,-0.0339032285810539,-0.0277398361092206,-0.4991772976797025,0.4851759672164917,0.3183970153331756,0.3649700202284948,0.3013693499902348,0.370575221238938,0.1480582524271844,2712,412,9514.49852823638,1,0,0,0.0,9.514498528236379,0.3298404183473597,-0.1967624290239992,-1.2218056435974745,0.7007,0.7830218994413408,0.1155027792229732,-0.1494060078040271,-0.7822742795717282,0.6554,0.818065592064476
BergamoItalian,Dai,EUROPE,EAST_ASIA,EUR,EAS,HGDP,HGDP,12,9,0.1059099383653292,-0.1039265815365218,-0.0850603364860571,-0.471309169411259,0.4792892932891845,0.253568559885025,0.3315334871279828,0.2282653345506524,0.4036697247706422,0.1359060402684563,3052,596,8377.52622665118,1,0,0,0.0,8.37752622665118,0.352864528101953,-0.24695458973662382,-1.533476248230823,0.7911,0.8025590665236052,0.13702650211198358,-0.24095308364850537,-1.2616052238606184,0.7872,0.856992055267703
BergamoItalian,Daur,EUROPE,EAST_ASIA,EUR,EAS,HGDP,HGDP,12,9,0.1552668752022676,-0.0283563258645236,-0.0342341034088177,-0.4976818432963202,0.5123853087425232,0.2933042049407959,0.371641633854049,0.2696172001646559,0.4292730844793713,0.1313628899835796,3054,609,7759.493308559336,1,0,0,0.0,7.759493308559335,0.36537992334795755,-0.21011304814568996,-1.3047069468051744,0.7249,0.7830218994413408,0.1487263203456809,-0.1770826462102045,-0.9271862726594391,0.6958,0.818065592064476
BergamoItalian,Druze,EUROPE,MIDDLE_EAST,EUR,WAS,HGDP,HGDP,12,42,0.7719279058213364,0.6226185312874842,0.6527322963756668,0.2577533934310177,0.8754278421401978,0.7398461103439331,0.8350994426055656,0.7325882806491006,0.6933977455716586,0.3663366336633663,3105,505,2647.966198513394,1,0,0,0.0,2.647966198513394,0.46889023844639266,0.30303766737494375,1.8817267811639007,0.1424,0.7830218994413408,0.24549129245881096,0.3771272388286733,1.974598902666239,0.1127,0.818065592064476
BergamoItalian,FIN,EUROPE,EUROPE,EUR,EUR,HGDP,1000 Genomes,12,99,0.8012913613892217,0.6979965156615577,0.7226297712798608,0.3646304376483362,0.8870251178741455,0.7719686031341553,0.8491468087648545,0.7654017327786394,0.6811680572109654,0.3187311178247734,3356,662,1970.3464769354712,0,1,0,0.0,1.9703464769354713,0.8563281782784423,-0.055036816889220574,-0.34175372714416263,0.55,0.7830218994413408,0.6935316767352209,0.004464838926336867,0.023377431107625364,0.4355,0.818065592064476
BergamoItalian,French,EUROPE,EUROPE,EUR,EUR,HGDP,HGDP,12,28,0.8027433689594218,0.7152826482725053,0.7118863870466442,0.3135611257156602,0.8959332704544067,0.817574143409729,0.8621664036683504,0.8127899040780467,0.7228915662650602,0.4414634146341463,2988,410,597.0760403397503,1,1,0,0.0,0.5970760403397503,0.8064012680570098,-0.0036578990975880687,-0.02271389809178507,0.5098,0.7830218994413408,0.6140522394904387,0.10123040878206657,0.5300318659515657,0.3612,0.818065592064476
BergamoItalian,GBR,EUROPE,EUROPE,EUR,EUR,HGDP,1000 Genomes,12,91,0.8434564316954778,0.756788697843819,0.7754961512622253,0.4822129941635152,0.9122918248176576,0.8251317739486694,0.88340147219182,0.8203406472777032,0.7025862068965517,0.3941605839416058,3248,548,965.601634167047,0,1,0,0.0,0.965601634167047,0.8766746330715878,-0.03321820137610998,-0.20626999835694365,0.5333,0.7830218994413408,0.7125522364619252,0.044236461381893744,0.2316174996370578,0.4184,0.818065592064476
BergamoItalian,GIH,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,HGDP,1000 Genomes,12,103,0.5906047725058589,0.4531022099342061,0.5266851065533162,0.2166027884782655,0.756418764591217,0.5273407697677612,0.668994249775557,0.5101574544230871,0.5993096123207647,0.139920424403183,3766,1508,6124.005103911232,0,0,0,0.0,6.124005103911232,0.4762353092099093,0.11436946329594955,0.710182611606007,0.3722,0.7830218994413408,0.28516377419628336,0.16793843573792272,0.8793081400154071,0.3106,0.818065592064476
