reaction_id,feasible,obj_at_u1,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,max_rel_change,metric_change,hit
MAR00058,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00060,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00061,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00063,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00064,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00065,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00066,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00067,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00073,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00074,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00075,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00076,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00077,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00078,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00079,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00080,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00086,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00087,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00089,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00090,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00091,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00092,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00094,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00095,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00097,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00102,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00103,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00104,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00105,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00106,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00107,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00108,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00109,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00110,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00111,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00112,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00119,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00120,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00121,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00122,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00123,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00124,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00125,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00126,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00127,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00128,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00137,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00138,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00141,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00143,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00144,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00146,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
MAR00147,True,119.99999999999993,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1330.0,0.025706940874032514,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 33.333333}",True
