reaction_id,reaction_name,subsystem,gene_association,modulation_fraction,remaining_capacity_fraction,baseline_flux,modulated_flux,feasible,solver_status,objective_value,runtime,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,condition,state_method,mod_method,model
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.0,1.0,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.7919788360595703,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.05,0.95,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.8333826065063477,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.1,0.9,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.7871410846710205,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.15,0.85,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.7861082553863525,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.2,0.8,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.7873978614807129,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.25,0.75,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.784745454788208,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.3,0.7,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.7842411994934082,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.35,0.65,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.7829258441925049,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.4,0.6,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.7941653728485107,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.45,0.55,55.999999999999766,55.999999999999766,True,optimal,63.99999999999982,0.7997031211853027,63.999999999999744,31.999999999999872,5.33333333333334,5.333333333333312,2.0,11.999999999999936,0.0,0.0,1185.999999999996,glucose_limited,pfba,bound_scaling,recon3d
