reaction_id,reaction_name,subsystem,gene_association,modulation_fraction,remaining_capacity_fraction,baseline_flux,modulated_flux,feasible,solver_status,objective_value,runtime,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,condition,state_method,mod_method,model
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.0,1.0,101.37055837563452,101.3705583756344,True,optimal,121.52284263959385,0.9257490634918213,121.52284263959382,12.152284263959382,6.076142131979691,2.025380710659897,10.0,20.0,0.0,0.0,2184.873096446699,aerobic,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.1,0.9,101.37055837563452,91.3705583756609,True,optimal,121.52284263959388,0.7042865753173828,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2458.832487307659,aerobic,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.25,0.75,101.37055837563452,76.14213197971742,True,optimal,116.14213197971738,0.8291079998016357,116.14213197971736,11.614213197971736,5.807106598985868,1.9357021996619561,10.0,20.0,0.0,0.0,3251.269035533425,aerobic,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.5,0.5,101.37055837563452,50.76142131981161,True,optimal,90.76142131981166,0.9163966178894043,90.76142131981166,9.076142131981166,4.538071065990583,1.5126903553301942,10.0,20.0,0.0,0.0,2756.3451776652737,aerobic,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.75,0.25,101.37055837563452,25.380710659905805,True,optimal,65.38071065990582,0.8882901668548584,65.38071065990583,6.538071065990583,3.2690355329952916,1.0896785109984306,10.0,20.0,0.0,0.0,2324.1567963904135,aerobic,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.9,0.09999999999999998,101.37055837563452,10.15228426396232,True,optimal,50.15228426396234,0.7260184288024902,50.152284263962315,5.015228426396232,2.507614213198116,0.8358714043993719,10.0,20.0,0.0,0.0,2101.065989847757,aerobic,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,1.0,0.0,101.37055837563452,0.0,True,optimal,40.00000000000002,0.6160809993743896,40.00000000000003,4.000000000000003,2.0000000000000013,0.6666666666666672,10.0,20.0,0.0,0.0,1989.390862944165,aerobic,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.0,1.0,184.26395939086262,184.26395939086356,True,optimal,121.52284263959393,0.8118021488189697,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,aerobic,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.1,0.9,184.26395939086262,184.26395939086356,True,optimal,121.52284263959393,0.807729959487915,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,aerobic,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.25,0.75,184.26395939086262,184.26395939086356,True,optimal,121.52284263959393,0.8644704818725586,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,aerobic,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.5,0.5,184.26395939086262,184.26395939086356,True,optimal,121.52284263959393,0.809657096862793,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,aerobic,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.75,0.25,184.26395939086262,184.26395939086356,True,optimal,121.52284263959393,0.8142533302307129,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,aerobic,pfba,fva_informed,recon3d
