reaction_id,reaction_name,subsystem,gene_association,modulation_fraction,remaining_capacity_fraction,baseline_flux,modulated_flux,feasible,solver_status,objective_value,runtime,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,condition,state_method,mod_method,model
MAR02225,Free Diffusion,,,0.0,1.0,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.1803064346313477,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
MAR02225,Free Diffusion,,,0.05,0.95,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.312398672103882,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
MAR02225,Free Diffusion,,,0.1,0.9,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.218722105026245,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
MAR02225,Free Diffusion,,,0.15000000000000002,0.85,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.318094253540039,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
MAR02225,Free Diffusion,,,0.2,0.8,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.2645249366760254,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
MAR02225,Free Diffusion,,,0.25,0.75,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.3233227729797363,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
MAR02225,Free Diffusion,,,0.30000000000000004,0.7,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.3471055030822754,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
MAR02225,Free Diffusion,,,0.35000000000000003,0.6499999999999999,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.3524532318115234,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
MAR02225,Free Diffusion,,,0.4,0.6,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.318105936050415,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
MAR02225,Free Diffusion,,,0.45,0.55,-20.000000000000117,-19.99999999999979,True,optimal,119.99999999999997,2.2053627967834473,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed,human2
