reaction_id,feasible,screen_hit,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,max_rel_change
HMR_2713,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467027,8.325377828598417e-16
HMR_2715,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446701,1.6650755657196834e-15
HMR_2718,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467004,1.873210011434644e-15
HMR_2722,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467004,1.873210011434644e-15
HMR_2727,True,False,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.8730964467004,1.873210011434644e-15
HMR_2731,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_2744,True,False,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_2748,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_2753,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_2757,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964466995,2.2894789028645647e-15
HMR_2760,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467004,1.873210011434644e-15
HMR_2764,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_2821,True,False,121.52284263959383,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.873096446702,1.040672228574802e-15
HMR_2827,True,False,121.52284263959383,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.873096446698,2.913882240009446e-15
HMR_2851,True,False,121.52284263959402,12.152284263959402,6.076142131979701,2.0253807106599004,10.0,20.0,0.0,0.0,2184.8730964467213,7.700974491453536e-15
HMR_2852,True,False,121.52284263959396,12.152284263959396,6.076142131979698,2.0253807106598996,10.0,20.0,0.0,0.0,2184.87309644671,2.497613348579525e-15
HMR_2884,True,False,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.8730964467,2.081344457149604e-15
HMR_2886,True,False,121.52284263959376,12.152284263959377,6.076142131979688,2.025380710659896,10.0,20.0,0.0,0.0,2184.8730964466968,3.5382855771543272e-15
HMR_2888,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467,2.081344457149604e-15
HMR_2890,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467063,8.325377828598417e-16
HMR_3106,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467054,4.1626889142992084e-16
HMR_3321,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446701,1.6650755657196834e-15
HMR_3475,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446702,1.040672228574802e-15
HMR_3520,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467213,7.700974491453536e-15
HMR_3597,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964466986,2.7057477942944856e-15
HMR_3653,True,False,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.8730964467054,6.577862732365589e-16
HMR_3712,True,False,121.52284263959396,12.152284263959396,6.076142131979698,2.0253807106598996,10.0,20.0,0.0,0.0,2184.873096446707,1.2488066742897626e-15
HMR_3831,True,False,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.873096446699,2.497613348579525e-15
HMR_3855,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_3864,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_3951,True,False,121.522842639594,12.1522842639594,6.0761421319797,2.0253807106599,10.0,20.0,0.0,0.0,2184.873096446707,1.2488066742897626e-15
HMR_3996,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_4182,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
HMR_4261,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_4266,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467004,1.873210011434644e-15
HMR_4278,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_4343,True,False,121.52284263959397,12.152284263959398,6.076142131979699,2.0253807106598996,10.0,20.0,0.0,0.0,2184.873096446709,2.081344457149604e-15
HMR_4630,True,False,121.52284263959383,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.8730964466977,3.1220166857244066e-15
HMR_4672,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_4790,True,False,121.52284263959383,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
HMR_4938,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_4957,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964466986,2.7057477942944856e-15
HMR_4964,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_5249,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467068,1.040672228574802e-15
HMR_5301,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_5996,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.873096446705,2.0813444571496042e-16
HMR_6359,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_6362,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_6363,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_6364,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_6365,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_6500,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
HMR_6511,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467004,1.873210011434644e-15
HMR_6533,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446702,1.040672228574802e-15
HMR_6534,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_6545,True,False,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467,2.081344457149604e-15
HMR_6583,True,False,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2184.873096446702,1.040672228574802e-15
HMR_6617,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.873096446702,1.040672228574802e-15
HMR_6619,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467004,1.873210011434644e-15
HMR_6647,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_6672,True,False,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.8730964467018,1.2488066742897626e-15
HMR_6790,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964466995,2.2894789028645647e-15
HMR_6986,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
HMR_6989,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_7199,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_7431,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446704,4.385241821577059e-16
HMR_7432,True,False,121.52284263959397,12.152284263959398,6.076142131979699,2.0253807106598996,10.0,20.0,0.0,0.0,2184.8730964467068,1.040672228574802e-15
HMR_7700,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_7712,True,False,121.52284263959379,12.152284263959379,6.076142131979689,2.0253807106598964,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
HMR_7748,True,False,121.52284263959383,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.873096446704,7.016386914523294e-16
HMR_7749,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467036,4.1626889142992084e-16
HMR_7903,True,False,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467,2.081344457149604e-15
HMR_7947,True,False,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.873096446702,1.040672228574802e-15
HMR_7949,True,False,121.52284263959382,12.152284263959382,6.076142131979691,2.025380710659897,10.0,20.0,0.0,0.0,2184.873096446704,8.770483643154118e-16
HMR_7977,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.873096446704,2.0813444571496042e-16
HMR_8090,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.873096446703,6.244033371448813e-16
HMR_8418,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_8475,True,True,93.94247038917092,9.394247038917092,4.697123519458546,1.5657078398195154,10.0,20.0,0.0,0.0,1578.1049069373948,0.27771324133017466
HMR_8476,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467,2.081344457149604e-15
HMR_8501,True,False,121.522842639594,12.1522842639594,6.0761421319797,2.0253807106599,10.0,20.0,0.0,0.0,2184.873096446706,7.308736369295099e-16
HMR_8670,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_8877,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_8884,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9179,True,False,121.52284263959382,12.152284263959382,6.076142131979691,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964466986,2.7057477942944856e-15
HMR_9180,True,False,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
HMR_9191,True,False,121.52284263959383,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.873096446701,1.6650755657196834e-15
HMR_9581,True,False,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467036,4.1626889142992084e-16
HMR_9582,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9583,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467027,8.325377828598417e-16
HMR_9584,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9590,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.87309644671,2.497613348579525e-15
HMR_9593,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9602,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
HMR_9603,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9604,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9605,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9607,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9609,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9610,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467018,1.2488066742897626e-15
HMR_9612,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9613,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9614,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9615,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9617,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9619,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9620,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9621,True,False,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2184.873096446703,6.244033371448813e-16
HMR_9622,True,False,121.52284263959397,12.152284263959398,6.076142131979699,2.0253807106598996,10.0,20.0,0.0,0.0,2184.873096446704,5.846989095436079e-16
HMR_9623,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HMR_9624,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446705,4.385241821577059e-16
HMR_9626,True,False,121.52284263959397,12.152284263959398,6.076142131979699,2.0253807106598996,10.0,20.0,0.0,0.0,2184.8730964467068,1.040672228574802e-15
HMR_9640,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.873096446702,1.040672228574802e-15
HMR_9652,True,False,121.52284263959376,12.152284263959377,6.076142131979688,2.025380710659896,10.0,20.0,0.0,0.0,2184.873096446704,1.3155725464731178e-15
HMR_9660,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964466995,2.2894789028645647e-15
HMR_9661,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.873096446704,2.0813444571496042e-16
HMR_9662,True,False,121.52284263959397,12.152284263959398,6.076142131979699,2.0253807106598996,10.0,20.0,0.0,0.0,2184.873096446703,6.244033371448813e-16
HMR_9669,True,False,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
HMR_9670,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467063,8.325377828598417e-16
HMR_9671,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467036,4.385241821577059e-16
HMR_9679,True,False,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
HMR_9680,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467027,8.325377828598417e-16
HOMOVALte,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467004,1.873210011434644e-15
HOMt4,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HPDCACRNt,True,False,121.52284263959393,12.152284263959393,6.076142131979696,2.0253807106598987,10.0,20.0,0.0,0.0,2184.8730964467045,1.4617472738590197e-16
HPYRRy,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467054,4.677591276348863e-16
HPYRtp,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.873096446704,2.9234945477180394e-16
HSD11B1r,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446702,1.040672228574802e-15
HSD11B2r,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964466977,3.1220166857244066e-15
HSD17B1,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467063,9.355182552697727e-16
HSD17B7r,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.873096446702,1.040672228574802e-15
HSD17B8r,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446699,2.497613348579525e-15
HSD3A1r,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467018,1.2488066742897626e-15
HSD3A2r,True,False,121.52284263959397,12.152284263959398,6.076142131979699,2.0253807106598996,10.0,20.0,0.0,0.0,2184.8730964467077,1.456941120004723e-15
HSD3B7P,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HXAt2,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467,2.081344457149604e-15
HXCOAc,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446699,2.497613348579525e-15
HXCOAtx,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467,2.081344457149604e-15
HXCOAx,True,False,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2184.873096446708,1.6650755657196834e-15
HYOCHOLt,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
HYOCHOLt2,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.873096446711,2.913882240009446e-15
Htr,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467027,8.325377828598417e-16
Htx,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467004,1.873210011434644e-15
IBUP_Rtdhep,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
IBUP_Rtdu,True,False,121.52284263959383,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.873096446705,7.016386914523294e-16
IBUP_Stdhep,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
IBUP_Stdu,True,False,121.52284263959383,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.8730964467027,8.325377828598417e-16
ICDCHOLt,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
ICDCHOLt2,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
ICDHxm,True,False,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2185.025380710661,6.969936341116533e-05
ICDHy,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
ICDHyp,True,False,121.52284263959397,12.152284263959398,6.076142131979699,2.0253807106598996,10.0,20.0,0.0,0.0,2184.8730964467068,1.040672228574802e-15
ICDHyrm,True,False,121.52284263959397,12.152284263959398,6.076142131979699,2.0253807106598996,10.0,20.0,0.0,0.0,2184.873096446707,1.2488066742897626e-15
IDPtn,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467136,4.162688914299208e-15
ILEATB0tc,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
ILEB0AT3tc,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
ILETA,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467077,1.456941120004723e-15
ILETAm,True,False,121.52284263959383,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2184.873096446708,1.6650755657196834e-15
ILEt4,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
ILEt5m,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467027,8.325377828598417e-16
ILEtec,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964466986,2.7057477942944856e-15
INSTt2r,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
INSTt4,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
INSTt4_2,True,False,121.52284263959378,12.152284263959377,6.076142131979688,2.0253807106598964,10.0,20.0,0.0,0.0,2184.8730964467045,1.1693978190872158e-15
INSt,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467086,1.873210011434644e-15
INSt2,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
INSt4,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
INSt5le,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467077,1.456941120004723e-15
IPDDI,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
ISOCHOLt,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
ISOCHOLt2,True,False,121.52284263959395,12.152284263959395,6.076142131979697,2.025380710659899,10.0,20.0,0.0,0.0,2184.8730964467013,1.456941120004723e-15
ITCOAL1m,True,False,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2184.8730964467186,6.452167817163773e-15
ITCOALm,True,False,121.52284263959402,12.152284263959402,6.076142131979701,2.0253807106599004,10.0,20.0,0.0,0.0,2184.873096446706,8.770483643154118e-16
ITPtn,True,False,121.52284263959386,12.152284263959386,6.076142131979693,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446701,1.6650755657196834e-15
It,True,False,121.52284263959388,12.152284263959388,6.076142131979694,2.0253807106598978,10.0,20.0,0.0,0.0,2184.873096446701,1.6650755657196834e-15
