reaction_id,feasible,obj_at_u1,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,max_rel_change,metric_change,hit
2AMACHYD,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
2AMADPTm,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
2DR1PP,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
2HBt2,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
2HCO3_NAt,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
2OXOADPTm,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
34DHPHEt,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
34DHPLACOX,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
34DHPLACOX_NADP_,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
34DHXMANDACOX,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
34DHXMANDACOX_NADP_,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
35CGMPtn,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
3DSPHR,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
3HKYNAKGAT,True,121.52284263959392,121.52284263959392,12.152284263959391,6.0761421319796955,2.0253807106598987,10.0,20.0,0.0,0.0,2374.1116751269046,0.08661307560057468,"{""atp_demand"": 0.0, ""atp_per_glc"": 0.0, ""atp_per_o2"": 0.0, ""atp_per_carbon"": 0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 189.238579}",True
3MOBt2im,True,121.5228426395938,121.5228426395938,12.15228426395938,6.07614213197969,2.025380710659897,10.0,20.0,0.0,0.0,2881.7258883248737,0.3189442869755102,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
3MOPt2im,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
3MOX4HOXPGALDOX,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
3MOX4HOXPGALDOX_NADP_,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
3SALAASPm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
4ABUTtm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
4HGLSDm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
4HOXPACDOX_NADP_,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
4MOPt2im,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
5ADTSTSTERONESULT,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
5DHFtl,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
5HOXINDACTO2OX,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
5MTHFt,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
5MTHFt2,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
5THFtl,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
5THFtm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
6DHFtl,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
6DHFtm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
6THFtl,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
6THFtm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
7DHFtl,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
7DHFtm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
7THFtl,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
7THFtm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
A4GALTc,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
A4GALTg,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
AACTOOR,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
AACTtm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
AATAi,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
ABTArm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
ABUTt4_2_r,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
ACACT1rm,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
ACACT1x,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
ACACt2m,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
ACACT4p,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
ACACT5p,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
ACACT6p,True,121.52284263959385,121.52284263959385,12.152284263959384,6.076142131979692,2.0253807106598973,10.0,20.0,0.0,0.0,2881.725888324875,0.3189442869755108,"{""atp_demand"": -0.0, ""atp_per_glc"": -0.0, ""atp_per_o2"": -0.0, ""atp_per_carbon"": -0.0, ""glc_uptake"": 0.0, ""o2_uptake"": 0.0, ""lac_out"": 0.0, ""lac_per_atp"": 0.0, ""total_flux"": 696.852792}",True
