reaction_id,feasible,screen_hit,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,max_rel_change
MAR00112,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666667,3.3316965296308954e-15
MAR00123,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR00124,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666665,3.5070489785588374e-15
MAR00125,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666667088,2.910850652203835e-14
MAR00126,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666665,3.5070489785588374e-15
MAR00128,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666663,3.682401427486779e-15
MAR00137,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666665,3.5070489785588374e-15
MAR00138,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.66666666667,8.767622446397093e-16
MAR00141,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666667,3.1563440807029535e-15
MAR00143,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666665,3.5070489785588374e-15
MAR00155,True,False,120.00000000000007,12.000000000000007,6.0000000000000036,2.0000000000000013,10.0,20.0,0.0,0.0,1296.6666666667156,3.436907998987661e-14
MAR00157,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666697,1.0521146935676512e-15
MAR00158,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666673,1.5781720403514768e-15
MAR00159,True,False,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1296.6666666666674,2.8056391828470697e-15
MAR00160,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666897,1.4378900812091234e-14
MAR00161,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.666666666671,3.552713678800502e-16
MAR00162,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666654,4.3838112231985465e-15
MAR00163,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666658,4.033106325342663e-15
MAR00175,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666738,2.1042293871353025e-15
MAR00219,True,False,119.9999999999997,11.99999999999997,5.999999999999985,1.9999999999999951,10.0,20.0,0.0,0.0,1296.6666666666506,1.578172040351477e-14
MAR00225,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666706,3.507048978558837e-16
MAR00229,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666688,1.7535244892794187e-15
MAR00252,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666667124,3.191414570488542e-14
MAR00286,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666779,5.2605734678382564e-15
MAR00315,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666674,2.8056391828470697e-15
MAR00408,True,False,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1296.666666666664,5.435925916766198e-15
MAR00443,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666672,7.014097957117674e-16
MAR00444,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666668,2.2795818360632444e-15
MAR00451,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666665,3.5070489785588374e-15
MAR00454,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666665,3.5070489785588374e-15
MAR00465,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666656,4.208458774270605e-15
MAR00604,True,False,119.99999999999986,11.999999999999986,5.999999999999993,1.9999999999999976,10.0,20.0,0.0,0.0,1296.6666666666608,7.890860201757385e-15
MAR00625,True,False,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1296.6666666666624,6.663393059261791e-15
MAR00640,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666652,4.559163672126489e-15
MAR00641,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666667,3.1563440807029535e-15
MAR00710,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR00712,True,False,120.00000000000007,12.000000000000007,6.0000000000000036,2.0000000000000013,10.0,20.0,0.0,0.0,1296.6666666667074,2.80563918284707e-14
MAR00713,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666682,8.41691754854121e-15
MAR00730,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666667031,2.4724695298839805e-14
MAR00731,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666817,8.241565099613268e-15
MAR00734,True,False,119.99999999999991,11.999999999999991,5.999999999999996,1.9999999999999987,10.0,20.0,0.0,0.0,1296.6666666666642,5.2605734678382564e-15
MAR00735,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR00736,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666479,1.788594979065007e-14
MAR00763,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666715,3.507048978558837e-16
MAR00766,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666667002,2.2445113462776558e-14
MAR00769,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666706,3.552713678800502e-16
MAR00770,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666656,4.208458774270605e-15
MAR00771,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR00786,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666652,4.559163672126489e-15
MAR00796,True,False,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1296.6666666666638,5.6112783656941395e-15
MAR01047,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666777,5.085221018910314e-15
MAR01051,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01052,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666652,4.559163672126489e-15
MAR01082,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666658,4.033106325342663e-15
MAR01085,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666684,9.995089588892686e-15
MAR01086,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666843,1.0170442037820628e-14
MAR01090,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666671,1.1842378929335008e-16
MAR01095,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666997,2.2094408564920676e-14
MAR01231,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01280,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666645,5.085221018910314e-15
MAR01285,True,False,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1296.6666666666606,8.066212650685325e-15
MAR01308,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666667,3.3316965296308954e-15
MAR01309,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666667,3.3316965296308954e-15
MAR01310,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666752,3.1563440807029535e-15
MAR01311,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666667,3.1563440807029535e-15
MAR01312,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666838,9.819737139964745e-15
MAR01315,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666667147,3.366767019416484e-14
MAR01316,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666856,1.1222556731388279e-14
MAR01318,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666647,4.909868569982373e-15
MAR01321,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666654,4.3838112231985465e-15
MAR01322,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666671,1.1842378929335008e-16
MAR01323,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01324,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666656,4.208458774270605e-15
MAR01325,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01326,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01327,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666636,5.786630814622082e-15
MAR01329,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666663,3.682401427486779e-15
MAR01330,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666667,3.3316965296308954e-15
MAR01331,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666663,3.682401427486779e-15
MAR01333,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01335,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01354,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666608,7.890860201757385e-15
MAR01369,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666938,1.7535244892794186e-14
MAR01373,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.666666666687,1.2274671424955931e-14
MAR01375,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666713,3.22648506027413e-14
MAR01376,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666713,3.22648506027413e-14
MAR01377,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01378,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01435,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666783,5.6112783656941395e-15
MAR01452,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01461,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666679,6.1373357124779656e-15
MAR01462,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666977,2.05162365245692e-14
MAR01485,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666706,5.921189464667503e-16
MAR01486,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01487,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.666666666693,1.683383509708242e-14
MAR01488,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666815,8.066212650685325e-15
MAR01489,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666792,6.312688161405907e-15
MAR01491,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666642,5.2605734678382564e-15
MAR01492,True,False,119.99999999999991,11.999999999999991,5.999999999999996,1.9999999999999987,10.0,20.0,0.0,0.0,1296.666666666667,3.1563440807029535e-15
MAR01525,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666684,9.995089588892686e-15
MAR01527,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666667143,3.3316965296308955e-14
MAR01528,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01529,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01530,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666658,4.033106325342663e-15
MAR01534,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666642,5.2605734678382564e-15
MAR01561,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666633,5.961983263550023e-15
MAR01578,True,False,120.00000000000007,12.000000000000007,6.0000000000000036,2.0000000000000013,10.0,20.0,0.0,0.0,1296.6666666667063,2.717962958383099e-14
MAR01581,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666647,4.909868569982373e-15
MAR01582,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666667652,7.259591385616793e-14
MAR01584,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01585,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666663,3.682401427486779e-15
MAR01587,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666652,4.559163672126489e-15
MAR01588,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666665,3.5070489785588374e-15
MAR01597,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01602,True,False,120.00000000000004,12.000000000000004,6.000000000000002,2.000000000000001,10.0,20.0,0.0,0.0,1296.6666666667327,4.752051365947225e-14
MAR01604,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666874,1.2625376322811814e-14
MAR01605,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01608,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01611,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666674,2.8056391828470697e-15
MAR01620,True,False,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1296.6666666666638,5.6112783656941395e-15
MAR01621,True,False,120.00000000000038,12.000000000000039,6.0000000000000195,2.000000000000006,10.0,20.0,0.0,0.0,1296.6666666668189,1.139790918031622e-13
MAR01623,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666647,4.909868569982373e-15
MAR01626,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666656,4.208458774270605e-15
MAR01633,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666715,3.507048978558837e-16
MAR01640,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666945,1.8061302239578013e-14
MAR01642,True,False,119.99999999999993,11.999999999999993,5.9999999999999964,1.999999999999999,10.0,20.0,0.0,0.0,1296.6666666666629,6.312688161405907e-15
MAR01645,True,False,120.00000000000004,12.000000000000004,6.000000000000002,2.000000000000001,10.0,20.0,0.0,0.0,1296.6666666667038,2.5250752645623628e-14
MAR01646,True,False,120.00000000000017,12.000000000000018,6.000000000000009,2.0000000000000027,10.0,20.0,0.0,0.0,1296.6666666668712,1.5431015505658885e-13
MAR01648,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666715,3.552713678800502e-16
MAR01671,True,False,120.00000000000004,12.000000000000004,6.000000000000002,2.000000000000001,10.0,20.0,0.0,0.0,1296.666666666696,1.9288769382073606e-14
MAR01672,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.666666666682,8.41691754854121e-15
MAR01673,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.666666666667,3.1563440807029535e-15
MAR01676,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01678,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666667663,7.347267610080764e-14
MAR01679,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666658,4.033106325342663e-15
MAR01684,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666722,8.767622446397093e-16
MAR01685,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01690,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01692,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,1.9982420672535792e-13,1.6652017227113165e-15,1296.6666666666656,0.00019982420672535792
MAR01694,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666779,5.2605734678382564e-15
MAR01707,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01721,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666687,1.2274671424955931e-14
MAR01731,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666667,3.1563440807029535e-15
MAR01733,True,False,119.9999999999997,11.99999999999997,5.999999999999985,1.9999999999999951,10.0,20.0,0.0,0.0,1296.6666666666433,2.1392998769208907e-14
MAR01736,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666797,6.663393059261791e-15
MAR01755,True,False,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666692,1.4028195914235349e-15
MAR01757,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,3.857753876414721e-15
MAR01763,True,False,120.00000000000004,12.000000000000004,6.000000000000002,2.000000000000001,10.0,20.0,0.0,0.0,1296.6666666667072,2.7881039379542757e-14
MAR01772,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666747,2.8056391828470697e-15
MAR01773,True,False,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666656,4.208458774270605e-15
MAR01774,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,4.277486925214693e-13,3.564572437678912e-15,1296.6666666666647,0.00042774869252146925
MAR01775,True,False,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1296.6666666666815,8.066212650685325e-15
MAR01776,True,False,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666777,5.085221018910314e-15
MAR01779,True,False,120.00000000000007,12.000000000000007,6.0000000000000036,2.0000000000000013,10.0,20.0,0.0,0.0,1296.6666666667143,3.3316965296308955e-14
