reaction_id,reaction_name,subsystem,gene_association,modulation_fraction,remaining_capacity_fraction,baseline_flux,modulated_flux,feasible,solver_status,objective_value,runtime,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,condition,state_method,mod_method,model
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.0,1.0,20.000000000000004,20.0,True,optimal,119.99999999999986,1.2629978656768799,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666667024,aerobic,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.1,0.9,20.000000000000004,18.800000000001003,True,optimal,118.80000000000106,1.7467317581176758,117.60000000000167,11.760000000000144,5.880000000000083,1.9600000000000242,10.00000000000002,20.0,0.0,0.0,1291.8666666667082,aerobic,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.25,0.75,20.000000000000004,15.666666666667501,True,optimal,115.66666666666748,1.678577184677124,111.33333333333493,11.133333333333491,5.566666666666746,1.8555555555555818,10.000000000000002,20.0,0.0,0.0,1279.3333333333692,aerobic,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.5,0.5,20.000000000000004,10.444444444445,True,optimal,110.44444444444504,1.3221087455749512,100.88888888889015,10.088888888889013,5.044444444444507,1.681481481481502,10.000000000000002,20.0,0.0,0.0,1258.4444444444766,aerobic,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.75,0.25,20.000000000000004,5.2222222222225,True,optimal,105.2222222222225,1.605475664138794,90.44444444444544,9.044444444444542,4.522222222222272,1.5074074074074235,10.000000000000002,20.0,0.0,0.0,1237.5555555555877,aerobic,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.9,0.09999999999999998,20.000000000000004,2.0888888888889996,True,optimal,102.08888888888896,1.306481122970581,84.17777777777732,8.417777777777731,4.2088888888888665,1.402962962962955,10.000000000000002,20.0,0.0,0.0,1225.022222222251,aerobic,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,1.0,0.0,20.000000000000004,0.0,True,optimal,100.00000000000009,1.3375089168548584,80.0,7.999999999999998,4.0,1.333333333333333,10.000000000000002,20.0,0.0,0.0,1216.6666666666997,aerobic,moma_linear,fva_informed,human2
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,ENSG00000164708 or ENSG00000171314 or ENSG00000172331 or ENSG00000226784,0.0,1.0,-20.0,-20.0,True,optimal,119.99999999999999,1.6810595989227295,119.99999999999997,11.999999999999995,5.999999999999998,1.9999999999999991,10.000000000000002,20.0,0.0,0.0,1296.6666666666945,aerobic,moma_linear,fva_informed,human2
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,ENSG00000164708 or ENSG00000171314 or ENSG00000172331 or ENSG00000226784,0.1,0.9,-20.0,-18.800000000000036,True,optimal,118.80000000000007,1.7793159484863281,118.79999999999998,11.879999999999995,5.9399999999999995,1.9799999999999993,10.000000000000002,20.0,0.0,0.0,1302.6666666666877,aerobic,moma_linear,fva_informed,human2
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,ENSG00000164708 or ENSG00000171314 or ENSG00000172331 or ENSG00000226784,0.25,0.75,-20.0,-15.666666666666696,True,optimal,115.66666666666673,1.7400147914886475,115.6666666666668,11.56666666666668,5.78333333333334,1.92777777777778,10.0,20.0,0.0,0.0,1318.3333333333571,aerobic,moma_linear,fva_informed,human2
