reaction_id,reaction_name,subsystem,gene_association,modulation_fraction,remaining_capacity_fraction,baseline_flux,modulated_flux,feasible,solver_status,objective_value,runtime,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,condition,state_method,mod_method,model
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.0,1.0,10.152284263959398,10.152284263959388,True,optimal,30.152284263959395,0.9508922100067139,30.152284263959395,3.0152284263959395,15.076142131979697,0.5025380710659899,10.0,2.0,0.0,0.0,461.4720812182742,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.05,0.95,10.152284263959398,9.64467005076149,True,optimal,30.15228426395939,0.9075610637664795,30.152284263959395,3.0152284263959395,15.076142131979697,0.5025380710659899,10.0,2.0,0.0,0.0,461.9796954314723,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.1,0.9,10.152284263959398,9.137055837563517,True,optimal,30.152284263959377,0.827150821685791,30.152284263959398,3.01522842639594,15.076142131979699,0.50253807106599,10.0,2.0,18.98477157360412,0.6296296296296314,488.88324873096246,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.15,0.85,10.152284263959398,8.629441624365544,True,optimal,30.152284263959388,0.8528633117675781,30.152284263959395,3.0152284263959395,15.076142131979697,0.5025380710659899,10.0,2.0,0.0,0.0,533.2893401015255,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.2,0.8,10.152284263959398,8.12182741116757,True,optimal,30.152284263959377,0.7189087867736816,30.152284263959377,3.0152284263959377,15.076142131979688,0.5025380710659896,10.0,2.0,2.7656386056624175e-15,9.172235779722163e-17,581.5126903553206,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.25,0.75,10.152284263959398,7.6142131979695975,True,optimal,30.15228426395941,0.9060351848602295,30.15228426395941,3.015228426395941,15.076142131979704,0.5025380710659901,10.0,2.0,0.0,0.0,629.736040609133,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.3,0.7,10.152284263959398,7.106598984771624,True,optimal,30.152284263959388,0.8655028343200684,30.152284263959405,3.0152284263959404,15.076142131979703,0.5025380710659901,10.0,2.0,16.954314720812203,0.5622895622895627,677.9593908629408,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.35,0.65,10.152284263959398,6.598984771573652,True,optimal,30.152284263959377,0.9589881896972656,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,726.1827411167448,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.4,0.6,10.152284263959398,6.0913705583756785,True,optimal,30.152284263959437,0.7352728843688965,30.152284263959427,3.0152284263959426,15.076142131979713,0.5025380710659905,10.0,2.0,2.18192204759752e-15,7.236340797587726e-17,774.4060913705583,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.45,0.55,10.152284263959398,5.583756345177705,True,optimal,29.644670050761466,0.8106882572174072,29.64467005076147,2.964467005076147,14.822335025380735,0.4940778341793578,10.0,2.0,15.939086294416256,0.5376712328767119,768.3147208121877,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.5,0.5,10.152284263959398,5.076142131979732,True,optimal,29.137055837563494,0.7883327007293701,29.13705583756348,2.913705583756348,14.56852791878174,0.4856175972927247,10.0,2.0,1.938596639268863e-15,6.653371741044697e-17,762.2233502537963,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.55,0.44999999999999996,10.152284263959398,4.568527918781759,True,optimal,28.629441624365526,0.9451754093170166,28.629441624365516,2.8629441624365515,14.314720812182758,0.4771573604060919,10.0,2.0,0.0,0.0,756.1319796954292,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.6,0.4,10.152284263959398,4.060913705583785,True,optimal,28.12182741116755,0.8490524291992188,28.12182741116755,2.812182741116755,14.060913705583776,0.4686971235194592,10.0,2.0,15.939086294416246,0.5667870036101076,750.1015228426394,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.65,0.35,10.152284263959398,3.553299492385812,True,optimal,27.61421319796959,0.9077222347259521,27.614213197969573,2.7614213197969573,13.807106598984786,0.4602368866328262,10.0,2.0,1.9726365716485152e-15,7.143555231888917e-17,744.5177664974512,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.7,0.30000000000000004,10.152284263959398,3.0456852791878397,True,optimal,27.1065989847716,0.9065792560577393,27.106598984771598,2.71065989847716,13.553299492385799,0.4517766497461933,10.0,2.0,1.5077973860980082e-15,5.562473503020737e-17,738.9340101522856,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.75,0.25,10.152284263959398,2.538071065989866,True,optimal,26.59898477157362,0.8828246593475342,26.59898477157362,2.6598984771573617,13.29949238578681,0.4433164128595603,10.0,2.0,0.0,0.0,733.3502538071049,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.8,0.19999999999999996,10.152284263959398,2.0304568527918923,True,optimal,26.09137055837566,0.7591750621795654,26.091370558375655,2.6091370558375653,13.045685279187827,0.4348561759729276,10.0,2.0,0.0,0.0,727.7664974619361,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.85,0.15000000000000002,10.152284263959398,1.5228426395939199,True,optimal,25.583756345177676,0.8631625175476074,25.583756345177683,2.5583756345177684,12.791878172588842,0.4263959390862947,10.0,2.0,15.939086294416224,0.6230158730158718,722.1827411167639,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.9,0.09999999999999998,10.152284263959398,1.0152284263959461,True,optimal,25.076142131979726,0.9037668704986572,25.07614213197971,2.507614213197971,12.538071065989856,0.41793570219966186,10.0,2.0,0.0,0.0,716.5989847715734,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,0.95,0.050000000000000044,10.152284263959398,0.5076142131979736,True,optimal,24.568527918781726,0.7931840419769287,24.56852791878173,2.456852791878173,12.284263959390865,0.4094754653130288,10.0,2.0,1.9295466921708652e-48,7.853733437141744e-50,711.0152284263916,oxygen_limited,pfba,fva_informed,recon3d
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,,1.0,0.0,10.152284263959398,0.0,True,optimal,24.060913705583765,0.6189365386962891,24.06091370558375,2.406091370558375,12.030456852791875,0.40101522842639586,10.0,2.0,15.939086294416269,0.6624472573839675,705.4923857867948,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.0,1.0,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.8045268058776855,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.05,0.95,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7568626403808594,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.1,0.9,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7722384929656982,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.15,0.85,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7581808567047119,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.2,0.8,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7585070133209229,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.25,0.75,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7603302001953125,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.3,0.7,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7656450271606445,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.35,0.65,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7765107154846191,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.4,0.6,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.8257756233215332,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.45,0.55,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7681794166564941,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.5,0.5,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7577521800994873,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
ATPtm,"ADP/ATP Transporter, Mitochondrial","Transport, mitochondrial",291.1 or 293.1 or 292.1,0.55,0.44999999999999996,18.395939086294423,18.395939086294376,True,optimal,30.152284263959398,0.7574374675750732,30.152284263959388,3.0152284263959386,15.076142131979694,0.5025380710659898,10.0,2.0,0.0,0.0,461.4720812182745,oxygen_limited,pfba,fva_informed,recon3d
