reaction_id,reaction_name,subsystem,metric,orientation,type,u_opt,J0,J1,J_opt,gain0,gain1,n_feasible
MAR04280,(S)-Lactate:NAD+ oxidoreductase,,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR04280,(S)-Lactate:NAD+ oxidoreductase,,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04280,(S)-Lactate:NAD+ oxidoreductase,,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04280,(S)-Lactate:NAD+ oxidoreductase,,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04280,(S)-Lactate:NAD+ oxidoreductase,,total_flux,lower,0,0.0,-1296.666666666666,-1316.6666666666708,-1296.666666666666,0.0,0.015424164524425283,21
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,atp_demand,higher,0,0.0,119.99999999999996,99.99999999999996,119.99999999999996,0.0,0.1666666666666667,21
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,atp_per_glc,higher,0,1.0,11.999999999999996,29.99999999999982,29.99999999999982,0.5999999999999978,0.0,21
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,atp_per_o2,higher,0,0.0,5.999999999999998,4.999999999999998,5.999999999999998,0.0,0.1666666666666667,21
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,atp_per_carbon,higher,0,1.0,2.0,4.99999999999997,4.99999999999997,0.5999999999999975,0.0,21
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,glc_uptake,lower,0,1.0,-10.0,-3.333333333333352,-3.333333333333352,0.6666666666666649,0.0,21
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,total_flux,lower,0,1.0,-1296.6666666666692,-1083.333333333337,-1083.333333333337,0.16452442159382924,0.0,21
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,atp_demand,higher,0,0.0,120.00000000000004,100.00000000000004,120.00000000000004,0.0,0.1666666666666666,21
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,atp_per_glc,higher,0,1.0,12.000000000000004,29.99999999999891,29.99999999999891,0.5999999999999853,0.0,21
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,atp_per_o2,higher,0,0.0,6.000000000000002,5.000000000000002,6.000000000000002,0.0,0.16666666666666663,21
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,atp_per_carbon,higher,0,1.0,2.0000000000000004,4.999999999999819,4.999999999999819,0.5999999999999854,0.0,21
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,glc_uptake,lower,0,1.0,-10.0,-3.333333333333456,-3.333333333333456,0.6666666666666543,0.0,21
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,total_flux,lower,0,1.0,-1296.6666666666915,-1083.3333333333446,-1083.3333333333446,0.16452442159383765,0.0,21
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,,atp_demand,higher,0,0.0,120.00000000000092,100.0,120.00000000000092,0.0,0.16666666666667307,21
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,,atp_per_glc,higher,II,0.75,12.000000000000092,19.999999999999517,20.99999999999897,0.42857142857139613,0.0476190476190239,21
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,,atp_per_o2,higher,0,0.0,6.000000000000046,5.000000000000001,6.000000000000046,0.0,0.16666666666667293,21
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,,atp_per_carbon,higher,II,0.75,2.0000000000000155,3.333333333333252,3.499999999999828,0.4285714285713961,0.04761904761902403,21
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,,glc_uptake,lower,0,0.8500000000000001,-10.0,-5.000000000000123,-5.000000000000065,0.4999999999999935,5.773159728050814e-15,21
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,,total_flux,lower,0,1.0,-1296.6666666666763,-1131.6666666666777,-1131.6666666666777,0.12724935732647616,0.0,21
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),,atp_demand,higher,0,0.0,120.00000000000004,96.66666666666669,120.00000000000004,0.0,0.1944444444444446,21
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),,atp_per_glc,higher,II,0.8500000000000001,12.000000000000004,29.00000000000038,30.574999999998763,0.6075224856909079,0.05151267375301542,21
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),,atp_per_o2,higher,0,0.0,6.000000000000002,4.833333333333334,6.000000000000002,0.0,0.1944444444444446,21
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),,atp_per_carbon,higher,II,0.8500000000000001,2.000000000000001,4.833333333333396,5.095833333333126,0.6075224856909078,0.051512673753015374,21
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),,glc_uptake,lower,0,0.95,-10.0,-3.33333333333329,-3.333333333332894,0.6666666666667107,3.9612757518625587e-14,21
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),,total_flux,lower,II,0.8500000000000001,-1296.6666666666752,-1098.3333333333433,-1062.3333333333435,0.18071979434447055,0.02776349614395851,21
MAR04375,fructose-bisphosphate aldolase (DHAP),,atp_demand,higher,0,0.6000000000000001,119.99999999999996,119.99999999999996,120.00000000000004,7.105427357600999e-16,7.105427357600999e-16,21
MAR04375,fructose-bisphosphate aldolase (DHAP),,atp_per_glc,higher,0,0.6000000000000001,11.999999999999996,11.999999999999996,12.000000000000004,5.9211894646675e-16,5.9211894646675e-16,21
MAR04375,fructose-bisphosphate aldolase (DHAP),,atp_per_o2,higher,0,0.6000000000000001,5.999999999999998,5.999999999999998,6.000000000000002,5.9211894646675e-16,5.9211894646675e-16,21
MAR04375,fructose-bisphosphate aldolase (DHAP),,atp_per_carbon,higher,0,0.6000000000000001,1.9999999999999996,1.9999999999999996,2.000000000000001,6.661338147750936e-16,6.661338147750936e-16,21
MAR04375,fructose-bisphosphate aldolase (DHAP),,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR04375,fructose-bisphosphate aldolase (DHAP),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04375,fructose-bisphosphate aldolase (DHAP),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04375,fructose-bisphosphate aldolase (DHAP),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04375,fructose-bisphosphate aldolase (DHAP),,total_flux,lower,III,0.0,-1296.666666666666,-1306.6666666666663,-1296.666666666666,0.0,0.0077120822622109755,21
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,atp_demand,higher,0,0.35,119.99999999999996,120.00000000000004,120.00000000000004,7.105427357600999e-16,0.0,21
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,atp_per_glc,higher,0,0.35,11.999999999999996,12.000000000000004,12.000000000000004,5.9211894646675e-16,0.0,21
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,atp_per_o2,higher,0,0.35,5.999999999999998,6.000000000000002,6.000000000000002,5.9211894646675e-16,0.0,21
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,atp_per_carbon,higher,0,0.35,2.0,2.0000000000000004,2.000000000000001,4.440892098500624e-16,2.220446049250312e-16,21
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,total_flux,lower,0,0.0,-1296.6666666666663,-1306.6666666666852,-1296.6666666666663,0.0,0.007712082262225354,21
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,atp_demand,higher,0,1.0,119.99999999999996,120.00000000000004,120.00000000000004,7.105427357600999e-16,0.0,21
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,atp_per_glc,higher,0,1.0,11.999999999999996,12.000000000000004,12.000000000000004,5.9211894646675e-16,0.0,21
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,atp_per_o2,higher,0,1.0,5.999999999999998,6.000000000000002,6.000000000000002,5.9211894646675e-16,0.0,21
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,atp_per_carbon,higher,0,1.0,1.9999999999999996,2.000000000000001,2.000000000000001,6.661338147750936e-16,0.0,21
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,total_flux,lower,III,0.0,-1296.666666666666,-1316.6666666666902,-1296.666666666666,0.0,0.015424164524440188,21
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,atp_demand,higher,III,0.0,119.99999999999996,109.99999999999994,119.99999999999996,0.0,0.08333333333333348,21
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,atp_per_glc,higher,III,0.0,11.999999999999996,11.000000000000044,11.999999999999996,0.0,0.08333333333332936,21
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,atp_per_o2,higher,III,0.0,5.999999999999998,5.499999999999997,5.999999999999998,0.0,0.08333333333333351,21
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,atp_per_carbon,higher,III,0.0,1.9999999999999996,1.8333333333333408,1.9999999999999996,0.0,0.08333333333332939,21
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,glc_uptake,lower,0,1.0,-10.0,-9.999999999999956,-9.999999999999956,4.440892098500626e-15,0.0,21
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,lac_out,lower,III,0.0,-0.0,-9.999999999999956,-0.0,0.0,9999999999.999954,21
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,lac_per_atp,lower,III,0.0,-0.0,-0.0909090909090905,-0.0,0.0,90909090.90909049,21
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,total_flux,lower,II,0.7000000000000001,-1296.666666666666,-1493.3333333333303,-1272.8666666666695,0.01835475578405904,0.17002570694086958,21
MAR04888,transport of H2O (cytosol to mitochondria),,atp_demand,higher,0,0.9,119.99999999999996,119.99999999999996,120.00000000000004,7.105427357600999e-16,7.105427357600999e-16,21
MAR04888,transport of H2O (cytosol to mitochondria),,atp_per_glc,higher,0,0.9,11.999999999999996,11.999999999999996,12.000000000000004,5.9211894646675e-16,5.9211894646675e-16,21
MAR04888,transport of H2O (cytosol to mitochondria),,atp_per_o2,higher,0,0.9,5.999999999999998,5.999999999999998,6.000000000000002,5.9211894646675e-16,5.9211894646675e-16,21
MAR04888,transport of H2O (cytosol to mitochondria),,atp_per_carbon,higher,0,0.9,1.9999999999999996,2.0,2.0000000000000004,4.440892098500625e-16,2.2204460492503126e-16,21
MAR04888,transport of H2O (cytosol to mitochondria),,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR04888,transport of H2O (cytosol to mitochondria),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04888,transport of H2O (cytosol to mitochondria),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04888,transport of H2O (cytosol to mitochondria),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04888,transport of H2O (cytosol to mitochondria),,total_flux,lower,III,0.0,-1296.666666666666,-1496.6666666666688,-1296.666666666666,0.0,0.15424164524421813,21
MAR04896,transport of O2 (cytosol to extracellular),,atp_demand,higher,0,0.0,120.00000000000004,50.000000000000014,120.00000000000004,0.0,0.5833333333333334,21
MAR04896,transport of O2 (cytosol to extracellular),,atp_per_glc,higher,0,0.0,12.000000000000004,5.000000000000002,12.000000000000004,0.0,0.5833333333333333,21
MAR04896,transport of O2 (cytosol to extracellular),,atp_per_o2,higher,0,0.0,6.000000000000002,2.500000000000001,6.000000000000002,0.0,0.5833333333333333,21
MAR04896,transport of O2 (cytosol to extracellular),,atp_per_carbon,higher,0,0.0,2.0000000000000004,0.8333333333333336,2.0000000000000004,0.0,0.5833333333333334,21
MAR04896,transport of O2 (cytosol to extracellular),,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR04896,transport of O2 (cytosol to extracellular),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04896,transport of O2 (cytosol to extracellular),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04896,transport of O2 (cytosol to extracellular),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04896,transport of O2 (cytosol to extracellular),,total_flux,lower,II,0.3,-1296.666666666673,-1810.0,-1159.0000000000032,0.10616966580977062,0.5020565552699179,21
MAR04898,transport of O2 (cytosol to mitochondria),,atp_demand,higher,0,0.75,119.99999999999996,120.00000000000004,120.00000000000004,7.105427357600999e-16,0.0,21
MAR04898,transport of O2 (cytosol to mitochondria),,atp_per_glc,higher,0,0.75,11.999999999999996,12.000000000000004,12.000000000000004,5.9211894646675e-16,0.0,21
MAR04898,transport of O2 (cytosol to mitochondria),,atp_per_o2,higher,0,0.75,5.999999999999998,6.000000000000002,6.000000000000002,5.9211894646675e-16,0.0,21
MAR04898,transport of O2 (cytosol to mitochondria),,atp_per_carbon,higher,0,0.75,1.9999999999999996,2.0000000000000004,2.0000000000000004,4.440892098500625e-16,0.0,21
MAR04898,transport of O2 (cytosol to mitochondria),,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR04898,transport of O2 (cytosol to mitochondria),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR04898,transport of O2 (cytosol to mitochondria),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04898,transport of O2 (cytosol to mitochondria),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR04898,transport of O2 (cytosol to mitochondria),,total_flux,lower,0,0.0,-1296.666666666666,-1410.0000000000111,-1296.666666666666,0.0,0.08740359897173147,21
MAR05029,transport of glucose (cytosol to extracellular),,atp_demand,higher,0,1.0,119.99999999999996,120.00000000000033,120.00000000000033,3.0790185216270922e-15,0.0,21
MAR05029,transport of glucose (cytosol to extracellular),,atp_per_glc,higher,0,1.0,11.999999999999996,12.000000000000032,12.000000000000032,2.960594732333743e-15,0.0,21
MAR05029,transport of glucose (cytosol to extracellular),,atp_per_o2,higher,0,1.0,5.999999999999998,6.000000000000016,6.000000000000016,2.960594732333743e-15,0.0,21
MAR05029,transport of glucose (cytosol to extracellular),,atp_per_carbon,higher,0,1.0,1.9999999999999996,2.0000000000000053,2.0000000000000053,2.8865798640253995e-15,0.0,21
MAR05029,transport of glucose (cytosol to extracellular),,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR05029,transport of glucose (cytosol to extracellular),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR05029,transport of glucose (cytosol to extracellular),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR05029,transport of glucose (cytosol to extracellular),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR05029,transport of glucose (cytosol to extracellular),,total_flux,lower,III,0.0,-1296.666666666666,-1298.0000000002517,-1296.666666666666,0.0,0.0010282776351560228,21
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,atp_demand,higher,0,0.1,119.99999999999996,86.66666666666664,120.00000000000004,7.105427357600999e-16,0.27777777777777823,21
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,atp_per_glc,higher,0,0.1,11.999999999999996,8.666666666666664,12.000000000000004,5.9211894646675e-16,0.2777777777777782,21
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,atp_per_o2,higher,0,0.1,5.999999999999998,4.333333333333332,6.000000000000002,5.9211894646675e-16,0.2777777777777782,21
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,atp_per_carbon,higher,0,0.1,1.9999999999999996,1.444444444444444,2.0000000000000004,4.440892098500625e-16,0.2777777777777782,21
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,total_flux,lower,0,0.0,-1296.666666666663,-1664.666666666682,-1296.666666666663,0.0,0.28380462724937267,21
MAR05292,transport of acetate (cytosol to mitochondria),,atp_demand,higher,0,0.0,119.99999999999996,119.99999999999996,119.99999999999996,0.0,0.0,21
MAR05292,transport of acetate (cytosol to mitochondria),,atp_per_glc,higher,0,0.0,11.999999999999996,11.999999999999996,11.999999999999996,0.0,0.0,21
MAR05292,transport of acetate (cytosol to mitochondria),,atp_per_o2,higher,0,0.0,5.999999999999998,5.999999999999998,5.999999999999998,0.0,0.0,21
MAR05292,transport of acetate (cytosol to mitochondria),,atp_per_carbon,higher,0,1.0,1.9999999999999996,2.0,2.0,2.220446049250313e-16,0.0,21
MAR05292,transport of acetate (cytosol to mitochondria),,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR05292,transport of acetate (cytosol to mitochondria),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR05292,transport of acetate (cytosol to mitochondria),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR05292,transport of acetate (cytosol to mitochondria),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR05292,transport of acetate (cytosol to mitochondria),,total_flux,lower,III,0.0,-1296.666666666666,-1316.6666666666674,-1296.666666666666,0.0,0.015424164524422653,21
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,atp_demand,higher,0,0.0,119.99999999999996,119.99999999999996,119.99999999999996,0.0,0.0,21
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,atp_per_glc,higher,0,0.0,11.999999999999996,11.999999999999996,11.999999999999996,0.0,0.0,21
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,atp_per_o2,higher,0,0.0,5.999999999999998,5.999999999999998,5.999999999999998,0.0,0.0,21
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,atp_per_carbon,higher,0,1.0,1.9999999999999996,2.0,2.0,2.220446049250313e-16,0.0,21
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,21
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,21
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,21
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,total_flux,lower,III,0.0,-1296.666666666666,-1310.0000000000136,-1296.666666666666,0.0,0.01028277634962539,21
MAR05411,transport of L-lactate (cytosol to mitochondria),,atp_demand,higher,0,0.0,119.99999999999996,119.99999999999996,119.99999999999996,0.0,0.0,21
