,minimum,maximum
MAR02835,-3.2291378638950187e-15,4.395564895311084e-15
MAR02836,-6.5515790395432425e-15,1.2170016776175913e-15
MAR02837,-3.947341011293714e-15,2.8227181122622257e-16
MAR02838,-1.0875802676253945e-13,1.8496915077163278e-15
MAR02839,-1.0438789531260565e-11,1.3808053918280496e-11
MAR02840,-7.0625109782079604e-12,2.5672648428365963e-11
MAR02841,-1.375448373790714e-14,9.083706789558751e-15
MAR02842,-4.969792941471581e-15,3.870121423280717e-16
MAR02843,-4.969792941471581e-15,3.8701214232807157e-16
MAR02844,-4.969792941471581e-15,3.870121423280716e-16
MAR02845,-9.450960747779859e-15,1.9902581132341507e-15
MAR02846,7.0048265923255806e-15,1.3677233890215835e-14
MAR02847,-4.950157162594783e-15,9.04382608880504e-16
MAR02848,-1.9343136572331696e-15,-2.0693916135064796e-15
MAR02849,-2.5716549786774362e-15,-4.454453276146858e-15
MAR02850,4.9099989447199574e-15,-4.0171022965682595e-15
MAR02851,-1.0362178535116146e-11,-1.1446663966940515e-11
MAR02852,-1.0940126419394838e-11,6.619803997786643e-12
MAR02853,-3.9175814223904576e-12,-1.0318517462738682e-11
MAR02854,-1.3668076343630523e-11,1.0852008823197242e-12
MAR02855,-8.938535657220857e-15,8.259610998945504e-15
MAR02856,-5.955546829239951e-15,1.3107349260140417e-14
MAR02857,3.616949365813951e-12,1.2231340657865472e-11
MAR02858,0.0,0.0
MAR02859,-2.410465302739142e-13,1.3559164243040427e-11
MAR02860,0.0,0.0
MAR02861,-1.2412743880363774e-11,2.6048769970073207e-11
MAR02862,-4.2283906143916127e-13,1.4313923594618665e-11
MAR02863,-4.9007164388771605e-12,8.699946407746703e-12
MAR02864,5.245885784036782e-13,3.4260027147551223e-13
MAR02865,-8.546430376065991e-12,5.974397234360641e-12
MAR02866,-4.451028578918955e-12,1.200651582319903e-11
MAR02867,-1.7533074608040654e-12,2.145953288150417e-13
MAR02868,-4.223336378271095e-14,-2.6381581756976884e-12
MAR02869,-1000.0000000000001,1000.000000000001
MAR02870,-1000.0000000000002,999.9999999999993
MAR02871,-2.1554652154671563e-15,5.979875486969325e-15
MAR02872,2.1498844634567498e-17,1.1455410292730376e-14
MAR02873,-7.857186592242709e-15,4.147156458578695e-15
MAR02874,-8.942143708136217e-16,1.1038091734615325e-14
MAR02875,-2.0996761605927723e-12,5.843218391750323e-12
MAR02876,-6.6677309300261425e-12,-2.21490469237623e-12
MAR02877,-3.946817722426131e-12,1.5812359754424012e-12
MAR02878,-4.194922492538921e-12,6.009476279804165e-13
MAR02879,-8.33150887230509e-12,3.833615677093823e-13
MAR02880,-1000.0,1000.0
MAR02881,-999.9999999999999,-4.880096163150165e-13
MAR02882,-999.9999999999998,999.9999999999998
MAR02883,0.0,1.1701807817973115e-12
MAR02884,-1000.0,1000.0
MAR02885,-1000.0,1000.0
MAR02886,-999.9999999999906,999.9999999999994
MAR02887,0.0,0.0
MAR02888,-1000.0,1000.0
MAR02889,-1000.0,1000.0
MAR02890,-999.9999999999969,999.9999999999999
MAR02891,-5.3511805540068234e-12,1000.0000000000583
MAR02892,-5.151082035741857e-12,1.1074398641152741e-11
MAR02893,0.0,0.0
MAR02894,-1.4595670366767006e-11,1.0796473049889195e-11
MAR02895,-2.5310165620017837e-13,1000.0000000000069
MAR02896,-1000.0000000000025,1000.0000000000007
MAR02897,-1000.0000000000005,1000.0000000000001
MAR02898,1.2422900316350507e-13,5.1127190160886055e-14
MAR02899,-5.874783457131316e-15,6.706590801198782e-15
MAR02900,3.506951317955734e-17,2.5499418858352235e-11
MAR02901,2.9914384446866477e-16,2.3147973611082752e-11
MAR02902,-5.777777407602868e-15,1.713306816059799e-14
MAR02903,-1.98884699422063e-15,6.562009564200958e-15
MAR02904,-3.7477252707714975e-12,4.3173696107878335e-13
MAR02905,-1.3088046273549753e-15,5.366602547593546e-13
MAR02906,3.395081930751826e-16,3.676916631391661e-15
MAR02907,3.3950819307518264e-16,8.384882527584884e-15
MAR02908,-2.7429943400848963e-14,1.3697100491398197e-15
MAR02909,-1.0822239609312433e-15,2.5627321820979824e-15
MAR02910,-3.4424134498159497e-15,1.3578610529283043e-15
MAR02911,-3.76511268532389e-15,4.474983187985728e-15
MAR02912,1.2601578223350136e-12,-8.994536582957281e-14
MAR02913,-2.5539740033344613e-12,5.898276264015219e-15
MAR02914,-9.030764246441744e-16,3.057808561482525e-12
MAR02915,-1.067684095527031e-15,5.442541380333287e-15
MAR02916,-1.067684095527031e-15,1.2430518066596663e-14
MAR02917,-1.7460072145627212e-15,4.93256290234355e-15
MAR02918,-2.9114641434064203e-15,1.1742426768789093e-14
MAR02919,-7.297279249496537e-16,1.841651990058988e-14
MAR02920,1.3890582270343267e-16,4.700166020618823e-15
MAR02921,-999.9999999999999,1000.0
MAR02922,1.270935121174171e-15,2.5624115008340996e-15
MAR02923,5.303974156733415e-15,-1.924330247537574e-15
MAR02924,-1000.0,1000.0
MAR02925,-6.495357502543846e-13,9.281419196769626e-12
MAR02926,1.0954053680795733e-13,1.1588272436950488e-11
MAR02927,-999.9999999999999,1000.0
MAR02928,-6.59980602490023e-15,-1.4894469166692497e-14
MAR02929,-1.8940538794695283e-15,9.004301528266958e-15
MAR02930,-3.4680784788369698e-15,6.826540958657493e-15
MAR02931,-2.8422999667710827e-15,5.890803062881677e-15
MAR02932,-5.784866729335345e-15,2.6101869198136017e-15
MAR02933,0.0,0.0
MAR02934,0.0,0.0
MAR02935,0.0,-9.38055079250502e-13
MAR02936,-1.0088265545041031e-12,0.0
MAR02937,-1.676667551277791e-12,0.0
MAR02938,0.0,0.0
MAR02939,-1.676667551277791e-12,0.0
MAR02940,0.0,0.0
MAR02941,0.0,9.158425228375418e-13
MAR02942,0.0,1.1315983345478155e-11
MAR02943,0.0,5.51197480680286e-12
MAR02944,0.0,6.101569657355532e-12
MAR02945,0.0,3.1668798263397945e-12
MAR02946,0.0,2.389037370404005e-12
MAR02947,0.0,6.701453436351023e-12
MAR02948,0.0,2.9465677837062266e-12
MAR02949,0.0,2.0027383762316197e-11
MAR02950,0.0,0.0
MAR02951,0.0,3.793694716872904e-12
MAR02952,0.0,-1.0457912912917586e-11
MAR02953,0.0,2.775357858242226e-12
MAR02954,0.0,1.2236499474701031e-11
MAR02955,0.0,1.2919928895779894e-11
MAR02956,0.0,1.5180604755542047e-11
MAR02957,5.865140467946414e-14,1.7294600696392118e-11
MAR02958,0.0,0.0
MAR02959,0.0,1.0912068896350868e-11
MAR02960,0.0,0.0
MAR02961,0.0,2.320881687896536e-11
MAR02962,0.0,1.78949138653746e-11
MAR02963,-1.0209564430930214e-15,1.4162538517769994e-11
MAR02964,0.0,1.5941607679585198e-11
MAR02965,0.0,1.1363257007066534e-11
MAR02966,0.0,1.6763392935041393e-11
MAR02967,0.0,1.2163051724410377e-11
MAR02968,0.0,1.1607818811013863e-11
MAR02969,0.0,1.2183134757067898e-11
MAR02970,0.0,1.0100287604218756e-11
MAR02971,0.0,1.4461316553137743e-11
MAR02972,0.0,1.4891464326472612e-11
MAR02973,0.0,1.5244239908858014e-11
MAR02974,0.0,1.4581887941656154e-11
MAR02975,0.0,8.851287582654716e-12
MAR02976,0.0,1.0821363531331761e-11
MAR02977,0.0,1.1295967315492922e-11
MAR02978,0.0,1.2731713891577794e-11
MAR02979,0.0,1.489588342872568e-11
MAR02980,0.0,1.2909696844395785e-11
MAR02981,0.0,1.4054720507524656e-11
MAR02982,0.0,1.2899514449498392e-11
MAR02983,-2.6485936300898095e-14,1.2952424233201632e-11
MAR02984,0.0,1.1382933278520947e-11
MAR02985,-3.1142293846404974e-14,7.660957502098043e-12
MAR02986,0.0,1.534235156632504e-11
MAR02987,0.0,8.110849940020287e-12
MAR02988,-1.4673826592034884e-13,1.1456289063509924e-11
MAR02989,0.0,1.5943168972598763e-11
MAR02990,0.0,1.5253258723626326e-11
MAR02991,0.0,1.2731779771699186e-11
MAR02992,0.0,1.0627341829853641e-11
MAR02993,0.0,0.0
MAR02994,0.0,2.5736520534507924e-11
MAR02995,0.0,0.0
MAR02996,0.0,7.981297847650139e-11
MAR02997,0.0,0.0
MAR02998,0.0,1.2045837118446831e-11
MAR02999,0.0,7.899839655129881e-12
MAR03000,0.0,9.219930523526033e-12
MAR03001,-2.0057748579040493e-14,1.1400346637653154e-11
MAR03002,0.0,1.0893165165332186e-11
MAR03003,0.0,7.806674444931549e-12
MAR03004,0.0,1.2005546500294331e-11
MAR03005,0.0,0.0
MAR03006,0.0,0.0
MAR03007,-999.9999999999962,1000.0
MAR03008,0.0,1.8926718526264117e-11
MAR03009,0.0,0.0
MAR03010,0.0,0.0
MAR03011,0.0,1.6429971115470618e-11
MAR03012,0.0,0.0
MAR03013,6.396837164037154e-14,1.545326871415648e-11
MAR03014,0.0,2.2728510574323214e-11
MAR03015,0.0,2.4679722588529826e-12
MAR03016,-1000.0,1000.0
MAR03017,0.0,1.927098072129519e-12
MAR03018,-6.652900921775414e-16,-2.1830668637801415e-13
MAR03019,-1.835204592563797e-11,3.4486687603485196e-12
MAR03020,0.0,4.655382299082442e-12
MAR03021,0.0,1.6901053417171292e-12
MAR03022,-1.6387458355709414e-15,2.307787735022906e-12
MAR03023,0.0,2.0877375557930855e-12
MAR03024,0.0,4.980083757273905e-12
MAR03025,0.0,4.8564541078239855e-12
MAR03026,-1000.0,1000.0
MAR03027,-2.437906178637891e-11,0.0
MAR03028,0.0,1.4277806639435233e-11
MAR03029,-1000.0,1000.0
MAR03030,-1000.0,1000.0
MAR03031,0.0,0.0
MAR03032,-1000.0,1000.0
MAR03033,-1000.0,1000.0
MAR03034,-999.999999999999,999.9999999999999
MAR03035,-1000.0,1000.0
MAR03036,0.0,0.0
MAR03037,-1000.0,1000.0
MAR03038,0.0,0.0
MAR03039,0.0,0.0
MAR03040,0.0,0.0
MAR03041,0.0,0.0
MAR03042,0.0,0.0
MAR03043,0.0,0.0
MAR03044,0.0,0.0
MAR03045,0.0,0.0
MAR03046,0.0,0.0
MAR03047,0.0,1.7146650916195963e-14
MAR03048,0.0,0.0
MAR03049,0.0,0.0
MAR03050,0.0,0.0
MAR03051,0.0,0.0
MAR03052,0.0,0.0
MAR03053,0.0,-2.5838009309029334e-12
MAR03054,0.0,-2.0927688504928663e-13
MAR03055,0.0,1.0451881652349017e-12
MAR03056,-1.2289254143517146e-17,3.0853103026887205e-13
MAR03057,0.0,1.0782127956762732e-11
MAR03058,0.0,2.9078824583589236e-12
MAR03059,0.0,2.907882458358924e-12
MAR03060,0.0,2.907882458358924e-12
MAR03061,0.0,0.0
MAR03062,0.0,2.9078215478302008e-12
MAR03063,0.0,2.502538169205515e-12
MAR03064,0.0,2.502538169205515e-12
MAR03065,0.0,2.502538169205515e-12
MAR03066,0.0,4.985080768400336e-12
MAR03067,0.0,1.1193688683708375e-11
MAR03068,0.0,1.1193688683708375e-11
MAR03069,0.0,1.1193688683708375e-11
MAR03070,0.0,5.096421120306165e-12
MAR03071,0.0,9.889251406978083e-12
MAR03072,0.0,9.889251406978086e-12
MAR03073,0.0,9.889251406978086e-12
MAR03074,0.0,8.914524213732087e-12
MAR03075,0.0,1.0530747775894467e-11
MAR03076,0.0,1.0530747775894467e-11
MAR03077,0.0,1.0530747775894467e-11
MAR03078,0.0,8.860117049361116e-12
MAR03079,0.0,6.7428810873264894e-12
MAR03080,0.0,1.6060106688350085e-12
MAR03081,0.0,1.6060106688350079e-12
MAR03082,0.0,1.606010668835008e-12
MAR03083,0.0,1.6060106688350083e-12
MAR03084,0.0,1.606010668835008e-12
MAR03085,0.0,1.6060106688350077e-12
MAR03086,2.3786645036580977e-13,1.6060106688350077e-12
MAR03087,0.0,1.606010668835008e-12
MAR03088,0.0,1.6060106688350079e-12
MAR03089,0.0,1.606010668835008e-12
MAR03090,2.2583139480414736e-13,1.606010668835008e-12
MAR03091,0.0,6.738664439752185e-13
MAR03092,0.0,1.8615895266641046e-14
MAR03093,0.0,1.8615895266641046e-14
MAR03094,0.0,3.5433542486607868e-12
MAR03095,0.0,2.75769354389936e-12
MAR03096,0.0,2.75769354389936e-12
MAR03097,0.0,2.75769354389936e-12
MAR03098,0.0,3.070118618668011e-12
MAR03099,0.0,4.184448167813622e-12
MAR03100,0.0,4.1844481678136214e-12
MAR03101,0.0,4.1844481678136214e-12
MAR03104,0.0,0.0
MAR03105,-2.6524995588183997e-11,0.0
MAR03106,-1000.0,1000.0
MAR03107,1.6801277999244086e-13,-9.457914959571918e-12
MAR03108,2.1788857165411862e-13,-8.349996331920674e-12
MAR03109,2.178885716541186e-13,-8.349996331920674e-12
MAR03110,2.1788857165411857e-13,-8.349996331920674e-12
MAR03111,0.0,1.175498143941136e-12
MAR03112,0.0,-2.1397141684831096e-12
MAR03113,0.0,-2.1397141684831096e-12
MAR03114,0.0,-2.1397141684831096e-12
MAR03115,3.5313398166412305e-13,-1.4520800672043676e-13
MAR03116,1.2009736891860635e-12,9.691064547892528e-12
MAR03117,1.2009736891860635e-12,-7.796336023718555e-12
MAR03118,1.2009736891860635e-12,-7.796336023718555e-12
MAR03119,-1000.0000000000019,1000.0
MAR03120,0.0,3.765488436284819e-14
MAR03121,0.0,1.3552559727726115e-11
MAR03122,0.0,-1.5248031557381658e-11
MAR03123,0.0,6.248320391374115e-13
MAR03124,0.0,0.0
MAR03125,0.0,6.248320391374115e-13
MAR03126,0.0,0.0
MAR03127,0.0,0.0
MAR03128,0.0,-2.445137655533603e-12
MAR03129,0.0,-4.2854008532960184e-11
MAR03130,0.0,-3.443350322151941e-11
MAR03131,0.0,0.0
MAR03132,0.0,-3.443350322151941e-11
MAR03133,0.0,0.0
MAR03134,0.0,0.0
MAR03135,0.0,-2.1236417635574488e-11
MAR03136,0.0,9.440416862508784e-12
MAR03137,1.9237194126303984e-13,1.1829476802753971e-11
MAR03138,0.0,0.0
MAR03139,0.0,1.1829476802753971e-11
MAR03140,0.0,0.0
MAR03141,0.0,0.0
MAR03142,0.0,1.3842745354972731e-11
MAR03143,1.5129807903886494e-14,2.1107602885881657e-11
MAR03144,0.0,3.018561589424386e-12
MAR03145,0.0,0.0
MAR03146,0.0,3.0185615894243865e-12
MAR03147,0.0,0.0
MAR03148,0.0,0.0
MAR03149,0.0,-4.387213091602132e-12
MAR03150,0.0,1.2584598078896295e-12
MAR03151,0.0,-5.621772622996217e-12
MAR03152,0.0,0.0
MAR03153,0.0,-5.621772622996216e-12
MAR03154,0.0,0.0
MAR03155,0.0,0.0
MAR03156,0.0,-1.3119028509443356e-11
MAR03157,0.0,2.636282997141723e-12
MAR03158,0.0,4.029769114360307e-12
MAR03159,0.0,0.0
MAR03160,0.0,4.029769114360307e-12
MAR03161,0.0,0.0
MAR03162,0.0,0.0
MAR03163,0.0,3.513489828501822e-12
MAR03164,2.5233538487225768e-14,3.1982005039818578e-12
MAR03165,0.0,0.0
MAR03166,-2.9231476397781513e-13,1.1742825927399985e-12
MAR03167,0.0,1000.0
MAR03168,-1000.0000000000002,1000.000000000001
MAR03169,0.0,0.0
MAR03170,-9.257710756960784e-13,1.315966671814507e-11
MAR03171,-1.024111296306738e-12,2.5380493404908077e-12
MAR03172,-1.0241112963067378e-12,2.5380493404908077e-12
MAR03173,-1.0241112963067376e-12,2.5380493404908073e-12
MAR03174,-1.0241112963067382e-12,2.5380604845389508e-12
MAR03175,-1.0241112963067378e-12,2.9625553080427635e-12
MAR03176,-1.0241112963067376e-12,2.962555308042763e-12
MAR03177,-1.0241112963067376e-12,2.9625553080427635e-12
MAR03178,0.0,1.0261475882931901e-12
MAR03179,0.0,-3.981985920145225e-13
MAR03180,0.0,-3.981985920145224e-13
MAR03181,0.0,-3.981985920145224e-13
MAR03182,0.0,-3.981706807572224e-13
MAR03183,0.0,-3.346779557480946e-13
MAR03184,0.0,-3.3467795574809466e-13
MAR03185,0.0,-3.3467795574809466e-13
MAR03186,0.0,-3.8097843349140976e-13
MAR03187,0.0,-2.404770502772413e-12
MAR03188,0.0,-2.404770502772413e-12
MAR03189,0.0,-2.404770502772413e-12
MAR03190,0.0,-2.4047705027724133e-12
MAR03191,0.0,-2.4047705027724137e-12
MAR03192,0.0,-2.4047705027724133e-12
MAR03193,0.0,-2.4047705027724133e-12
MAR03194,0.0,-2.4047705027724133e-12
MAR03195,0.0,-2.4047705027724137e-12
MAR03196,0.0,-2.4047705027724133e-12
MAR03197,0.0,-2.4047705027724133e-12
MAR03198,0.0,-2.4047705027724133e-12
MAR03199,0.0,-2.4047705027724137e-12
MAR03200,0.0,-2.4047705027724133e-12
MAR03201,0.0,-2.4047705027724133e-12
MAR03202,1.2165444022433098e-15,-2.4047705027724133e-12
MAR03203,0.0,-2.4047705027724137e-12
MAR03204,0.0,-2.4047705027724133e-12
MAR03205,0.0,-2.4047705027724133e-12
MAR03206,-3.9524688340213586e-13,-4.987079942226219e-13
MAR03207,0.0,0.0
MAR03208,0.0,7.339504778630116e-12
MAR03209,-1000.0,999.9999999999977
MAR03210,-1000.0,1000.0
MAR03212,0.0,2.2820523581788624e-11
MAR03213,0.0,6.94892521586776e-13
MAR03214,-1000.0,999.9999999999995
MAR03215,0.0,4.028168177694506e-11
MAR03216,0.0,2.961239927201251e-12
MAR03217,0.0,0.0
MAR03218,0.0,1.1182598470715638e-11
MAR03219,0.0,5.311674146282095e-12
MAR03220,0.0,5.311674146282094e-12
MAR03221,0.0,5.311674146282094e-12
MAR03222,0.0,5.926678195011765e-12
MAR03223,0.0,1.1142567462590095e-11
MAR03224,0.0,1.1142567462590095e-11
MAR03225,0.0,1.1142567462590095e-11
MAR03226,-1.1234809678649409e-30,2.1374332132895964e-11
MAR03227,0.0,1.4817768856913e-11
MAR03228,0.0,1.4817768856913e-11
MAR03229,0.0,5.997117716327175e-12
MAR03230,0.0,9.585661107776144e-12
MAR03231,0.0,5.3724204666635095e-12
MAR03232,0.0,5.372420466663509e-12
MAR03233,0.0,5.372420466663509e-12
MAR03234,-1.1044026279393597e-15,5.37215417533066e-12
MAR03235,-1.1823305695290103e-15,5.3721541753306585e-12
MAR03236,-1.1823305695290103e-15,5.372154175330658e-12
MAR03237,-1.1823305695290101e-15,5.372154175330658e-12
MAR03238,0.0,5.3876400470650896e-12
MAR03239,-5.6195846838913184e-12,4.47776426059215e-16
MAR03240,-1.413767803165876e-12,2.437273306405042e-11
MAR03241,-2.4571396259369965e-12,1.1453210391792372e-11
MAR03242,-2.457139625936996e-12,1.145321039179237e-11
MAR03243,-2.4571396259369957e-12,1.1453210391792368e-11
MAR03244,0.0,1.1450028205970952e-11
MAR03245,0.0,1.0174686257626018e-11
MAR03246,0.0,1.0174686257626018e-11
MAR03247,0.0,1.017468625762602e-11
MAR03248,0.0,0.0
MAR03249,0.0,1.3103796490045004e-11
MAR03250,0.0,1.4134641116008515e-12
MAR03251,0.0,0.0
MAR03252,0.0,2.2475778306354676e-12
MAR03253,0.0,0.0
MAR03254,0.0,2.2475778306354676e-12
MAR03255,0.0,1000.0
MAR03256,0.0,2.5965588893216474e-12
MAR03257,0.0,0.0
MAR03258,-5.447651911798791e-16,3.452232841732302e-12
MAR03259,-1000.0000000000003,999.9999999999965
MAR03260,-3.7952800327996835e-15,-5.395661491822729e-11
MAR03261,0.0,3.1219502949512717e-13
MAR03262,-6.251795800175662e-16,8.219825774402588e-13
MAR03263,0.0,0.0
MAR03264,-6.251795800175662e-16,2.803148093283974e-12
MAR03265,0.0,3.19093477228066e-10
MAR03266,0.0,0.0
MAR03267,0.0,0.0
MAR03268,0.0,0.0
MAR03269,0.0,0.0
MAR03270,0.0,0.0
MAR03271,0.0,0.0
MAR03272,-1.3956013370097919e-12,2.5885324776692985e-15
MAR03273,0.0,1.736512442136392e-11
MAR03274,0.0,0.0
MAR03275,0.0,2.4809164249885196e-11
MAR03276,0.0,7.475391468133912e-12
MAR03277,0.0,1.3156233724960458e-11
MAR03278,0.0,8.457109900201785e-12
MAR03279,0.0,8.457109900201786e-12
MAR03280,0.0,8.457109900201786e-12
MAR03281,1.3838463913858882e-15,3.5322189578364578e-12
MAR03282,0.0,1.7670391795346904e-12
MAR03283,0.0,1.7670391795346904e-12
MAR03284,0.0,1.7670391795346908e-12
MAR03285,0.0,1.767039179534691e-12
MAR03286,0.0,1.7670391795346908e-12
MAR03287,0.0,1.767039179534691e-12
MAR03288,0.0,1.7670391795346908e-12
MAR03289,0.0,4.802806252965687e-13
MAR03290,0.0,5.425372781851991e-12
MAR03291,0.0,0.0
MAR03292,0.0,-5.27429519584516e-12
MAR03293,0.0,-5.274295195845161e-12
MAR03294,0.0,-5.274295195845161e-12
MAR03295,0.0,0.0
MAR03297,0.0,0.0
MAR03298,8.140080174039647e-13,-2.916119812377578e-14
MAR03299,0.0,0.0
MAR03300,0.0,0.0
MAR03302,0.0,-7.887753164962757e-14
MAR03303,0.0,5.2959271424218055e-11
MAR03304,0.0,-8.8054125837989e-12
MAR03305,0.0,1.4557818050660753e-13
MAR03307,0.0,1.4557818050660753e-13
MAR03308,0.0,0.0
MAR03309,0.0,1.455781805066075e-13
MAR03310,0.0,1.455781805066075e-13
MAR03312,0.0,1.4557818050660753e-13
MAR03313,0.0,0.0
MAR03314,0.0,1.455781805066075e-13
MAR03315,0.0,1.455781805066075e-13
MAR03316,0.0,1.455781805066075e-13
MAR03317,0.0,1.455781805066075e-13
MAR03318,0.0,0.0
MAR03319,0.0,1.455781805066075e-13
MAR03320,0.0,1.455781805066075e-13
MAR03321,0.0,3.4229805336304586e-13
MAR03323,-3.2588158516870527e-12,1.1453878314729755e-11
MAR03324,0.0,0.0
MAR03325,0.0,-2.475607180412087e-27
MAR03326,0.0,1.9577976431794312e-12
MAR03327,0.0,3.904128408605712e-12
MAR03328,0.0,3.904128408605712e-12
MAR03329,0.0,3.904128408605712e-12
MAR03330,0.0,6.00642640959402e-12
MAR03331,0.0,5.9281022778428815e-12
MAR03332,0.0,5.928102277842882e-12
MAR03333,0.0,5.928102277842881e-12
MAR03334,0.0,5.928102277842881e-12
MAR03335,0.0,5.9281022778428815e-12
MAR03336,0.0,5.928102277842881e-12
MAR03337,0.0,5.928102277842881e-12
MAR03338,0.0,5.928102277842881e-12
MAR03339,0.0,5.9281022778428815e-12
MAR03340,0.0,5.9281022778428815e-12
MAR03341,0.0,5.9281022778428815e-12
MAR03342,0.0,5.832520394945375e-12
MAR03343,0.0,5.0475494713129155e-12
MAR03344,0.0,5.047549471312915e-12
MAR03345,0.0,5.047549471312915e-12
MAR03346,0.0,5.047549471312915e-12
MAR03347,0.0,5.047549471312915e-12
MAR03348,0.0,5.047549471312915e-12
MAR03349,0.0,5.047549471312914e-12
MAR03350,0.0,5.047549471312914e-12
MAR03351,0.0,5.047549471312915e-12
MAR03352,0.0,5.0475494713129155e-12
MAR03353,0.0,5.047549471312915e-12
MAR03354,0.0,7.134508222874252e-12
MAR03355,-1.3387952016892456e-12,0.0
MAR03356,0.0,5.659617101685033e-12
MAR03357,0.0,7.138801684556114e-12
MAR03358,0.0,7.138801684556114e-12
MAR03359,0.0,7.138801684556114e-12
MAR03360,0.0,7.138801684556114e-12
MAR03361,0.0,7.138801684556113e-12
MAR03362,0.0,7.1388016845561135e-12
MAR03363,0.0,7.138801684556114e-12
MAR03365,0.0,7.138801684556115e-12
MAR03366,0.0,1.836018722085849e-11
MAR03367,0.0,9.515760298565706e-12
MAR03368,0.0,9.098021382301566e-12
MAR03370,0.0,9.098021382301566e-12
MAR03371,0.0,3.396215049541502e-11
MAR03372,0.0,8.02069085592936e-12
MAR03373,0.0,8.861265139983651e-12
MAR03374,0.0,1.9849304573962122e-11
MAR03375,-2.5083759386263194e-12,0.0
MAR03376,0.0,1.4054222942954779e-11
MAR03377,0.0,1.4054222942954779e-11
MAR03378,-5.359646307140631e-12,3.969863238151559e-14
MAR03379,-9.95030043087843e-13,3.3739667005346254e-12
MAR03380,0.0,2.8105522353311705e-12
MAR03381,0.0,2.810552235331171e-12
MAR03382,0.0,1.5140272020763365e-11
MAR03383,0.0,1.5030543420953108e-11
MAR03384,0.0,0.0
MAR03385,0.0,0.0
MAR03386,-1000.0,0.0
MAR03387,0.0,2.524201422073811e-11
MAR03388,0.0,0.0
MAR03389,0.0,0.0
MAR03390,0.0,0.0
MAR03391,0.0,0.0
MAR03392,0.0,0.0
MAR03393,0.0,0.0
MAR03394,0.0,0.0
MAR03395,0.0,1.0195244641304295e-11
MAR03396,-2.3589216651183253e-16,5.04059316647715e-12
MAR03397,-4.614442163311871e-16,6.1195118163815526e-12
MAR03398,0.0,2.8334784903046727e-12
MAR03399,0.0,1.7931700608316515e-11
MAR03400,0.0,0.0
MAR03401,0.0,8.176765954994459e-12
MAR03402,0.0,8.176765954994459e-12
MAR03403,0.0,3.548447650045244e-12
MAR03404,0.0,7.29830772375122e-12
MAR03405,0.0,7.29830772375122e-12
MAR03406,0.0,2.82352936318546e-12
MAR03407,0.0,3.957748905398392e-12
MAR03408,0.0,2.685528872651778e-12
MAR03409,0.0,1.013977452715532e-13
MAR03410,0.0,1.7127684180621315e-12
MAR03411,0.0,4.170517746916817e-12
MAR03412,0.0,0.0
MAR03413,0.0,1.7834124652054573e-12
MAR03414,3.6356484045957035e-16,8.334665451220281e-13
MAR03415,0.0,0.0
MAR03416,-4.469642584162447e-16,4.747037122928098e-13
MAR03417,0.0,0.0
MAR03418,0.0,0.0
MAR03419,0.0,0.0
MAR03420,-2.4831431677938446e-13,3.295942684094742e-13
MAR03421,0.0,6.488497518912737e-13
MAR03423,0.0,9.10323161425818e-13
MAR03424,-9.793989145632273e-16,7.759230402265463e-13
MAR03425,0.0,5.5369006709778984e-12
MAR03427,0.0,2.3700083808014746e-12
MAR03428,0.0,2.3453081635657103e-12
MAR03429,0.0,5.157119005994711e-12
MAR03430,0.0,2.314680872883821e-12
MAR03431,0.0,1.7807711747135798e-12
MAR03432,-5.889895975937594e-16,1.2496416925043224e-12
MAR03433,0.0,-7.648701569638371e-13
MAR03434,0.0,0.0
MAR03435,0.0,0.0
MAR03436,0.0,0.0
MAR03437,-1000.0,1000.0000000000042
MAR03438,-1000.0,1000.0
MAR03439,0.0,6.082506044007713e-12
MAR03440,0.0,3.094508975515111e-28
MAR03442,8.878192547600664e-13,6.688437242049028e-12
MAR03443,0.0,0.0
MAR03444,0.0,1.6916126427291433e-11
MAR03445,0.0,0.0
MAR03446,0.0,1.7501765926932296e-11
MAR03447,0.0,1.75017659269323e-11
MAR03448,-4.689097888889994e-12,0.0
MAR03449,0.0,0.0
MAR03450,0.0,0.0
MAR03451,0.0,0.0
MAR03452,0.0,-2.5270680602652958e-12
MAR03453,0.0,1.8576114158644115e-12
MAR03454,0.0,1.857611415864411e-12
MAR03455,-8.309031035476728e-13,8.072470381628081e-13
MAR03456,0.0,1.8021183357383074e-13
MAR03457,0.0,1.2280246103517513e-12
MAR03458,0.0,1.2280246103517513e-12
MAR03459,0.0,0.0
MAR03460,0.0,0.0
MAR03461,0.0,0.0
MAR03462,0.0,0.0
MAR03463,0.0,0.0
MAR03464,0.0,0.0
MAR03465,0.0,0.0
MAR03466,0.0,0.0
MAR03467,0.0,0.0
MAR03468,0.0,0.0
MAR03469,2.2048427339817638e-28,-4.7914873444931e-13
MAR03470,-2.9635337729348295e-28,-4.083619562851329e-28
MAR03471,0.0,0.0
MAR03472,0.0,0.0
MAR03473,-1000.0,1000.0
MAR03474,0.0,0.0
MAR03475,0.0,20.00000000010172
MAR03476,0.0,0.0
MAR03477,0.0,0.0
MAR03478,0.0,0.0
MAR03479,3.6185830654958716e-14,1.8138157362075115e-12
MAR03480,0.0,8.962431456186142e-12
MAR03481,0.0,9.10544884742727e-12
MAR03482,0.0,1.5670548212086956e-11
MAR03483,-4.128738753568669e-12,1.460657940226098e-13
