reaction_id,reaction_name,subsystem,gene_association,modulation_fraction,remaining_capacity_fraction,baseline_flux,modulated_flux,feasible,solver_status,objective_value,runtime,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,condition,state_method,mod_method,model
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.0,1.0,20.0,19.999999999999996,True,optimal,30.0,1.114098072052002,29.999999999999993,2.9999999999999987,14.999999999999996,0.4999999999999998,10.000000000000002,2.0,16.000000000000284,0.533333333333343,370.00000000001717,oxygen_limited,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.1,0.9,20.0,18.200000000000177,True,optimal,28.200000000000184,1.1897170543670654,26.400000000000517,2.640000000000051,13.200000000000259,0.4400000000000085,10.000000000000002,2.0,16.000000000000284,0.606060606060605,362.8000000000103,oxygen_limited,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.25,0.75,20.0,15.166666666666814,True,optimal,25.16666666666681,1.3269953727722168,20.333333333333453,2.033333333333345,10.166666666666726,0.3388888888888909,10.0,2.0,16.00000000000028,0.7868852459016485,350.6666666666729,oxygen_limited,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.5,0.5,20.0,10.111111111111208,True,optimal,20.111111111111217,1.2286672592163086,10.222222222222431,1.022222222222243,5.1111111111112155,0.17037037037037386,10.0,2.0,16.000000000000284,1.5652173913043437,330.444444444449,oxygen_limited,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.75,0.25,20.0,5.055555555555604,True,optimal,15.055555555555605,1.6763825416564941,0.11111111111131837,0.011111111111131835,0.055555555555659185,0.0018518518518553058,10.000000000000002,2.0,16.00000000000029,143.999999999734,310.22222222222837,oxygen_limited,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,0.9,0.09999999999999998,20.0,2.0222222222222412,True,optimal,12.022222222222243,1.3311126232147217,0.0,0.0,0.0,0.0,7.022222222222218,2.0,10.04444444444476,10044444444.44476,241.51111111111274,oxygen_limited,moma_linear,fva_informed,human2
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),,ENSG00000074800 or ENSG00000108515 or ENSG00000111674,1.0,0.0,20.0,0.0,True,optimal,10.000000000000002,1.3477697372436523,0.0,0.0,0.0,0.0,4.999999999999852,2.0,6.000000000000128,6000000000.000128,195.00000000000466,oxygen_limited,moma_linear,fva_informed,human2
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,ENSG00000164708 or ENSG00000171314 or ENSG00000172331 or ENSG00000226784,0.0,1.0,-19.999999999999996,-19.999999999999996,True,optimal,29.999999999999975,1.615870714187622,29.999999999999993,2.9999999999999982,14.999999999999996,0.4999999999999997,10.000000000000004,2.0,16.000000000000284,0.533333333333343,370.0000000000103,oxygen_limited,moma_linear,fva_informed,human2
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,ENSG00000164708 or ENSG00000171314 or ENSG00000172331 or ENSG00000226784,0.1,0.9,-19.999999999999996,-18.200000000000003,True,optimal,28.2,1.6603941917419434,28.199999999999964,2.819999999999996,14.099999999999982,0.4699999999999993,10.000000000000002,2.0,16.000000000000274,0.5673758865248332,379.0000000000016,oxygen_limited,moma_linear,fva_informed,human2
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",,ENSG00000164708 or ENSG00000171314 or ENSG00000172331 or ENSG00000226784,0.25,0.75,-19.999999999999996,-15.166666666666668,True,optimal,25.166666666666668,1.360489845275879,22.75000000000024,2.2750000000000243,11.37500000000012,0.3791666666666707,10.0,2.0,16.000000000000284,0.7032967032967083,370.0000000000085,oxygen_limited,moma_linear,fva_informed,human2
