Variable,OR,95% CI lower,95% CI upper,P-value
twin,3.46628952335907,0.802338562566516,14.97517833533367,0.09591394980898872
年齢(歳),0.9829371162042625,0.8604959666818475,1.1228005845716806,0.7998437739930017
BMI,1.0056910279350693,0.9785250029008594,1.0336112420947194,0.6846150711026392
GA_weeks,0.9707140866363221,0.6624252172388376,1.4224788149247758,0.8788283897271985
emergency,0.1534901725780864,0.01596369860805499,1.4758004179659963,0.10460469647140973
hypotension,1.0642682688743477,0.28061291165065805,4.036403533501287,0.9270323372812705
