country,iso3,year,rgdpna,rnna,emp,avh,hc,labsh,csh_i,delta
Australia,AUS,1977,372870.84375,1749236.875,6.014011859893799,1906.007695898245,3.1378087997436523,0.7000945210456848,0.2619503736495971,0.025668678805232
Australia,AUS,1978,387947.84375,1815138.625,6.031926155090332,1906.8548104297552,3.162793159484864,0.6826691627502441,0.2888150513172149,0.0255990661680698
Australia,AUS,1979,399719.125,1879406.25,6.111774444580078,1912.2551655681336,3.187976598739624,0.6714571118354797,0.2832970917224884,0.0255908221006393
Australia,AUS,1980,413060.8125,1955963.25,6.277514457702637,1909.762827310066,3.21336030960083,0.6723040342330933,0.3060787320137024,0.0256406664848327
Australia,AUS,1981,426809.28125,2036510.875,6.3563432693481445,1894.8094482427784,3.232604742050171,0.6774827241897583,0.3192168474197387,0.0257762297987937
Australia,AUS,1982,417332.125,2096157.5,6.340231418609619,1870.6583170695112,3.251964807510376,0.6757407188415527,0.2784320116043091,0.0259079337120056
Australia,AUS,1983,436451.34375,2159113.5,6.241293907165527,1857.0141304391404,3.2714405059814453,0.6460069417953491,0.2890216410160064,0.0260119270533323
Australia,AUS,1984,459362.125,2231465.25,6.4583821296691895,1878.1584611765384,3.291033267974853,0.6445949077606201,0.3023984134197235,0.0261486284434795
Australia,AUS,1985,477909.0,2307840.75,6.681814670562744,1869.260236163572,3.310742855072021,0.6417880654335022,0.3049342930316925,0.0263093523681163
Australia,AUS,1986,490101.28125,2379035.25,6.977031707763672,1873.874479024072,3.330570697784424,0.6319421529769897,0.2876111567020416,0.0264468044042587
Australia,AUS,1987,518249.65625,2455715.75,7.141334533691406,1871.6334166372408,3.3505172729492188,0.6131898760795593,0.2951051294803619,0.0265682805329561
Australia,AUS,1988,538260.1875,2542290.75,7.41216230392456,1867.8535516565776,3.370583295822144,0.609080970287323,0.3126616775989532,0.0267164856195449
Australia,AUS,1989,557481.5,2623138.25,7.722003936767578,1877.780871203877,3.390769720077514,0.6184666752815247,0.3029987812042236,0.0268701314926147
Australia,AUS,1990,555263.6875,2681587.25,7.845483779907227,1863.9597606640432,3.411076784133911,0.6260086894035339,0.2528765201568603,0.0269463695585727
Australia,AUS,1991,557552.375,2730229.0,7.674020290374756,1850.4849851871825,3.4236228466033936,0.6173111200332642,0.244279533624649,0.0269080158323049
Australia,AUS,1992,580021.25,2787501.5,7.635434627532959,1846.5440602020888,3.4362151622772217,0.6072757840156555,0.2523581981658935,0.0268643032759428
Australia,AUS,1993,603128.6875,2851110.75,7.667202949523926,1863.784511139976,3.4488537311553955,0.6013396382331848,0.2644470036029815,0.0268819946795701
Australia,AUS,1994,626275.25,2928326.5,7.922579765319824,1869.9487517217176,3.461538791656494,0.6040753722190857,0.2772671580314636,0.0269742868840694
Australia,AUS,1995,650565.875,3003836.75,8.21547794342041,1870.329577799448,3.4742705821990967,0.607523500919342,0.260044127702713,0.0271463356912136
Australia,AUS,1996,676370.8125,3084520.0,8.321126937866211,1863.822992076296,3.4870493412017822,0.6179584264755249,0.2596422433853149,0.0273916088044643
Australia,AUS,1997,707326.1875,3176206.0,8.382689476013184,1861.0985084276329,3.499874830245972,0.6118475794792175,0.2661440968513489,0.0276996120810508
Australia,AUS,1998,743213.0625,3270319.75,8.528651237487793,1846.6295588496605,3.5127477645874023,0.613369345664978,0.2701761722564697,0.0279900673776865
Australia,AUS,1999,772444.6875,3372220.25,8.681078910827637,1848.475002863224,3.525667667388916,0.6050320267677307,0.271564781665802,0.0282585155218839
Australia,AUS,2000,787359.5,3447296.25,8.902647018432617,1847.4800680912945,3.538635492324829,0.6065460443496704,0.2433539927005767,0.0284770056605339
Australia,AUS,2001,818864.9375,3535373.75,9.011887550354004,1814.12893219708,3.5275118350982666,0.6081547141075134,0.2558875679969787,0.0287211313843727
Australia,AUS,2002,843315.6875,3641812.25,9.18527889251709,1808.121110285796,3.516423463821411,0.6008172631263733,0.2769068777561188,0.0290510114282369
Australia,AUS,2003,877516.0,3758247.0,9.398048400878906,1801.574335876027,3.5053696632385254,0.60151207447052,0.2937642633914947,0.0294058676809072
Australia,AUS,2004,905633.9375,3877956.0,9.560890197753906,1799.364187000947,3.4943506717681885,0.6032440066337585,0.3007344305515289,0.0298085249960422
Australia,AUS,2005,930942.25,4008179.5,9.91147232055664,1797.0736019002306,3.4833664894104004,0.5930346250534058,0.2982873022556305,0.0303025320172309
Australia,AUS,2006,966729.75,4140419.5,10.164608001708984,1786.9062929171284,3.472416639328003,0.5880502462387085,0.2966354787349701,0.030837245285511
Australia,AUS,2007,1002092.3125,4285070.0,10.489001274108888,1786.2519953335295,3.461501359939575,0.5933364629745483,0.3028333783149719,0.0314066857099533
Australia,AUS,2008,1021502.75,4423625.5,10.757757186889648,1786.4765795004903,3.450620174407959,0.5691140294075012,0.2783043384552002,0.0319709107279777
Australia,AUS,2009,1042621.5,4558908.5,10.853535652160645,1757.9603951166655,3.4397735595703125,0.5771031379699707,0.2688660025596618,0.0324100218713283
Australia,AUS,2010,1068298.625,4695263.5,11.121260643005373,1763.3227871291754,3.4289608001708984,0.5749547481536865,0.2503662407398224,0.0327527746558189
Australia,AUS,2011,1110156.375,4857273.0,11.326355934143066,1765.2895469442872,3.442167043685913,0.5754212737083435,0.2531035244464874,0.0331274271011352
Australia,AUS,2012,1138852.875,5021089.5,11.449159622192385,1757.2184503263384,3.4554243087768555,0.5824652910232544,0.2682176232337951,0.0334946401417255
Australia,AUS,2013,1167701.25,5171784.5,11.553935050964355,1756.289630422355,3.4687328338623047,0.5820971727371216,0.2865217328071594,0.0336571708321571
Australia,AUS,2014,1193304.875,5305442.0,11.66723918914795,1746.4962390251244,3.4820923805236816,0.5960260033607483,0.2848248779773712,0.0336108803749084
Australia,AUS,2015,1226367.125,5423688.0,11.908493041992188,1746.483472454062,3.4955034255981445,0.6040282845497131,0.2618831992149353,0.0334710702300071
Australia,AUS,2016,1254581.0,5537518.0,12.07155418395996,1736.0810643034165,3.5089662075042725,0.5838769674301147,0.2431427091360092,0.0332984551787376
Australia,AUS,2017,1291582.25,5662376.5,12.324088096618652,1736.800304129141,3.522480726242065,0.579755961894989,0.2356752902269363,0.0332003124058246
Australia,AUS,2018,1319492.875,5778187.5,12.619437217712402,1729.3420631214626,3.5360474586486816,0.5716451406478882,0.2179260104894638,0.0331992618739604
Australia,AUS,2019,1315734.25,5882240.5,12.863174438476562,1726.797659012843,3.549666166305542,0.5716451406478882,0.206068217754364,0.033249694854021
Austria,AUT,1950,56946.1484375,263725.125,2.934920310974121,2085.6695531212813,2.552640438079834,0.6329604387283325,0.1923127621412277,0.0309599637985229
Austria,AUT,1951,60474.61328125,275235.78125,2.99060606956482,2083.015656403521,2.5370359420776367,0.6329604387283325,0.2257644236087799,0.032378677278757
Austria,AUT,1952,60239.30078125,281373.125,2.9235219955444336,2080.365136619454,2.52152681350708,0.6329604387283325,0.178741917014122,0.0333299972116947
Austria,AUT,1953,62218.33203125,283039.75,2.891931533813477,2077.717989472124,2.506112575531006,0.6329604387283325,0.1296738088130951,0.0333174616098403
Austria,AUT,1954,67352.9375,289468.375,2.976327657699585,2075.0742106700404,2.4907925128936768,0.6329604387283325,0.160077154636383,0.0331529080867767
Austria,AUT,1955,75065.1171875,302844.34375,3.126478910446167,2072.4337959271747,2.4755661487579346,0.6329604387283325,0.2009387165307998,0.0336839258670806
Austria,AUT,1956,79692.4140625,313487.96875,3.2218010425567627,2069.7967409629514,2.4610722064971924,0.6329604387283325,0.1773930042982101,0.0342834144830703
Austria,AUT,1957,84319.7109375,325074.46875,3.295096635818481,2067.163041502242,2.446663379669189,0.6329604387283325,0.1810485422611236,0.0345560051500797
Austria,AUT,1958,87404.578125,336109.84375,3.321739912033081,2064.5326932753574,2.4323387145996094,0.6329604387283325,0.1750434637069702,0.0347670316696167
Austria,AUT,1959,89975.296875,347542.625,3.371424674987793,2061.9056920180424,2.418097972869873,0.6329604387283325,0.1780533492565155,0.0349215008318424
Austria,AUT,1960,98201.6171875,366649.78125,3.4404282569885254,2059.2820334714675,2.4039406776428223,0.6329604387283325,0.2159087061882019,0.0354400165379047
Austria,AUT,1961,103343.0546875,386315.90625,3.4592981338500977,2046.629755627751,2.4269816875457764,0.6329604387283325,0.2051034867763519,0.036129642277956
Austria,AUT,1962,105399.6328125,403376.21875,3.443099021911621,2034.055213680348,2.4502434730529785,0.6329604387283325,0.184987187385559,0.0364541672170162
Austria,AUT,1963,110026.9375,420514.59375,3.4195337295532227,2021.5579300180605,2.47372841835022,0.6329604387283325,0.1842510849237442,0.0365337990224361
Austria,AUT,1964,116710.8203125,443398.34375,3.413850784301758,2009.137429964146,2.4974381923675537,0.6329604387283325,0.2086236625909805,0.0366136543452739
Austria,AUT,1965,119795.671875,466084.375,3.3909006118774414,1996.793241758286,2.5213754177093506,0.6329604387283325,0.2059553861618042,0.036764170974493
Austria,AUT,1966,126479.5625,492994.40625,3.36274528503418,1984.5248965386693,2.545542001724243,0.6329604387283325,0.2188304364681244,0.0369744263589382
Austria,AUT,1967,130592.7265625,517659.3125,3.3079288005828857,1972.331928324183,2.5666821002960205,0.6329604387283325,0.205301284790039,0.0370128117501735
Austria,AUT,1968,136248.3125,543625.8125,3.264507293701172,1960.2138739967124,2.583219289779663,0.6329604387283325,0.2050582319498062,0.0368444398045539
Austria,AUT,1969,144988.765625,571795.0625,3.258476972579956,1948.170273283552,2.599862813949585,0.6329604387283325,0.209772989153862,0.0367332100868225
Austria,AUT,1970,155271.640625,606366.125,3.265043258666992,1890.137419187865,2.6166138648986816,0.6329604387283325,0.2299500852823257,0.0368921495974063
Austria,AUT,1971,163210.890625,647546.0625,3.30112624168396,1885.2879642683104,2.633699417114258,0.6329604387283325,0.227338433265686,0.0373165756464004
Austria,AUT,1972,173342.796875,694442.4375,3.319701910018921,1905.7499210543829,2.650897026062012,0.6329604387283325,0.2368466407060623,0.0379081591963768
Austria,AUT,1973,181814.5625,739066.3125,3.358950614929199,1900.7312997332072,2.6682064533233643,0.6329604387283325,0.2503376305103302,0.0380952768027782
Austria,AUT,1974,188984.90625,784420.4375,3.4054317474365234,1978.6624548216928,2.685628890991211,0.6329604387283325,0.2580823004245758,0.0378634482622146
Austria,AUT,1975,188300.1875,823614.625,3.394333839416504,1903.971649817364,2.703165292739868,0.6329604387283325,0.2308439016342163,0.0375928543508052
Austria,AUT,1976,196918.71875,863865.0,3.413128137588501,1898.0423832600304,2.720816373825073,0.6329604387283325,0.2503221333026886,0.0374193266034126
Austria,AUT,1977,206922.125,909277.5625,3.4514482021331787,1904.783096738778,2.7385823726654053,0.6329604387283325,0.2635678648948669,0.0374755002558231
Austria,AUT,1978,206486.234375,947241.3125,3.4674768447875977,1844.06757333888,2.75646448135376,0.6329604387283325,0.2385873049497604,0.0373873859643936
Austria,AUT,1979,217547.09375,988585.125,3.483715772628784,1876.680397494756,2.774463415145874,0.6329604387283325,0.2693283259868622,0.0372350439429283
Austria,AUT,1980,221313.890625,1030851.4375,3.5117297172546387,1881.0353852307107,2.7925798892974854,0.6329604387283325,0.2695941925048828,0.037266306579113
Austria,AUT,1981,220994.546875,1070817.0,3.488420963287353,1819.1412239725896,2.8093748092651367,0.6329604387283325,0.2658858597278595,0.0373030044138431
Austria,AUT,1982,225439.296875,1101891.75,3.4352171421051025,1835.118889319159,2.8262710571289062,0.6329604387283325,0.2574622631072998,0.0371374674141407
Austria,AUT,1983,232141.796875,1131752.875,3.422595977783203,1829.9122813501244,2.843268871307373,0.6329604387283325,0.2519161701202392,0.0368097610771656
Austria,AUT,1984,232260.859375,1160287.375,3.42087197303772,1825.9255298415096,2.860368728637696,0.6329604387283325,0.2780549824237823,0.0365280620753765
Austria,AUT,1985,238064.296875,1192381.25,3.431707859039306,1821.530300974057,2.877571582794189,0.6329604387283325,0.3030100762844085,0.0363880135118961
Austria,AUT,1986,243543.09375,1224597.125,3.4427802562713623,1820.710972276033,2.8948776721954346,0.6329604387283325,0.2962542772293091,0.0363578721880912
Austria,AUT,1987,246848.375,1258929.25,3.442195177078247,1808.7162521787484,2.912288188934326,0.6329604387283325,0.3021997213363647,0.0363686233758926
Austria,AUT,1988,254984.21875,1297719.25,3.4713706970214844,1812.131248954785,2.9298031330108643,0.6329604387283325,0.3197200894355774,0.0364444442093372
Austria,AUT,1989,264895.625,1338790.75,3.51585054397583,1825.243228733994,2.9474236965179443,0.6329604387283325,0.3245708644390106,0.0366303287446498
Austria,AUT,1990,276407.03125,1383012.375,3.5603413581848145,1826.0297782391108,2.9651498794555664,0.6329604387283325,0.3256728947162628,0.0369226150214672
Austria,AUT,1991,285919.9375,1432968.125,3.591025114059448,1836.444171343395,2.979998588562012,0.6329604387283325,0.3347733914852142,0.0372929312288761
Austria,AUT,1992,291905.75,1480647.25,3.594428539276123,1804.9313616325223,2.994921922683716,0.6329604387283325,0.3343363404273987,0.0375649854540824
Austria,AUT,1993,293443.5625,1524976.25,3.5733158588409424,1802.2981319687883,3.0099196434021,0.6329604387283325,0.3335614502429962,0.0375987291336059
Austria,AUT,1994,300492.40625,1573312.0,3.5837204456329346,1800.538069398797,3.0249929428100586,0.6329604387283325,0.3385606408119201,0.0375371277332305
Austria,AUT,1995,308509.5,1619981.0,3.5849545001983643,1774.4363878643928,3.0401413440704346,0.6329604387283325,0.3506988883018493,0.0374955162405967
Austria,AUT,1996,315758.03125,1669558.0,3.60650897026062,1807.270616788899,3.055365562438965,0.6215776801109314,0.3368754386901855,0.0375148057937622
Austria,AUT,1997,322368.75,1717707.75,3.635558843612671,1815.691955670728,3.0706663131713867,0.6111128926277161,0.3155796527862549,0.0376038327813148
Austria,AUT,1998,333914.125,1767982.625,3.672077178955078,1794.030506559538,3.086043357849121,0.6078951358795166,0.2974693179130554,0.0377715826034545
Austria,AUT,1999,345789.21875,1817126.625,3.7251980304718018,1797.97135268246,3.1014976501464844,0.6079160571098328,0.2933145463466644,0.0379982963204383
Austria,AUT,2000,357462.09375,1870413.5,3.759931087493897,1798.4322111761214,3.117029190063477,0.5963800549507141,0.2787889242172241,0.0383409187197685
Austria,AUT,2001,361991.78125,1918997.0,3.785838842391968,1785.4201480698043,3.1332309246063232,0.5884833931922913,0.2638559341430664,0.0387748554348945
Austria,AUT,2002,367970.25,1960784.375,3.780693769454956,1782.8479401224863,3.1495168209075928,0.5840048789978027,0.2465382218360901,0.0391325466334819
Austria,AUT,2003,371434.5625,2005640.75,3.8061585426330566,1773.9778545002273,3.1658871173858643,0.5830804705619812,0.2596373260021209,0.0394264981150627
Austria,AUT,2004,381593.75,2049323.25,3.825345754623413,1776.4658384768554,3.182343006134033,0.5726285576820374,0.2626934349536896,0.0396516472101211
Austria,AUT,2005,390156.96875,2091478.625,3.862365245819092,1752.4893490665909,3.1988840103149414,0.5636150240898132,0.2625294327735901,0.0398090407252311
Austria,AUT,2006,403633.15625,2133344.75,3.925628900527954,1735.6695333098182,3.215510845184326,0.5566283464431763,0.2607342302799225,0.0399650409817695
Austria,AUT,2007,418678.21875,2179840.5,3.9980716705322266,1724.7791403857225,3.232224702835083,0.5506866574287415,0.2718020975589752,0.0402158536016941
Austria,AUT,2008,424792.71875,2226509.75,4.075037002563477,1717.1951001802338,3.2490248680114746,0.5620856881141663,0.278337299823761,0.0405494160950183
Austria,AUT,2009,408801.0625,2260832.25,4.057965278625488,1673.0751075599262,3.265912771224976,0.5796678066253662,0.2698938548564911,0.0407762490212917
Austria,AUT,2010,416311.125,2290600.25,4.096951007843018,1665.843868420603,3.282888174057007,0.5764761567115784,0.2707279920578003,0.0409108288586139
Austria,AUT,2011,428479.03125,2326721.25,4.168144226074219,1671.6877905789354,3.293652296066284,0.5713401436805725,0.2934527397155761,0.0412109270691871
Austria,AUT,2012,431394.625,2361874.75,4.216424942016602,1647.8528759904498,3.304451942443848,0.5799303650856018,0.3038707971572876,0.0415711887180805
Austria,AUT,2013,431504.625,2396954.25,4.232905387878418,1632.067624538778,3.315286874771118,0.5847077369689941,0.3030600845813751,0.0419235788285732
Austria,AUT,2014,434358.0625,2429371.0,4.269143581390381,1621.5657644545647,3.326157331466675,0.5819423794746399,0.2912912666797638,0.0422559194266796
Austria,AUT,2015,438764.625,2463467.75,4.278239727020264,1605.2805480756217,3.3370633125305176,0.5787677764892578,0.2958094775676727,0.0425418764352798
Austria,AUT,2016,447493.59375,2501265.0,4.321228981018066,1618.2107787244922,3.3480052947998047,0.5798166990280151,0.3049000799655914,0.0429836995899677
Austria,AUT,2017,458231.5625,2542417.0,4.398534774780273,1608.1809674225103,3.358983039855957,0.5807642340660095,0.3128238320350647,0.0435591638088226
Austria,AUT,2018,470054.5,2586262.5,4.488481998443604,1612.6927480831005,3.3699967861175537,0.5838595032691956,0.3176307678222656,0.044162843376398
Austria,AUT,2019,476723.3125,2633034.5,4.550281047821045,1611.3742228330177,3.381046295166016,0.5838595032691956,0.3121857941150665,0.0447827354073524
Belgium,BEL,1950,84999.0546875,456594.28125,3.4585556983947754,2096.1490666468544,2.203547477722168,0.6446347236633301,0.2520881295204162,0.0367775075137615
Belgium,BEL,1951,88196.46875,466820.78125,3.455583572387696,2085.919417394585,2.2190542221069336,0.6446347236633301,0.2530422508716583,0.0369828194379806
Belgium,BEL,1952,90342.3671875,476635.03125,3.457593441009521,2075.739690986777,2.234670162200928,0.6446347236633301,0.2514665722846985,0.0371541902422905
Belgium,BEL,1953,93326.203125,487032.5,3.457587718963623,2065.60964378943,2.250396013259888,0.6446347236633301,0.2496182471513748,0.0373277999460697
Belgium,BEL,1954,97440.625,500510.1875,3.455043315887451,2055.529033357523,2.266232490539551,0.6446347236633301,0.2663140594959259,0.0376162640750408
Belgium,BEL,1955,100902.6875,512822.625,3.455277681350708,2045.4976184292227,2.2821805477142334,0.6446347236633301,0.250980943441391,0.0378849580883979
Belgium,BEL,1956,104080.484375,529105.0625,3.457733154296875,2035.5151589201016,2.287193298339844,0.6446347236633301,0.2819717228412628,0.0381595343351364
Belgium,BEL,1957,106104.453125,544286.9375,3.482290983200073,2025.5814159173965,2.2922170162200928,0.6446347236633301,0.2801608145236969,0.0384907200932502
Belgium,BEL,1958,105541.4375,553192.3125,3.444962739944458,2015.696151674288,2.29725193977356,0.6446347236633301,0.241750031709671,0.0385066159069538
Belgium,BEL,1959,109254.1953125,566580.5625,3.416476011276245,2005.8591296042096,2.302297592163086,0.6446347236633301,0.2711751461029053,0.0384541526436805
Belgium,BEL,1960,115497.296875,582730.75,3.495060682296753,1996.0701142751911,2.30735445022583,0.6446347236633301,0.290086418390274,0.0386307537555694
Belgium,BEL,1961,121345.265625,603815.1875,3.521248817443848,1984.229600879076,2.308828830718994,0.6446347236633301,0.2996794283390045,0.0389553606510162
Belgium,BEL,1962,127778.03125,625665.0625,3.575638771057129,1972.4593243731777,2.3103041648864746,0.6446347236633301,0.281366229057312,0.0394161567091941
Belgium,BEL,1963,133333.59375,646509.6875,3.6008193492889404,1960.758868118406,2.3117804527282715,0.6446347236633301,0.272967517375946,0.0397947654128074
Belgium,BEL,1964,142690.34375,676423.0625,3.652187585830689,1949.127817947136,2.3132574558258057,0.6446347236633301,0.3091437816619873,0.0399269610643386
Belgium,BEL,1965,147661.109375,704915.375,3.6662886142730713,1937.565762148547,2.314735651016236,0.6446347236633301,0.2969212234020233,0.0398663356900215
Belgium,BEL,1966,152047.09375,737259.5,3.679382562637329,1926.0722914540545,2.323425054550171,0.6446347236633301,0.3096362352371216,0.0398977696895599
Belgium,BEL,1967,157895.046875,768472.9375,3.663266897201538,1914.646999022816,2.332147121429444,0.6446347236633301,0.2953198254108429,0.0399510450661182
Belgium,BEL,1968,165205.015625,798755.4375,3.65923810005188,1903.289480427336,2.3409018516540527,0.6446347236633301,0.2827392518520355,0.0398669317364692
Belgium,BEL,1969,175438.9375,834218.5,3.7216858863830566,1891.999333639146,2.349689483642578,0.6446347236633301,0.2941360175609588,0.039892628788948
Belgium,BEL,1970,187134.875,873750.5,3.72470760345459,1880.776159014576,2.3585100173950195,0.6446347236633301,0.3044787645339966,0.0401030853390693
Belgium,BEL,1971,194158.09375,909879.375,3.749523162841797,1871.717158248662,2.374488115310669,0.6446347236633301,0.2902888655662536,0.0403546281158924
Belgium,BEL,1972,204362.34375,946188.125,3.738751649856568,1845.7231560509388,2.390574216842652,0.6446347236633301,0.2749581038951874,0.04059324786067
Belgium,BEL,1973,216874.078125,985314.9375,3.771435499191284,1818.9681537888755,2.406769275665283,0.6446347236633301,0.2915774881839752,0.0410756766796112
Belgium,BEL,1974,225981.984375,1027319.75,3.826558351516724,1788.8881512456917,2.4230740070343018,0.6446347236633301,0.3312773406505584,0.0417384728789329
Belgium,BEL,1975,222983.21875,1064260.75,3.7703299522399902,1778.8241503948072,2.4394893646240234,0.6446347236633301,0.2988348305225372,0.0422650277614593
Belgium,BEL,1976,235587.890625,1101326.0,3.7529146671295166,1780.3851505267855,2.465547800064087,0.6446347236633301,0.2995775043964386,0.0427799858152866
Belgium,BEL,1977,237062.984375,1136201.375,3.74206805229187,1754.3521483257653,2.49188494682312,0.6446347236633301,0.2967873513698578,0.0431990697979927
Belgium,BEL,1978,243800.125,1170869.625,3.749748706817627,1735.8991467656135,2.518503189086914,0.6446347236633301,0.2918508350849151,0.0435196459293365
Belgium,BEL,1979,249507.609375,1200847.0,3.787905216217041,1718.7871453188395,2.545405864715576,0.6446347236633301,0.2869628071784973,0.0437215603888034
Belgium,BEL,1980,260684.3125,1243484.5,3.784775257110596,1698.9741436437034,2.568467617034912,0.6446347236633301,0.32173752784729,0.043069552630186
Belgium,BEL,1981,259956.265625,1267920.75,3.717331171035767,1676.3321417293832,2.5871214866638184,0.6446347236633301,0.2752752304077148,0.041902806609869
Belgium,BEL,1982,261502.984375,1288657.75,3.67114520072937,1661.973140515368,2.6059107780456543,0.6446347236633301,0.2597060203552246,0.0409969724714756
Belgium,BEL,1983,262318.4375,1304760.75,3.6261990070343018,1667.9081410171564,2.6248369216918945,0.6446347236633301,0.2297765910625457,0.0402566120028495
Belgium,BEL,1984,268788.25,1322949.0,3.628385066986084,1691.8771430436711,2.643900156021118,0.6446347236633301,0.2538274526596069,0.039697840809822
Belgium,BEL,1985,273228.03125,1343943.125,3.648163795471192,1697.8721435505324,2.6631019115448,0.6446347236633301,0.2492808699607849,0.0392355434596538
Belgium,BEL,1986,278208.375,1366536.75,3.674398183822632,1677.896141861615,2.681828737258911,0.6367520689964294,0.2505431473255157,0.0388472713530063
Belgium,BEL,1987,284625.65625,1392264.0,3.703564167022705,1662.9191405953495,2.7006869316101074,0.6311901807785034,0.2639962434768677,0.0387297756969928
Belgium,BEL,1988,298069.125,1430482.5,3.7761893272399902,1650.9291395816272,2.7196781635284424,0.6161745190620422,0.292317271232605,0.0388450250029563
Belgium,BEL,1989,308409.65625,1477898.875,3.822038412094116,1641.9371388213774,2.738802671432495,0.611995279788971,0.3103419244289398,0.0392277315258979
Belgium,BEL,1990,318085.71875,1531867.875,3.861156940460205,1655.9281400042794,2.758061647415161,0.6189203858375549,0.3186853229999542,0.0398517698049545
Belgium,BEL,1991,323916.4375,1578221.375,3.872532844543457,1618.9741368799173,2.7838830947875977,0.6322707533836365,0.3033326268196106,0.0402816459536552
Belgium,BEL,1992,328874.5,1623948.875,3.866686105728149,1596.0011349376118,2.809946060180664,0.6295043230056763,0.3001031279563904,0.0403683148324489
Belgium,BEL,1993,325711.15625,1665023.375,3.8420250415802,1552.0561312221796,2.8362531661987305,0.6345967650413513,0.298543781042099,0.0402970798313617
Belgium,BEL,1994,336221.78125,1705540.0,3.828232765197754,1552.0561312221796,2.862806558609009,0.6253967881202698,0.2918935120105743,0.0401226840913295
