dialogue_id,shape,cluster,n_turns,mean_value,linear_z,quadratic_z,donation_ee
20180825-111850_152_live,inverted_u,3.0,11,26.727272727272727,9.364484523665203,-9.232635724048881,0.0
20180825-112434_860_live,inverted_u,1.0,10,32.2,4.176220278329002,-2.9368337432677314,0.0
20180825-112615_516_live,inverted_u,3.0,11,24.454545454545453,7.429036318539687,-6.73817697540423,0.0
20180825-125810_869_live,inverted_u,0.0,10,20.9,2.178814677912468,-3.0146118164381868,0.05
20180825-143255_249_live,inverted_u,1.0,10,18.7,5.626917537963015,-6.875518217919772,0.05
20180825-210735_192_live,u_shape,2.0,10,21.8,-1.288333413612448,0.08207881587431619,0.1
20180826-011431_343_live,inverted_u,0.0,10,14.6,2.0498572828059625,-0.7907574683951438,0.0
20180826-013036_595_live,u_shape,2.0,11,11.090909090909092,-1.1692670244702663,0.8462511572236303,0.0
20180826-013529_897_live,inverted_u,0.0,10,10.9,1.5762796398953134,-1.6913277709765288e-15,5.0
20180826-013831_953_live,inverted_u,1.0,10,14.9,4.499467013731769,-4.292635956235083,1.0
20180826-020520_686_live,u_shape,0.0,11,19.90909090909091,-0.42789852897624814,0.3528398664721679,0.0
20180826-021724_326_live,inverted_u,3.0,10,23.0,8.340802137803937,-8.79264647030576,1.0
20180826-023807_40_live,inverted_u,1.0,13,41.46153846153846,6.717063086891216,-6.218704249389493,0.25
20180826-033211_245_live,inverted_u,1.0,11,33.0,6.043026781817142,-5.416083223143671,0.05
20180826-040651_411_live,inverted_u,0.0,11,17.545454545454547,3.782980813174859,-2.8352104595528913,0.01
20180826-043247_456_live,inverted_u,1.0,11,29.363636363636363,4.297106606993846,-2.888056976263737,0.0
20180826-044626_167_live,inverted_u,0.0,11,29.272727272727273,0.2689843383302271,-0.5985253601588806,0.0
20180826-045748_926_live,inverted_u,1.0,10,6.9,5.2094545873519875,-5.647061643485324,0.0
20180826-052222_969_live,inverted_u,3.0,10,22.4,8.28361581850714,-8.332761118415648,0.3
20180826-053811_708_live,inverted_u,3.0,10,16.1,8.137042062415201,-7.51017639077341,0.2
20180826-053845_531_live,u_shape,2.0,11,22.727272727272727,-6.540789395071875,4.916433963997435,0.3
20180826-053925_84_live,inverted_u,0.0,10,12.2,2.2161898744989377,-2.9319054285275556,0.0
20180826-054028_444_live,inverted_u,0.0,10,26.7,2.571642266763523,-2.545675449789351,1.0
20180826-054232_684_live,inverted_u,3.0,10,28.1,7.473909271012089,-7.75749244854425,0.2
20180826-054344_65_live,inverted_u,0.0,10,16.4,0.9955430421027597,-1.4319454715176674,0.0
20180826-055352_947_live,inverted_u,1.0,11,43.18181818181818,6.395843276046143,-5.3911854544488484,0.0
20180826-060146_791_live,u_shape,2.0,10,21.5,-1.5012987012987034,2.3376623376623398,0.0
20180826-060201_521_live,inverted_u,1.0,11,16.454545454545453,5.182144599319739,-6.042659417631397,0.0
20180826-061500_476_live,inverted_u,1.0,11,13.090909090909092,5.447688247308893,-6.215483235184641,0.0
20180826-061846_932_live,inverted_u,1.0,11,28.636363636363637,6.8285798197420435,-4.786387724118253,0.3
20180826-061949_863_live,inverted_u,1.0,10,11.8,6.187641315003143,-6.600698349496052,0.0
20180826-062039_2_live,inverted_u,3.0,10,13.2,6.596310396910218,-6.737219564267447,0.0
20180826-062356_655_live,inverted_u,1.0,10,11.1,5.6012846665586675,-5.701877587526048,0.0
20180826-062736_188_live,inverted_u,3.0,11,14.727272727272727,7.253252135071267,-7.895762254398667,0.0
20180826-062755_702_live,inverted_u,1.0,10,23.0,5.76153125619118,-4.488010366007777,0.05
20180826-063853_537_live,inverted_u,3.0,10,10.3,8.084547950968522,-7.820641529002195,0.05
20180826-064104_677_live,inverted_u,1.0,10,21.6,5.338400824907595,-4.304098033179546,0.0
20180826-064412_288_live,decreasing,0.0,10,15.7,-0.3324053474882275,-0.43737545722135257,0.0
20180826-064716_937_live,decreasing,0.0,12,12.166666666666666,-0.5892087053418189,-0.7993598102470535,0.0
20180826-065245_39_live,inverted_u,1.0,10,29.9,5.381835977042625,-3.2802219279600178,0.1
20180826-070022_438_live,inverted_u,0.0,10,8.7,2.18627151976787,-2.8566265502193433,0.05
20180826-070323_186_live,inverted_u,3.0,10,16.9,7.792573255573074,-8.215351582632525,0.0
20180826-070517_871_live,inverted_u,1.0,10,10.0,4.165280416780272,-4.842365186997093,0.0
20180826-072151_442_live,inverted_u,3.0,10,10.6,7.853124882259754,-7.2949722906802785,5.0
20180826-073320_803_live,inverted_u,1.0,10,28.2,5.4623847360568885,-4.9636244089718,0.0
20180826-073858_133_live,inverted_u,0.0,11,15.545454545454545,0.5423309161974587,-1.2765278341309607,0.3
20180826-080505_231_live,inverted_u,1.0,10,7.0,5.20936546595682,-5.017251889339384,0.0
20180826-082717_200_live,inverted_u,0.0,10,14.2,0.051198900486973176,-1.1519752609569227,0.1
20180826-094859_742_live,inverted_u,3.0,10,4.7,8.964285714285719,-7.743506493506498,0.3
20180826-100158_119_live,inverted_u,1.0,11,4.909090909090909,5.706531507591221,-4.897849997118137,0.0
20180826-173836_197_live,inverted_u,3.0,10,26.3,7.803349989922949,-6.828062046968922,0.0
20180826-174120_426_live,inverted_u,0.0,11,18.727272727272727,0.47380816611609566,-2.0895320040629626,0.15
20180826-174459_637_live,inverted_u,3.0,10,15.7,6.33091999287581,-7.168822930901357,0.0
20180826-174933_275_live,increasing,2.0,10,22.8,0.10068247918434031,2.3889206424648304,0.0
20180826-174957_757_live,u_shape,2.0,11,10.272727272727273,-6.472305589584778,4.553538624404622,0.2
20180826-175233_4_live,inverted_u,3.0,10,13.5,9.006553312449089,-8.764906455910614,0.0
20180826-175345_318_live,inverted_u,1.0,10,15.6,4.991314486873499,-3.693381847839475,0.0
20180826-175426_937_live,inverted_u,1.0,10,3.4,4.058266841893564,-3.3094597804568604,0.5
20180826-175705_624_live,inverted_u,0.0,10,16.2,4.156499173336139,-1.5034672508494833,0.0
20180826-175706_443_live,u_shape,2.0,10,13.5,-1.0089991872827855,2.6513847257065883,0.0
20180826-175853_545_live,inverted_u,3.0,10,10.5,7.865213350003649,-8.226535702423835,0.1
20180826-180009_407_live,inverted_u,1.0,10,22.4,5.880364790203617,-6.5766157455363,0.0
20180826-180300_663_live,inverted_u,1.0,11,32.18181818181818,4.514319532636807,-2.6516510033006804,0.0
20180826-180314_928_live,inverted_u,3.0,10,49.4,8.673524734148918,-9.022544993142922,0.0
20180826-180554_582_live,inverted_u,0.0,11,23.272727272727273,2.2348733221679775,-1.7331524804148841,0.0
20180826-180631_700_live,inverted_u,0.0,10,10.4,0.311184478274671,-0.3955734893322083,0.15
20180826-180646_7_live,inverted_u,0.0,11,18.727272727272727,3.442644984009116,-3.496761531520746,0.03
20180826-181020_331_live,inverted_u,3.0,11,18.818181818181817,8.058993115153536,-7.054618013838549,0.0
20180826-181249_805_live,u_shape,2.0,10,21.7,-3.5540231642169293,0.7480404227771829,0.0
20180826-181717_640_live,inverted_u,0.0,10,4.1,1.1334037824154082,-2.2668075648308146,0.0
20180826-181742_58_live,inverted_u,1.0,11,10.545454545454545,3.5867959823649893,-3.455940001717435,0.0
20180826-181903_395_live,inverted_u,0.0,10,15.8,1.335323849472635,-2.300981774514991,0.0
20180826-181951_904_live,u_shape,2.0,10,19.5,-3.7233217254523803,5.161178499969678,0.05
20180826-182047_49_live,inverted_u,3.0,10,20.7,9.17557571982932,-8.255121613946761,0.0
20180826-182048_519_live,inverted_u,3.0,11,10.272727272727273,9.959197133955346,-8.701405043453882,0.0
20180826-182054_411_live,decreasing,0.0,11,29.545454545454547,-0.629932422099646,-0.3465830752625527,0.0
20180826-182522_887_live,inverted_u,3.0,10,22.3,7.467239297830877,-7.58406908968869,0.2
20180826-182527_314_live,inverted_u,0.0,10,4.5,3.0086728493744412,-1.2976703982924926,0.0
20180826-184037_209_live,inverted_u,0.0,10,31.8,3.2805470145285196,-2.832126919017427,0.1
20180826-184708_183_live,inverted_u,1.0,10,18.8,5.988948342260333,-4.823154642206485,0.0
20180826-190151_488_live,inverted_u,1.0,10,12.6,4.416925977301692,-3.5869335851189623,0.0
20180826-192022_0_live,inverted_u,1.0,11,22.09090909090909,3.340125779886704,-4.256960761887181,0.0
20180826-193546_146_live,decreasing,0.0,10,9.9,-1.1606033763455756,-0.5021841532264532,0.0
20180826-194841_403_live,inverted_u,1.0,11,23.181818181818183,7.1194660826178895,-5.708748455449897,0.3
20180826-203821_83_live,inverted_u,3.0,10,22.6,9.540116445944156,-8.97925035754495,0.1
20180826-204907_535_live,inverted_u,1.0,10,27.7,6.531964893537985,-4.727967098962173,0.3
20180826-210609_644_live,inverted_u,0.0,11,34.45454545454545,1.9085860239475834,-1.221495055326453,0.05
20180826-212714_597_live,inverted_u,1.0,10,10.7,2.9431027848616225,-4.578688177417998,0.15
20180826-220528_999_live,inverted_u,1.0,10,62.1,5.177750113993289,-5.377856398592063,0.3
20180826-220838_141_live,inverted_u,3.0,11,22.545454545454547,7.869615895306574,-5.94364173951646,0.0
20180827-000803_417_live,inverted_u,0.0,10,6.0,1.7799609298165968,-2.5727486672937943,0.0
20180827-002226_470_live,inverted_u,1.0,10,7.2,6.191432888288718,-6.3074316309264455,0.15
20180827-004037_444_live,inverted_u,3.0,10,6.9,8.224486462469443,-7.346636947438538,1.0
20180827-004200_630_live,inverted_u,1.0,11,26.0,6.786174921850938,-5.59501656751335,0.3
20180827-005217_168_live,inverted_u,1.0,10,6.1,5.800559890081371,-5.417924150957437,0.3
20180827-012328_101_live,inverted_u,1.0,10,6.1,4.306875874108139,-4.156357575092447,0.5
20180827-021816_456_live,inverted_u,3.0,10,30.0,6.692686518108466,-7.300171214955857,50.0
20180827-023059_481_live,inverted_u,3.0,10,9.6,8.421199116573801,-8.270399803909916,0.5
20180827-024612_480_live,inverted_u,3.0,10,13.5,6.704338374090377,-6.754978102839916,0.0
20180827-025236_792_live,inverted_u,0.0,10,27.8,3.0941357249321495,-3.5605464936971565,0.2
20180827-030633_256_live,decreasing,0.0,10,6.9,-0.3590933118862256,-0.6732999597866771,10.0
20180827-032231_430_live,inverted_u,1.0,10,11.3,3.733799386369193,-3.643007911928605,0.01
20180827-032731_796_live,u_shape,2.0,10,22.6,-5.324247064264419,6.60941014874204,100.0
20180827-032811_159_live,u_shape,2.0,12,10.916666666666666,-5.756528660715561,4.228246715392847,25.0
20180827-033057_106_live,inverted_u,3.0,12,21.083333333333332,9.589115528264962,-9.931576069503759,0.1
20180827-033412_606_live,increasing,2.0,10,39.7,0.15380364783068917,1.8300493683234147,0.15
20180827-033451_673_live,u_shape,2.0,11,24.363636363636363,-0.6361041323825836,2.757894507074532,2.0
20180827-033602_304_live,inverted_u,0.0,10,5.6,1.9487179710716382,-1.554040913639408,0.0
20180827-034056_964_live,inverted_u,3.0,10,12.6,8.560687424096821,-7.317599001180273,0.0
20180827-034916_910_live,inverted_u,3.0,10,25.4,8.099301081724564,-6.776966211238922,0.3
20180827-035202_980_live,inverted_u,3.0,11,25.09090909090909,8.152245304207614,-8.761191484624057,0.0
20180827-040206_224_live,inverted_u,0.0,10,17.9,2.7403555692659056,-1.9383002807002754,1.0
20180827-040240_717_live,inverted_u,0.0,10,14.3,1.009893880630555,-0.8399690976563892,0.0
20180827-040243_204_live,inverted_u,1.0,10,3.7,6.527902352581531,-5.31684354508903,0.0
20180827-041027_973_live,inverted_u,1.0,10,11.7,6.342024454914167,-6.283668659732573,0.0
20180827-041028_432_live,inverted_u,0.0,10,27.1,4.07805926289881,-2.4330419341754568,0.1
20180827-041628_386_live,inverted_u,3.0,10,15.4,7.088016613084931,-6.309113688570105,0.0
20180827-041754_680_live,inverted_u,3.0,10,6.7,8.017241379310345,-6.982758620689657,0.2
20180827-042149_955_live,inverted_u,3.0,10,7.3,7.690430329685842,-7.76968393632228,0.0
20180827-042538_721_live,inverted_u,1.0,10,7.1,6.159960754825255,-6.754534681479785,0.0
20180827-043632_426_live,inverted_u,1.0,10,9.5,6.768582408693658,-4.75915950611273,0.1
20180827-043728_426_live,inverted_u,1.0,10,18.9,5.158347375609546,-6.141697080738069,1.0
20180827-044030_730_live,inverted_u,1.0,10,17.1,6.496528619335935,-5.126684088450023,0.3
20180827-044101_715_live,inverted_u,0.0,10,6.1,3.2678503673782338,-0.9166276631559619,0.0
20180827-044233_823_live,inverted_u,1.0,10,24.6,5.834186954452985,-6.8029705933578,0.1
20180827-044304_158_live,inverted_u,0.0,10,12.4,1.3371212121212126,-0.17045454545454647,0.0
20180827-044350_73_live,inverted_u,1.0,10,6.5,4.561839200147491,-5.180905504511734,1.0
20180827-044510_713_live,decreasing,0.0,10,18.6,-0.5092608083178878,-0.6753458656474962,20.0
20180827-044850_308_live,inverted_u,0.0,10,11.2,3.551147447234592,-1.478124065909568,0.0
20180827-044929_762_live,inverted_u,1.0,10,6.9,5.4127561141750915,-4.301707208366411,50.0
20180827-045223_670_live,inverted_u,0.0,10,8.0,0.5543149279970229,-1.0251029490355912,0.0
20180827-045437_313_live,inverted_u,1.0,11,11.727272727272727,5.4151308290110585,-6.3813409187015075,0.01
20180827-045855_86_live,inverted_u,1.0,10,6.7,4.72359762094996,-3.2078442938143112,1.0
20180827-050439_438_live,inverted_u,1.0,10,13.5,4.371725725323108,-2.8950811565734687,0.5
20180827-050542_196_live,inverted_u,3.0,10,20.5,8.259518706526485,-8.366156508564371,0.0
20180827-050719_208_live,inverted_u,0.0,10,18.1,2.8957217885358313,-3.581780364432954,0.05
20180827-050740_909_live,inverted_u,3.0,10,20.0,8.144354890452204,-7.097469526098093,0.0
20180827-050758_457_live,inverted_u,1.0,10,7.2,4.347008669763614,-4.052919288299691,5.0
20180827-051440_378_live,inverted_u,3.0,11,22.90909090909091,7.758660553998987,-7.577119999739027,0.0
20180827-051947_34_live,inverted_u,1.0,10,5.3,6.82813080643648,-5.699704467430116,0.0
20180827-052332_399_live,inverted_u,1.0,10,5.1,6.961640806157641,-6.089556212729685,0.0
20180827-052346_342_live,inverted_u,1.0,10,16.8,5.156638440252724,-4.3109629497308175,50.0
20180827-052542_379_live,inverted_u,1.0,10,8.8,6.86443891361951,-5.043261242659233,1.0
20180827-052933_671_live,inverted_u,0.0,10,7.7,2.7908562351349775,-3.4998747990837202,0.0
20180827-053243_818_live,inverted_u,1.0,11,31.09090909090909,6.7169052385401,-5.845226120602285,0.0
20180827-053719_605_live,inverted_u,1.0,10,6.3,6.206476185640684,-4.972038933248063,0.0
20180827-053806_750_live,inverted_u,1.0,10,6.8,3.7239304812834244,-3.3389037433155093,50.0
20180827-055128_658_live,inverted_u,1.0,10,6.9,6.907954064395645,-5.9273758391530444,50.0
20180827-055433_258_live,inverted_u,0.0,10,9.5,1.7614419593472805,-0.20272349915761503,3.0
20180827-060832_308_live,inverted_u,3.0,10,7.2,7.4903574822530015,-7.163802387658866,2.0
20180827-060928_49_live,inverted_u,1.0,10,6.5,6.370303659888249,-5.8429407981101065,50.0
20180827-062717_115_live,inverted_u,3.0,10,9.9,7.116029132013676,-6.747830670770323,50.0
20180828-144300_705_live,inverted_u,0.0,10,10.3,3.79687414837678,-2.533334481206914,0.0
20180828-144936_260_live,inverted_u,1.0,11,18.636363636363637,6.2110094426342695,-4.586332822047851,0.0
20180828-145342_771_live,increasing,0.0,10,23.8,0.43496016136586446,0.881676002768642,0.1
20180828-145428_366_live,decreasing,0.0,10,16.7,-0.027655643267090548,-0.8296692980128293,0.0
20180828-145511_480_live,inverted_u,0.0,10,9.6,2.0666160087673457,-2.2307145504064407,0.25
20180828-145857_925_live,inverted_u,1.0,10,24.8,6.274136457458912,-4.973357744025177,0.0
20180828-150047_923_live,inverted_u,1.0,10,23.6,3.495989254464364,-5.009627898463695,1.0
20180828-150231_344_live,inverted_u,1.0,10,13.6,6.8565286478918575,-6.0347724054478915,1.0
20180828-150259_573_live,inverted_u,0.0,10,21.5,2.363281568825403,-2.0702142077309778,0.05
20180828-150453_834_live,inverted_u,3.0,10,17.3,8.913678516825053,-8.77655212833276,0.1
20180828-150559_96_live,inverted_u,0.0,11,17.272727272727273,0.8296420456778338,-2.3466652623729116,2.0
20180828-150659_719_live,inverted_u,3.0,10,25.0,7.733160392240923,-8.482344072532547,1.0
20180828-150721_38_live,inverted_u,3.0,10,14.2,7.882250108217277,-8.397890316875019,0.75
20180828-150913_399_live,increasing,0.0,10,17.4,0.9171703519976033,0.7277296243809698,1.0
20180828-151016_679_live,inverted_u,1.0,10,24.0,3.8800870048133485,-3.5877516825328906,0.25
20180828-151312_220_live,inverted_u,3.0,10,11.1,7.127871192797696,-6.265075229983119,2.0
20180828-151602_271_live,increasing,0.0,10,13.1,0.8693166912215684,1.4488611520359427,1.5
20180828-151914_101_live,inverted_u,0.0,10,17.7,1.771602595441551,-0.7988188055598185,1.0
20180828-152151_483_live,increasing,2.0,10,20.2,0.09489242288674335,1.878869973157553,0.1
20180828-152813_982_live,inverted_u,1.0,10,8.6,5.645454014195222,-6.147600349009187,0.0
20180828-154646_473_live,inverted_u,3.0,10,21.5,8.64457938451778,-7.118765195633001,0.5
20180828-155133_109_live,inverted_u,3.0,10,18.5,6.850549996105368,-7.017331493271659,0.1
20180828-155340_989_live,inverted_u,3.0,10,29.2,9.018262125449896,-7.62770786702498,0.2
20180828-155952_523_live,increasing,0.0,13,22.76923076923077,0.48911599743356166,1.2893015831930636,0.0
20180828-160644_703_live,decreasing,0.0,10,17.1,-0.004101389225973552,-0.5536875455063961,0.3
20180828-161149_939_live,inverted_u,1.0,10,34.8,4.51304292189933,-4.81882683433292,0.3
20180828-161442_405_live,inverted_u,3.0,11,27.363636363636363,7.09472648152994,-7.24132178982471,1.0
20180828-161943_26_live,inverted_u,3.0,10,32.4,7.679895675401518,-7.774184609019792,1.54
20180828-162137_37_live,inverted_u,1.0,11,20.363636363636363,5.236772777712382,-5.429965224652653,1.0
20180828-162550_253_live,inverted_u,3.0,11,16.727272727272727,8.299168438016762,-7.815761846290261,1.0
20180828-162752_771_live,u_shape,2.0,10,19.3,-4.7745379665274434,2.962304577772502,0.0
20180828-163111_795_live,inverted_u,3.0,11,29.272727272727273,8.340638964890003,-6.3791798414628245,1.0
20180828-163300_633_live,inverted_u,0.0,10,18.4,1.7918974847204787,-1.0155590278642521,1.0
20180828-164559_390_live,inverted_u,3.0,10,18.3,8.032832047464158,-6.641718577787157,0.0
20180828-165639_960_live,inverted_u,1.0,10,12.6,5.983440697322385,-4.550867534350591,0.0
20180828-171020_885_live,inverted_u,0.0,12,34.083333333333336,3.067325296366344,-1.0255802874407627,0.0
20180828-175059_983_live,inverted_u,1.0,10,30.9,3.2053724848326413,-4.748631410185816,0.3
20180828-180205_798_live,u_shape,2.0,11,11.454545454545455,-9.723650688709945,9.173255366707492,0.3
20180828-180224_618_live,inverted_u,3.0,10,17.0,7.843663521112599,-6.647327024983824,0.0
20180828-181506_747_live,inverted_u,1.0,10,18.6,7.0120556961787806,-5.8287380983620025,1.0
20180828-182401_548_live,inverted_u,1.0,11,7.090909090909091,6.582340490147345,-5.850770825141146,0.0
20180828-182449_776_live,inverted_u,1.0,11,19.272727272727273,3.420768341001601,-4.244320311900518,0.0
20180828-182632_141_live,inverted_u,1.0,10,33.5,6.997021552393826,-6.1077310048763795,2.0
20180828-183321_46_live,inverted_u,3.0,11,26.0,6.855832806428097,-7.292197102700429,0.0
20180828-185320_572_live,inverted_u,1.0,10,15.2,5.556943054517838,-5.190647964883958,0.5
20180828-185546_199_live,inverted_u,3.0,10,29.3,7.5334956310529675,-6.71701091237552,0.0
20180828-185623_74_live,inverted_u,1.0,11,36.36363636363637,6.442312948797636,-6.200868503678557,0.0
20180828-185741_900_live,inverted_u,1.0,10,22.0,5.85558349112844,-4.6374006371821,0.01
20180828-190043_840_live,inverted_u,3.0,10,21.1,9.017646275089493,-8.270444044477337,1.0
20180828-190157_397_live,inverted_u,3.0,11,26.818181818181817,9.051244001683166,-8.301626362146454,0.0
20180828-190212_442_live,inverted_u,3.0,10,19.5,8.46085694400743,-8.235176225316287,0.0
20180828-190347_623_live,inverted_u,3.0,11,24.90909090909091,6.824570615082086,-6.811580315214439,1.25
20180828-190442_503_live,inverted_u,3.0,10,21.9,7.037377505789454,-6.359076059448304,0.0
20180828-190447_206_live,inverted_u,3.0,10,28.0,9.414260434874572,-9.222245709393702,0.5
20180828-190746_441_live,inverted_u,1.0,12,11.0,7.054741645894702,-5.385860825602535,0.0
20180828-191043_249_live,inverted_u,1.0,10,10.1,5.938570270444687,-5.805722064781911,0.0
20180828-191127_844_live,inverted_u,3.0,11,15.545454545454545,8.59602618073543,-8.844172014228162,0.25
20180828-191128_16_live,inverted_u,3.0,10,26.2,8.778600848467748,-8.609264951548406,0.15
20180828-191231_142_live,inverted_u,1.0,10,26.8,4.389682798837063,-2.713795222708381,0.5
20180828-191949_798_live,u_shape,2.0,10,19.1,-0.8119718263254759,1.7784338673942963,0.0
20180828-191951_61_live,inverted_u,1.0,10,16.1,4.595852531532552,-3.1237693423387163,1.0
20180828-192007_353_live,inverted_u,3.0,11,28.818181818181817,8.277557636931396,-8.914226747266266,0.0
20180828-192202_602_live,inverted_u,3.0,10,44.1,10.01406014123077,-8.746046956344742,0.5
20180828-192229_245_live,inverted_u,0.0,12,18.75,1.6240323935429277,-1.1950427046825325,1.0
20180828-192522_122_live,inverted_u,1.0,11,13.181818181818182,4.133554544900124,-4.419699517622058,0.25
20180828-192601_768_live,inverted_u,1.0,10,17.1,5.266278882818886,-5.24390488862741,0.0
20180828-192744_15_live,inverted_u,1.0,10,27.3,6.09184684676167,-5.470938721967005,0.0
20180828-192750_297_live,inverted_u,3.0,11,14.545454545454545,7.918389219044624,-6.309329293336692,0.0
20180828-192913_631_live,inverted_u,0.0,11,49.0,0.7844724464641353,-1.8765887725282342,0.5
20180828-194258_519_live,inverted_u,0.0,11,22.818181818181817,2.7917823009087477,-2.5105475584561585,0.0
20180828-194341_225_live,inverted_u,3.0,10,31.0,7.625662784217449,-7.54775052077717,0.0
20180828-194737_511_live,inverted_u,1.0,11,24.818181818181817,4.244343443864526,-3.050882659015576,1.0
20180828-194952_902_live,inverted_u,3.0,10,20.0,6.080839891326145,-7.69961987707678,2.0
20180828-195304_313_live,inverted_u,1.0,10,21.3,5.662632661961332,-4.396899352053245,0.0
20180828-200654_46_live,inverted_u,3.0,10,20.8,10.482017138216182,-9.673765214305538,0.2
20180828-200947_596_live,inverted_u,1.0,10,21.9,4.990680630099137,-2.964204022706165,0.0
20180828-201354_18_live,inverted_u,1.0,10,32.3,6.666351227038425,-6.406145748511682,0.0
20180828-201439_804_live,inverted_u,0.0,10,30.2,2.672099960569214,-3.2450125149291114,0.0
20180828-202033_549_live,u_shape,2.0,11,27.636363636363637,-1.3189737876124425,2.7867666608235004,2.0
20180828-202206_260_live,u_shape,2.0,10,17.1,-5.621876012895961,3.187132557977355,0.75
20180828-204943_168_live,inverted_u,3.0,10,23.1,8.801496071576292,-8.736067040281748,0.0
20180828-204944_288_live,inverted_u,1.0,10,21.2,4.736688158403332,-3.992622430381312,0.0
20180828-212320_295_live,inverted_u,1.0,12,25.833333333333332,6.522638500762798,-5.951502571002961,0.0
20180828-213210_462_live,inverted_u,3.0,11,19.727272727272727,9.420336548407798,-8.30711054497929,0.0
20180828-213210_53_live,decreasing,0.0,10,21.1,-0.14895125827619057,-0.2234268874142826,0.5
20180828-215629_975_live,inverted_u,1.0,11,29.545454545454547,5.386809034255756,-5.204310373996298,1.0
20180828-220218_164_live,inverted_u,0.0,10,50.5,3.127004946213099,-3.6008302028484045,0.0
20180828-220746_854_live,inverted_u,1.0,12,18.416666666666668,6.236558437570592,-6.4696962979743375,0.0
20180828-221141_79_live,inverted_u,0.0,10,13.2,2.8861058763740908,-2.650505396670084,0.01
20180828-224234_567_live,u_shape,2.0,10,14.3,-2.398183869531876,0.7084350599273602,0.0
20180828-230057_631_live,inverted_u,0.0,10,29.1,3.1135988936817296,-2.223999209772665,0.0
20180829-010424_398_live,inverted_u,3.0,13,12.461538461538462,8.439149804592528,-7.814999939466117,0.1
20180829-013801_68_live,inverted_u,3.0,10,26.4,7.765693452809016,-5.664195013148227,0.05
20180829-023457_929_live,inverted_u,1.0,10,7.4,6.355768998966132,-6.648198341837327,0.0
20180829-024934_543_live,inverted_u,1.0,12,21.166666666666668,6.657967017326175,-5.958143166092236,1.0
20180829-025613_845_live,inverted_u,3.0,10,10.2,7.589344100403364,-7.030574275621912,2.0
20180829-031039_439_live,increasing,2.0,10,17.2,0.09336547661141618,1.4004821491712376,0.0
20180829-032426_132_live,inverted_u,1.0,11,20.09090909090909,4.353133974455327,-4.16795035731391,0.1
20180829-032923_105_live,inverted_u,1.0,11,19.454545454545453,6.301155719497124,-3.4309632228220885,0.3
20180829-034023_393_live,inverted_u,1.0,10,21.1,6.332080686617951,-4.964174754317211,0.0
20180829-041046_968_live,inverted_u,0.0,12,27.75,2.812309576796475,-1.5927008519733918,0.0
20180829-042052_972_live,inverted_u,1.0,10,21.3,6.020829971511242,-5.6750821454230485,0.05
20180829-043732_518_live,increasing,0.0,11,23.09090909090909,0.8716615207395164,1.2120151678841207,0.0
20180829-045325_336_live,inverted_u,1.0,10,18.7,5.8754700230664625,-5.667188727937148,0.5
20180829-051330_889_live,inverted_u,1.0,10,15.4,7.356151459587219,-5.28601024809496,0.0
20180829-051452_929_live,inverted_u,0.0,10,27.1,0.5559917279911664,-0.017909540271726514,0.25
20180829-051511_813_live,inverted_u,3.0,10,20.0,8.932689380868885,-7.997042950225249,0.15
20180829-054652_429_live,inverted_u,1.0,10,15.1,7.0911835198774344,-5.581273720968172,0.0
20180829-054846_569_live,inverted_u,1.0,10,16.3,7.618564195745361,-5.321170114544988,0.25
20180829-055223_138_live,inverted_u,1.0,11,14.636363636363637,3.3945209751874623,-3.84541469867971,0.0
20180829-055321_359_live,inverted_u,1.0,10,18.1,4.589769514754265,-4.3318227857638005,1.0
20180829-055552_578_live,inverted_u,1.0,11,35.90909090909091,5.840699988016026,-5.310642495351985,0.0
20180829-055930_101_live,inverted_u,0.0,10,19.4,0.6459337446769938,-1.384143738593554,0.12
20180829-061510_908_live,decreasing,0.0,11,10.454545454545455,-0.197214416170011,-1.0172111991926933,2.0
20180829-061717_888_live,inverted_u,1.0,12,15.083333333333334,4.236283604837516,-4.821931973077439,0.0
20180829-062941_49_live,inverted_u,3.0,11,17.181818181818183,8.70379248400956,-8.439277806492626,0.3
20180829-065354_687_live,inverted_u,3.0,13,23.076923076923077,9.707217078697303,-9.721590397833888,0.0
20180829-065704_482_live,increasing,2.0,11,20.272727272727273,0.6396764777197328,1.717252289180499,0.05
20180829-065854_948_live,inverted_u,0.0,10,18.9,3.8490782057126696,-2.6122552919656634,0.0
20180829-070821_517_live,inverted_u,1.0,10,29.4,6.166399993828992,-4.720262484350373,0.05
20180829-072646_214_live,inverted_u,1.0,12,36.416666666666664,6.5628719214169156,-4.994479719600158,0.0
20180829-073415_966_live,inverted_u,3.0,10,30.6,8.059929811789184,-7.390418896046842,0.0
20180829-074215_511_live,u_shape,2.0,10,27.2,-6.0706885026738,7.6027740641711254,0.0
20180829-075322_267_live,inverted_u,1.0,11,13.090909090909092,4.944618321660927,-4.525025086378551,1.0
20180829-080320_760_live,inverted_u,3.0,10,35.0,9.69697617155051,-9.37097703442951,0.0
20180829-081138_317_live,inverted_u,0.0,11,15.909090909090908,0.44073025806093025,-1.1900003714722585,0.02
20180829-081919_384_live,u_shape,2.0,10,10.6,-7.642665049530153,7.948180704227175,1.0
20180829-082113_449_live,inverted_u,3.0,11,17.818181818181817,6.9814660572992935,-6.570595884282154,0.5
20180829-082505_548_live,inverted_u,0.0,10,36.7,1.2235002129879304,-1.55140133456516,0.0
