species,event_year,speed_bias_env,speed_bias_hist
4090,2008,0.2607594936708861,0.20506329113924052
4090,2009,0.34610472541507026,0.25798212005108556
4090,2014,0.31451612903225806,0.271505376344086
4120,2012,0.7207488299531981,0.30109204368174725
4120,2016,0.24440894568690097,0.3722044728434505
4120,2008,0.3217893217893218,0.2222222222222222
4120,2009,0.35798816568047337,0.13609467455621302
4120,2014,0.6513470681458003,0.34072900158478603
4130,2012,0.6888888888888889,0.4177777777777778
4130,2016,0.3359683794466403,0.3557312252964427
4130,2008,0.28771929824561404,0.26666666666666666
4130,2009,0.33090909090909093,0.2872727272727273
4130,2014,0.20866141732283464,0.18110236220472442
4200,2012,0.8647540983606558,0.5573770491803278
4200,2016,0.1976284584980237,0.24110671936758893
4200,2008,0.17883211678832117,0.12408759124087591
4200,2009,0.19291338582677164,0.1062992125984252
4200,2014,0.5970149253731343,0.3358208955223881
4230,2012,0.23469387755102042,0.2653061224489796
4230,2016,0.2838827838827839,0.32051282051282054
4230,2008,0.6651090342679128,0.6495327102803738
4230,2009,0.1761904761904762,0.18095238095238095
4230,2014,0.35315315315315315,0.3225225225225225
4280,2012,0.3,0.19545454545454546
4280,2016,0.2752808988764045,0.3595505617977528
4280,2008,0.2549800796812749,0.38645418326693226
4280,2009,0.2033195020746888,0.3360995850622407
4280,2014,0.26732673267326734,0.297029702970297
4440,2012,0.6234866828087167,0.3220338983050847
4440,2016,0.22957198443579765,0.3216601815823606
4440,2008,0.3707742639040349,0.4318429661941112
4440,2009,0.2672811059907834,0.28456221198156684
4440,2014,0.41238471673254284,0.31752305665349145
4520,2012,0.7606177606177607,0.36036036036036034
4520,2016,0.11559888579387187,0.2618384401114206
4520,2008,0.296969696969697,0.26545454545454544
4520,2009,0.38002594033722437,0.3424124513618677
4520,2014,0.8529014844804319,0.4898785425101215
4560,2012,0.4316455696202532,0.34177215189873417
4560,2016,0.328042328042328,0.3333333333333333
4560,2008,0.35424354243542433,0.2952029520295203
4560,2009,0.6243654822335025,0.5126903553299492
4560,2014,0.13333333333333333,0.29219858156028367
4590,2012,0.26373626373626374,0.31868131868131866
4590,2016,0.16363636363636364,0.37272727272727274
4590,2008,0.20422535211267606,0.21830985915492956
4590,2009,0.21551724137931033,0.27586206896551724
4590,2014,0.13636363636363635,0.33636363636363636
4610,2012,0.2587131367292225,0.2734584450402145
4610,2016,0.3262108262108262,0.3005698005698006
4610,2008,0.6540469973890339,0.46736292428198434
4610,2009,0.6450331125827815,0.3827814569536424
4610,2014,0.4740532959326788,0.30434782608695654
4620,2012,0.2345132743362832,0.20353982300884957
4620,2016,0.15918367346938775,0.24897959183673468
4620,2008,0.21509433962264152,0.1811320754716981
4620,2009,0.2641509433962264,0.21132075471698114
4620,2014,0.22608695652173913,0.24347826086956523
4650,2012,0.05653710247349823,0.14487632508833923
4650,2016,0.09541984732824428,0.2366412213740458
4650,2008,0.24363636363636362,0.21818181818181817
4650,2009,0.23880597014925373,0.22014925373134328
4650,2014,0.17054263565891473,0.18992248062015504
4660,2012,0.4448818897637795,0.33858267716535434
4660,2016,0.13617021276595745,0.23829787234042554
4660,2008,0.24742268041237114,0.16838487972508592
4660,2009,0.3795620437956204,0.2737226277372263
4660,2014,0.2840466926070039,0.2490272373540856
4661,2012,0.5275862068965518,0.5586206896551724
4661,2016,0.3205574912891986,0.3240418118466899
4661,2008,0.2936046511627907,0.2063953488372093
4661,2009,0.43613707165109034,0.32398753894080995
4661,2014,0.38267148014440433,0.3140794223826715
4670,2012,0.5308641975308642,0.36419753086419754
4670,2016,0.2126984126984127,0.2761904761904762
4670,2008,0.12332439678284182,0.2037533512064343
4670,2009,0.37057220708446864,0.29427792915531337
4670,2014,0.42946708463949845,0.31347962382445144
4740,2012,0.26245847176079734,0.1760797342192691
4740,2016,0.34056761268781305,0.1636060100166945
4740,2008,0.2737341772151899,0.33860759493670883
4740,2009,0.32741935483870965,0.27419354838709675
4740,2014,0.3204903677758319,0.17688266199649738
4750,2012,0.2772727272727273,0.2909090909090909
4750,2016,0.19607843137254902,0.27058823529411763
4750,2008,0.4609375,0.27734375
4750,2009,0.6293436293436293,0.3861003861003861
4750,2014,0.484304932735426,0.2645739910313901
4770,2012,0.6982300884955752,0.32035398230088497
4770,2016,0.475,0.2846153846153846
4770,2008,0.4865100087032202,0.29852045256744997
4770,2009,0.5209260908281389,0.2680320569902048
4770,2014,0.21007604562737642,0.23574144486692014
4860,2012,0.4438405797101449,0.29528985507246375
4860,2016,0.13416536661466458,0.20748829953198128
4860,2008,0.41641337386018235,0.26443768996960487
4860,2009,0.38801261829652994,0.4227129337539432
4860,2014,0.24469820554649266,0.2365415986949429
4880,2012,0.8387563268257412,0.30585683297180044
4880,2016,0.216793893129771,0.22366412213740458
4880,2008,0.18598195697432338,0.18945176960444135
4880,2009,0.2446958981612447,0.21216407355021216
4880,2014,0.7137315748642359,0.28626842513576417
4930,2012,0.6493001555209953,0.22706065318818042
4930,2016,0.30179445350734097,0.14763458401305057
4930,2008,0.29515418502202645,0.12187958883994127
4930,2009,0.2851796407185629,0.1309880239520958
4930,2014,0.4679966749792186,0.13216957605985039
4940,2012,0.18498659517426275,0.27882037533512066
4940,2016,0.15060240963855423,0.26506024096385544
4940,2008,0.28095238095238095,0.18571428571428572
4940,2009,0.48825065274151436,0.2245430809399478
4940,2014,0.14887640449438203,0.25280898876404495
4950,2012,0.39636913767019666,0.2692889561270802
4950,2016,0.2668759811616955,0.25274725274725274
4950,2008,0.23632538569424966,0.19845722300140253
4950,2009,0.5235749472202674,0.25404644616467276
4950,2014,0.5275590551181102,0.2755905511811024
4980,2012,0.27980702963473464,0.17436250861474845
4980,2016,0.27750177430801987,0.13058907026259758
4980,2008,0.3440514469453376,0.13183279742765272
4980,2009,0.4845901639344262,0.14557377049180328
4980,2014,0.35945363048166784,0.12149532710280374
5010,2012,0.29784366576819404,0.47035040431266845
5010,2016,0.13918305597579425,0.20726172465960666
5010,2008,0.1452020202020202,0.14267676767676768
5010,2009,0.3513870541611625,0.29326287978863935
5010,2014,0.34457478005865105,0.20087976539589442
5011,2012,0.4168466522678186,0.2203023758099352
5011,2016,0.40115163147792704,0.12476007677543186
5011,2008,0.3029197080291971,0.3102189781021898
5011,2009,0.29074074074074074,0.39444444444444443
5011,2014,0.6086956521739131,0.22981366459627328
5060,2012,0.7064439140811456,0.3126491646778043
5060,2016,0.13736263736263737,0.3131868131868132
5060,2008,0.7276688453159041,0.3681917211328976
5060,2009,0.14285714285714285,0.265625
5060,2014,0.6675461741424802,0.28232189973614774
5070,2012,0.8579545454545454,0.32575757575757575
5070,2016,0.10734463276836158,0.3069679849340866
5070,2008,0.22666666666666666,0.37666666666666665
5070,2009,0.518918918918919,0.3279279279279279
5070,2014,0.7559055118110236,0.35039370078740156
5100,2012,0.4707692307692308,0.3415384615384615
5100,2016,0.3508771929824561,0.2543859649122807
5100,2008,0.5452322738386308,0.4229828850855746
5100,2009,0.5075757575757576,0.45707070707070707
5100,2014,0.32926829268292684,0.3079268292682927
5110,2012,0.1562224183583407,0.4245366284201236
5110,2016,0.07889733840304182,0.2832699619771863
5110,2008,0.24384027187765506,0.22514868309260833
5110,2009,0.2517361111111111,0.2543402777777778
5110,2014,0.45666356011183595,0.3131407269338304
5170,2012,0.24725274725274726,0.26373626373626374
5170,2016,0.24022346368715083,0.3743016759776536
5170,2008,0.6322869955156951,0.32286995515695066
5170,2009,0.5297029702970297,0.30198019801980197
5170,2014,0.23699421965317918,0.2774566473988439
5190,2012,0.6166134185303515,0.3546325878594249
5190,2016,0.40458015267175573,0.2748091603053435
5190,2008,0.2857142857142857,0.2113095238095238
5190,2009,0.4143302180685358,0.2336448598130841
5190,2014,0.35852090032154343,0.2990353697749196
5290,2012,0.4309021113243762,0.2504798464491363
5290,2016,0.24825523429710866,0.2811565304087737
5290,2008,0.21394910461828465,0.19792648444863337
5290,2009,0.2466281310211946,0.22447013487475914
5290,2014,0.3313008130081301,0.2815040650406504
5330,2012,0.4186046511627907,0.24031007751937986
5330,2016,0.42276422764227645,0.14634146341463414
5330,2008,0.2840909090909091,0.3977272727272727
5330,2009,0.4748603351955307,0.41899441340782123
5330,2014,0.6442307692307693,0.25961538461538464
540,2012,0.5405405405405406,0.4864864864864865
540,2016,0.13333333333333333,0.20952380952380953
540,2008,0.2391304347826087,0.30434782608695654
540,2009,0.39344262295081966,0.30327868852459017
540,2014,0.7368421052631579,0.6526315789473685
5400,2012,0.36666666666666664,0.2512820512820513
5400,2016,0.26968973747016706,0.21957040572792363
5400,2008,0.10933940774487472,0.22095671981776766
5400,2009,0.20705882352941177,0.20470588235294118
5400,2014,0.4413265306122449,0.22193877551020408
5420,2012,0.6313725490196078,0.2549019607843137
5420,2016,0.5,0.1991869918699187
5420,2008,0.2840531561461794,0.18604651162790697
5420,2009,0.3848797250859107,0.19243986254295534
5420,2014,0.6257928118393234,0.17547568710359407
5460,2012,0.4714828897338403,0.26996197718631176
5460,2016,0.4220532319391635,0.23954372623574144
5460,2008,0.404320987654321,0.36419753086419754
5460,2009,0.33876221498371334,0.25732899022801303
5460,2014,0.36363636363636365,0.26877470355731226
5580,2012,0.4778761061946903,0.37610619469026546
5580,2016,0.38362068965517243,0.21120689655172414
5580,2008,0.5054545454545455,0.38545454545454544
5580,2009,0.5625,0.38671875
5580,2014,0.6462264150943396,0.3018867924528302
5600,2012,0.43132328308207707,0.2202680067001675
5600,2016,0.36363636363636365,0.2650807136788445
5600,2008,0.4609375,0.271875
5600,2009,0.45323741007194246,0.2557953637090328
5600,2014,0.4527491408934708,0.24312714776632302
5630,2012,0.46362098138747887,0.41455160744500846
5630,2016,0.03152364273204904,0.30122591943957966
5630,2008,0.32741935483870965,0.30806451612903224
5630,2009,0.6360485268630849,0.37261698440207974
5630,2014,0.7713754646840149,0.26765799256505574
5670,2012,0.4025157232704403,0.27044025157232704
5670,2016,0.2792207792207792,0.18831168831168832
5670,2008,0.33879781420765026,0.25136612021857924
5670,2009,0.6193181818181818,0.5056818181818182
5670,2014,0.3013698630136986,0.2534246575342466
5810,2012,0.6229187071498531,0.3525954946131244
5810,2016,0.16390243902439025,0.2097560975609756
5810,2008,0.16400709219858156,0.1879432624113475
5810,2009,0.7225274725274725,0.304029304029304
5810,2014,0.516798418972332,0.20948616600790515
5830,2012,0.12195121951219512,0.16260162601626016
5830,2016,0.2777777777777778,0.2986111111111111
5830,2008,0.445859872611465,0.2484076433121019
5830,2009,0.4129032258064516,0.3032258064516129
5830,2014,0.22727272727272727,0.17424242424242425
5840,2012,0.43805309734513276,0.23008849557522124
5840,2016,0.2971698113207547,0.2830188679245283
5840,2008,0.4489795918367347,0.3224489795918367
5840,2009,0.3034188034188034,0.3076923076923077
5840,2014,0.32,0.27
5870,2012,0.25365853658536586,0.16585365853658537
5870,2016,0.38761061946902653,0.20176991150442478
5870,2008,0.5031645569620253,0.2737341772151899
5870,2009,0.5645161290322581,0.22096774193548388
5870,2014,0.3064798598949212,0.2329246935201401
5930,2012,0.425,0.194
5930,2016,0.2782037239868565,0.20153340635268346
5930,2008,0.3800995024875622,0.2845771144278607
5930,2009,0.3819655521783181,0.2624113475177305
5930,2014,0.5324813631522897,0.21299254526091588
5950,2012,0.17875647668393782,0.2849740932642487
5950,2016,0.11320754716981132,0.33962264150943394
5950,2008,0.5152224824355972,0.27400468384074944
5950,2009,0.5632754342431762,0.31017369727047145
5950,2014,0.2801120448179272,0.31932773109243695
5970,2012,0.27455357142857145,0.27455357142857145
5970,2016,0.3493975903614458,0.3253012048192771
5970,2008,0.4675324675324675,0.3268398268398268
5970,2009,0.22818791946308725,0.2841163310961969
5970,2014,0.1990632318501171,0.26229508196721313
5980,2012,0.5369565217391304,0.22282608695652173
5980,2016,0.39015606242497,0.20888355342136855
5980,2008,0.2823529411764706,0.3058823529411765
5980,2009,0.6421621621621622,0.40756756756756757
5980,2014,0.3185011709601874,0.17681498829039813
6080,2012,0.15508021390374332,0.19786096256684493
6080,2016,0.21220930232558138,0.23255813953488372
6080,2008,0.2802056555269923,0.2930591259640103
6080,2009,0.5066666666666667,0.31733333333333336
6080,2014,0.2140845070422535,0.2563380281690141
6110,2012,0.3238095238095238,0.26666666666666666
6110,2016,0.5015873015873016,0.27936507936507937
6110,2008,0.4646017699115044,0.3141592920353982
6110,2009,0.30892448512585813,0.32036613272311215
6110,2014,0.446064139941691,0.30612244897959184
6120,2012,0.6016260162601627,0.19715447154471544
6120,2016,0.13195876288659794,0.1422680412371134
6120,2008,0.2742857142857143,0.259047619047619
6120,2009,0.33595284872298625,0.2043222003929273
6120,2014,0.4188034188034188,0.12393162393162394
6130,2012,0.5143072289156626,0.2507530120481928
6130,2016,0.08705882352941176,0.24
6130,2008,0.24584237165582068,0.2002892263195951
6130,2009,0.3033381712626996,0.19085631349782292
6130,2014,0.7152,0.276
6140,2012,0.2778625954198473,0.21068702290076335
6140,2016,0.09582689335394126,0.23956723338485317
6140,2008,0.1452513966480447,0.11592178770949721
6140,2009,0.3994252873563218,0.1235632183908046
6140,2014,0.14516129032258066,0.21935483870967742
6170,2012,0.4457831325301205,0.4819277108433735
6170,2016,0.2702702702702703,0.3938223938223938
6170,2008,0.4075342465753425,0.4931506849315068
6170,2009,0.3874538745387454,0.3837638376383764
6170,2014,0.3357664233576642,0.34306569343065696
6190,2012,0.31960461285008235,0.20757825370675453
6190,2016,0.1419141914191419,0.297029702970297
6190,2008,0.48623853211009177,0.2691131498470948
6190,2009,0.4039039039039039,0.18768768768768768
6190,2014,0.2733333333333333,0.24833333333333332
6240,2012,0.1246040126715945,0.12988384371700107
6240,2016,0.07709750566893424,0.09750566893424037
6240,2008,0.3728813559322034,0.25523429710867396
6240,2009,0.3237113402061856,0.16804123711340208
6240,2014,0.1036036036036036,0.12274774774774774
6270,2012,0.18478260869565216,0.22981366459627328
6270,2016,0.17095310136157338,0.2708018154311649
6270,2008,0.4543046357615894,0.2728476821192053
6270,2009,0.2815126050420168,0.24509803921568626
6270,2014,0.1302250803858521,0.21061093247588425
6280,2012,0.1935483870967742,0.2903225806451613
6280,2016,0.2825278810408922,0.4052044609665427
6280,2008,0.422680412371134,0.32646048109965636
6280,2009,0.2537313432835821,0.19776119402985073
6280,2014,0.19572953736654805,0.33807829181494664
6290,2012,0.2742857142857143,0.2742857142857143
6290,2016,0.06547619047619048,0.26785714285714285
6290,2008,0.398989898989899,0.29797979797979796
6290,2009,0.43315508021390375,0.26737967914438504
6290,2014,0.034013605442176874,0.32653061224489793
6310,2012,0.46112600536193027,0.22788203753351208
6310,2016,0.1144578313253012,0.18072289156626506
6310,2008,0.6507177033492823,0.45215311004784686
6310,2009,0.24271844660194175,0.25
6310,2014,0.864406779661017,0.2740112994350282
6360,2012,0.5,0.3237410071942446
6360,2016,0.20522388059701493,0.332089552238806
6360,2008,0.46645367412140576,0.30990415335463256
6360,2009,0.42214532871972316,0.2664359861591695
6360,2014,0.14007782101167315,0.3151750972762646
6450,2012,0.0,0.0
6450,2016,0.0,0.0
6450,2008,0.24186046511627907,0.26046511627906976
6450,2009,0.005405405405405406,0.005405405405405406
6450,2014,0.0,0.0
6480,2012,0.3827893175074184,0.2166172106824926
6480,2016,0.5477707006369427,0.27070063694267515
6480,2008,0.28065395095367845,0.23160762942779292
6480,2009,0.5130434782608696,0.28405797101449276
6480,2014,0.35093167701863354,0.2391304347826087
6520,2012,0.0970625798212005,0.21328224776500637
6520,2016,0.050724637681159424,0.21980676328502416
6520,2008,0.4748040313549832,0.3068309070548712
6520,2009,0.1531322505800464,0.1751740139211137
6520,2014,0.09844559585492228,0.22797927461139897
6550,2012,0.24285714285714285,0.21904761904761905
6550,2016,0.19289340101522842,0.2182741116751269
6550,2008,0.3231441048034934,0.20087336244541484
6550,2009,0.502283105022831,0.1735159817351598
6550,2014,0.1875,0.234375
6590,2012,0.2777777777777778,0.23958333333333334
6590,2016,0.4121863799283154,0.2616487455197133
6590,2008,0.7396825396825397,0.5714285714285714
6590,2009,0.18006430868167203,0.2379421221864952
6590,2014,0.17142857142857143,0.21785714285714286
6670,2012,0.20918367346938777,0.2755102040816326
6670,2016,0.12953367875647667,0.23316062176165803
6670,2008,0.5807860262008734,0.25327510917030566
6670,2009,0.4,0.22727272727272727
6670,2014,0.3811881188118812,0.24257425742574257
6710,2012,0.19943019943019943,0.2336182336182336
6710,2016,0.10600706713780919,0.21554770318021202
6710,2008,0.054945054945054944,0.12087912087912088
6710,2009,0.36827195467422097,0.32011331444759206
6710,2014,0.13694267515923567,0.2643312101910828
6740,2012,0.4594594594594595,0.26306306306306304
6740,2016,0.17415730337078653,0.1404494382022472
6740,2008,0.47128378378378377,0.32263513513513514
6740,2009,0.414721723518851,0.3249551166965889
6740,2014,0.33639705882352944,0.14154411764705882
6750,2012,0.24770642201834864,0.23853211009174313
6750,2016,0.30973451327433627,0.22123893805309736
6750,2008,0.48484848484848486,0.48484848484848486
6750,2009,0.2892561983471074,0.2727272727272727
6750,2014,0.3425925925925926,0.26851851851851855
6810,2012,0.6950354609929078,0.3395390070921986
6810,2016,0.16606170598911071,0.20598911070780399
6810,2008,0.08947804473902236,0.1275890637945319
6810,2009,0.506265664160401,0.23725981620718462
6810,2014,0.6021897810218978,0.22354014598540145
6830,2012,0.562962962962963,0.30617283950617286
6830,2016,0.40524781341107874,0.19533527696793002
6830,2008,0.32599118942731276,0.2753303964757709
6830,2009,0.41244239631336405,0.25806451612903225
6830,2014,0.3604336043360434,0.2140921409214092
6850,2012,0.6990291262135923,0.32038834951456313
6850,2016,0.28865979381443296,0.16494845360824742
6850,2008,0.31007751937984496,0.3488372093023256
6850,2009,0.4098360655737705,0.319672131147541
6850,2014,0.29906542056074764,0.19626168224299065
6870,2012,0.21891891891891893,0.2702702702702703
6870,2016,0.07908163265306123,0.2423469387755102
6870,2008,0.24178403755868544,0.22065727699530516
6870,2009,0.3611111111111111,0.25
6870,2014,0.18041237113402062,0.27319587628865977
6882,2012,0.3220657276995305,0.3389671361502347
6882,2016,0.15763546798029557,0.2413793103448276
6882,2008,0.22763507528786536,0.295837023914969
6882,2009,0.43505903723887374,0.3642143505903724
6882,2014,0.2524752475247525,0.25445544554455446
70,2012,0.18421052631578946,0.2631578947368421
70,2016,0.1506849315068493,0.1232876712328767
70,2008,0.23595505617977527,0.47191011235955055
70,2009,0.2696629213483146,0.3146067415730337
70,2014,0.34177215189873417,0.12658227848101267
7030,2012,0.22208281053952322,0.17565872020075282
7030,2016,0.20804438280166435,0.14840499306518723
7030,2008,0.38705738705738707,0.18803418803418803
7030,2009,0.32254047322540474,0.1917808219178082
7030,2014,0.1769436997319035,0.1769436997319035
7040,2012,0.4712041884816754,0.19895287958115182
7040,2016,0.0456989247311828,0.15994623655913978
7040,2008,0.039141414141414144,0.047979797979797977
7040,2009,0.3810126582278481,0.26582278481012656
7040,2014,0.0453920220082531,0.1499312242090784
7050,2012,0.08108108108108109,0.2608108108108108
7050,2016,0.11225997045790251,0.32348596750369274
7050,2008,0.23149394347240915,0.13728129205921938
7050,2009,0.22696011004126548,0.12929848693259974
7050,2014,0.026785714285714284,0.27827380952380953
7180,2012,0.18790849673202614,0.23039215686274508
7180,2016,0.07468123861566485,0.1930783242258652
7180,2008,0.4588607594936709,0.310126582278481
7180,2009,0.5980066445182725,0.33554817275747506
7180,2014,0.04788213627992634,0.24125230202578268
7210,2012,0.2787878787878788,0.2012121212121212
7210,2016,0.4322429906542056,0.26401869158878505
7210,2008,0.10777777777777778,0.20444444444444446
7210,2009,0.3939051918735892,0.27539503386004516
7210,2014,0.26625766871165646,0.2674846625766871
7280,2012,0.37969924812030076,0.33458646616541354
7280,2016,0.18518518518518517,0.30976430976430974
7280,2008,0.36070381231671556,0.3782991202346041
7280,2009,0.39634146341463417,0.3384146341463415
7280,2014,0.33695652173913043,0.35507246376811596
7310,2012,0.3091655266757866,0.2968536251709986
7310,2016,0.06896551724137931,0.2353823088455772
7310,2008,0.25335120643431636,0.2131367292225201
7310,2009,0.5513513513513514,0.42567567567567566
7310,2014,0.43582089552238806,0.27611940298507465
7350,2012,0.4137353433835846,0.34003350083752093
7350,2016,0.08952702702702703,0.2533783783783784
7350,2008,0.4122257053291536,0.1896551724137931
7350,2009,0.33069620253164556,0.2674050632911392
7350,2014,0.494077834179357,0.2808798646362098
7360,2012,0.4444444444444444,0.3611111111111111
7360,2016,0.542997542997543,0.35872235872235875
7360,2008,0.2944915254237288,0.2584745762711864
7360,2009,0.5143487858719646,0.3509933774834437
7360,2014,0.7917675544794189,0.37772397094430993
7480,2012,0.3225806451612903,0.31451612903225806
7480,2016,0.11023622047244094,0.2440944881889764
7480,2008,0.35714285714285715,0.2222222222222222
7480,2009,0.29838709677419356,0.20161290322580644
7480,2014,0.06140350877192982,0.2807017543859649
7490,2012,0.4176470588235294,0.25882352941176473
7490,2016,0.30569948186528495,0.3471502590673575
7490,2008,0.16176470588235295,0.19117647058823528
7490,2009,0.32673267326732675,0.30198019801980197
7490,2014,0.46994535519125685,0.3551912568306011
7510,2012,0.8763326226012793,0.3582089552238806
7510,2016,0.18303571428571427,0.2544642857142857
7510,2008,0.22520661157024793,0.22727272727272727
7510,2009,0.4553191489361702,0.3148936170212766
7510,2014,0.17926565874730022,0.2591792656587473
7550,2012,0.1765704584040747,0.3769100169779287
7550,2016,0.1792452830188679,0.32264150943396225
7550,2008,0.2662440570522979,0.24405705229793978
7550,2009,0.6366612111292962,0.46317512274959083
7550,2014,0.302536231884058,0.2753623188405797
7560,2012,0.7220543806646526,0.5287009063444109
7560,2016,0.11538461538461539,0.3173076923076923
7560,2008,0.08719346049046321,0.11716621253405994
7560,2009,0.782016348773842,0.5694822888283378
7560,2014,0.4670846394984326,0.3072100313479624
7580,2012,0.4954545454545455,0.2863636363636364
7580,2016,0.26382978723404255,0.14042553191489363
7580,2008,0.2988929889298893,0.3173431734317343
7580,2009,0.5399239543726235,0.3612167300380228
7580,2014,0.29545454545454547,0.19545454545454546
7590,2012,0.1696969696969697,0.19393939393939394
7590,2016,0.1466275659824047,0.31378299120234604
7590,2008,0.1956521739130435,0.1642512077294686
7590,2009,0.25440806045340053,0.2040302267002519
7590,2014,0.15454545454545454,0.1696969696969697
7610,2012,0.4939271255060729,0.22469635627530365
7610,2016,0.23227548953409857,0.19108710330857528
7610,2008,0.21609632446134347,0.21292775665399238
7610,2009,0.5013054830287206,0.23759791122715404
7610,2014,0.3969252271139064,0.22012578616352202
7660,2012,0.5038461538461538,0.3230769230769231
7660,2016,0.3730496453900709,0.31347517730496455
7660,2008,0.34974093264248707,0.2538860103626943
7660,2009,0.5379581151832461,0.3494764397905759
7660,2014,0.5612998522895125,0.36336779911373707
